fold,date,method,return
48,2026-04-23,AUR,0.0007974450765122317
48,2026-04-23,QAUR,0.0007974450779950142
48,2026-04-24,AUR,-0.0032913506703836346
48,2026-04-24,QAUR,-0.0032913506659503116
48,2026-04-28,AUR,-0.003260642486488989
48,2026-04-28,QAUR,-0.003260642477711308
48,2026-04-29,AUR,0.00908031785243067
48,2026-04-29,QAUR,0.009080317855299
49,2026-05-04,AUR,-0.001715363695018849
49,2026-05-04,QAUR,-0.0039015739241270797
49,2026-05-05,AUR,0.007770877455866428
49,2026-05-05,QAUR,0.008091465678375384
49,2026-05-06,AUR,-0.011419517638149542
49,2026-05-06,QAUR,-0.011759554131608459
49,2026-05-07,AUR,0.0004826491883138417
49,2026-05-07,QAUR,0.0030068064123339048
49,2026-05-08,AUR,0.006113405232946739
49,2026-05-08,QAUR,0.0053268276698264965
49,2026-05-11,AUR,-7.462428762261935e-05
49,2026-05-11,QAUR,0.002435488348016673
49,2026-05-12,AUR,0.008288400845509733
49,2026-05-12,QAUR,0.009005012803933366
49,2026-05-13,AUR,-0.0002764949154772234
49,2026-05-13,QAUR,-0.0038115090747066456
49,2026-05-14,AUR,-0.002031332234352131
49,2026-05-14,QAUR,-0.005274761827181141
49,2026-05-15,AUR,0.0011528880699240138
49,2026-05-15,QAUR,0.0016074335244694806
49,2026-05-18,AUR,0.009864586051783267
49,2026-05-18,QAUR,0.005764625399162001
49,2026-05-19,AUR,-0.005003960479030744
49,2026-05-19,QAUR,-0.005212926415510497
49,2026-05-20,AUR,-0.01414227526474735
49,2026-05-20,QAUR,-0.010690727963933104
49,2026-05-21,AUR,9.908652135659007e-05
49,2026-05-21,QAUR,-0.0008084437457893456
49,2026-05-22,AUR,0.009654644849544975
49,2026-05-22,QAUR,0.019038521012355255
49,2026-05-25,AUR,0.006835907335907368
49,2026-05-25,QAUR,0.006835907335907362
49,2026-05-26,AUR,0.0027091096685587326
49,2026-05-26,QAUR,-0.0025842686574315725
49,2026-05-27,AUR,0.014750064931475546
49,2026-05-27,QAUR,0.013137453456777743
49,2026-05-28,AUR,-0.0015259336443222526
49,2026-05-28,QAUR,-0.0015259336443222546
49,2026-05-29,AUR,0.0048212520371740415
49,2026-05-29,QAUR,0.003221822672623613
49,2026-06-01,AUR,-0.002148067846961021
49,2026-06-01,QAUR,-0.0021480678469610356
50,2026-06-02,AUR,-0.017391013212147484
50,2026-06-02,QAUR,-0.02055203711005535
50,2026-06-03,AUR,0.009997494550348547
50,2026-06-03,QAUR,0.013613148102119143
50,2026-06-04,AUR,-0.0018437586276436359
50,2026-06-04,QAUR,0.008104518858016017
50,2026-06-05,AUR,-0.0018853974956403868
50,2026-06-05,QAUR,-0.0026969348754846047
50,2026-06-08,AUR,0.0040775337496611426
50,2026-06-08,QAUR,0.0006149182596884731
50,2026-06-09,AUR,-0.0019583218246115404
50,2026-06-09,QAUR,-0.006506642064014208
50,2026-06-10,AUR,-0.0031455050209529835
50,2026-06-10,QAUR,-0.010738453245776115
50,2026-06-11,AUR,-0.01504036052512447
50,2026-06-11,QAUR,-0.010838103402360438
50,2026-06-12,AUR,0.010937336219563795
50,2026-06-12,QAUR,0.007689032149657632
50,2026-06-15,AUR,0.00041480883695618016
50,2026-06-15,QAUR,-0.007210698612735403
50,2026-06-16,AUR,0.001050292423975616
50,2026-06-16,QAUR,0.004320884111572891
50,2026-06-17,AUR,0.003131724920809836
50,2026-06-17,QAUR,0.0028414832072340065
50,2026-06-18,AUR,0.003832921058074459
50,2026-06-18,QAUR,0.0018569609480928561
50,2026-06-19,AUR,-0.004357070723862455
50,2026-06-19,QAUR,-0.001252554405303225
50,2026-06-22,AUR,-0.0015654127814888805
50,2026-06-22,QAUR,-0.0011621318730572685
50,2026-06-23,AUR,-0.0023109779130695176
50,2026-06-23,QAUR,0.0011649572323727158
50,2026-06-24,AUR,0.005178944684734615
50,2026-06-24,QAUR,-0.0011081886921956135
50,2026-06-25,AUR,-0.0006079231386996797
50,2026-06-25,QAUR,0.0009194715934154772
50,2026-06-26,AUR,0.0007006811572859685
50,2026-06-26,QAUR,0.001073259688801181
50,2026-06-29,AUR,-0.0009135650938401808
50,2026-06-29,QAUR,0.002407815928326139
50,2026-06-30,AUR,-0.007666329349917648
50,2026-06-30,QAUR,-0.012556619083913603
50,2026-07-01,AUR,0.002879921335542706
50,2026-07-01,QAUR,0.00038727197652921785
51,2026-07-02,AUR,-0.001662193367525059
51,2026-07-02,QAUR,-0.0049783710790063645
51,2026-07-03,AUR,-0.006131564383890214
51,2026-07-03,QAUR,-0.00439824466163124
51,2026-07-06,AUR,-0.013867343700952727
51,2026-07-06,QAUR,-0.021195548856856726
51,2026-07-07,AUR,-0.00042149886676175386
51,2026-07-07,QAUR,-0.0003792551311742573
51,2026-07-08,AUR,-0.006371342187949937
51,2026-07-08,QAUR,-0.014282097486049106
51,2026-07-09,AUR,-0.009874244299875531
51,2026-07-09,QAUR,-0.01746441983272381
51,2026-07-10,AUR,-0.0038154319925269254
51,2026-07-10,QAUR,-0.004145891978124014
51,2026-07-13,AUR,-0.01943571292127848
51,2026-07-13,QAUR,-0.02814100528985653
51,2026-07-14,AUR,-0.005716640939494982
51,2026-07-14,QAUR,-0.013798720084572058
51,2026-07-15,AUR,-0.008115050790978037
51,2026-07-15,QAUR,-0.015781533447458685
51,2026-07-16,AUR,0.0053559113023708095
51,2026-07-16,QAUR,0.003972885888667832
51,2026-07-17,AUR,-0.002969232900256088
51,2026-07-17,QAUR,-0.0027466032953016467
51,2026-07-20,AUR,-0.00952479821545909
51,2026-07-20,QAUR,-0.010048093851220557
51,2026-07-21,AUR,-0.0014351922798998384
51,2026-07-21,QAUR,0.00027591089976860525
51,2026-07-22,AUR,-0.015301634270010361
51,2026-07-22,QAUR,-0.014515406153751565
51,2026-07-23,AUR,0.005961352684452142
51,2026-07-23,QAUR,0.007152347853144209
51,2026-07-24,AUR,0.0018749917386001696
51,2026-07-24,QAUR,0.00120515994871081
51,2026-07-27,AUR,-0.0038560682027868705
51,2026-07-27,QAUR,-0.006138656572095692
51,2026-07-28,AUR,-0.0010067413678757273
51,2026-07-28,QAUR,0.0010390483814692734
51,2026-07-29,AUR,0.00827854732949397
51,2026-07-29,QAUR,0.006577679592461317
51,2026-07-30,AUR,0.007219537554393111
51,2026-07-30,QAUR,0.009567827998928347
51,2026-07-31,AUR,0.009311526256607947
51,2026-07-31,QAUR,0.008524116898912183
