decision_time,ticker,security_id,included,reason,trailing_observations,trailing_liquidity
2020-01-31,AAT,VN000000AAT4,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ABR,VN000000ABR6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ACB,VN000000ACB8,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ACG,VN000000ACG7,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ADG,VN000000ADG5,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ADP,VN000000ADP6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,APH,VN000000APH7,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ASG,VN000000ASG3,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,BAF,VN000000BAF1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,BKG,VN000000BKG8,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,BSR,VN000000BSR8,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,CKG,VN000000CKG6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,CTR,VN000000CTR4,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,DBT,VN000000DBT6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,DGC,VN000000DGC1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,DSC,VN000000DSC6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,DSE,VN000000DSE2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,DXS,VN000000DXS2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,EVF,VN000000EVF1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,GEE,VN000000GEE5,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,GMH,VN000000GMH1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,GVR,VN000000GVR1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,HHP,VN000000HHP2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,HHV,VN000000HHV0,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,HNA,VN000000HNA2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,HTG,VN000000HTG6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,LPB,VN000000LPB7,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,MCM,VN000000MCM0,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,MIG,VN000000MIG9,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,MSB,VN000000MSB9,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,NAB,VN000000NAB5,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,NHA,VN000000NHA2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,NHT,VN000000NHT2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,NTC,VN000000NTC3,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,OCB,VN000000OCB9,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,ORS,VN000000ORS1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,PGV,VN000000PGV5,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,PVP,VN000000PVP6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,QNP,VN000000QNP1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,SBG,VN000000SBG1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,SHB,VN000000SHB9,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,SIP,VN000000SIP7,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,SSB,VN000000SSB6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,SVD,VN000000SVD6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,TCI,VN000000TCI3,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,TCX,VN000000TCX2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,TDP,VN000000TDP6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,TNH,VN000000TNH2,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,TTA,VN000000TTA4,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VAB,VN000000VAB8,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VCA,VN000000VCA6,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VCG,VN000000VCG3,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VIB,VN000000VIB1,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VIX,VN000000VIX5,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VPL,VN000000VPL5,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,VTP,VN000000VTP8,False,outside_verified_listing_interval_or_not_yet_available,0,
2020-01-31,AAA,VN000000AAA4,False,insufficient_trailing_observations,21,13564115623.716984
2020-01-31,AAM,VN000000AAM9,False,insufficient_trailing_observations,21,1047380.9523809524
2020-01-31,ABT,VN000000ABT2,False,insufficient_trailing_observations,21,1646047.619047619
2020-01-31,ACC,VN000000ACC6,False,insufficient_trailing_observations,21,27504832.939453125
2020-01-31,ACL,VN000000ACL7,False,insufficient_trailing_observations,21,103037738.09523809
2020-01-31,ADS,VN000000ADS0,False,insufficient_trailing_observations,21,30475797.245837983
2020-01-31,AGG,VN000000AGG8,False,insufficient_trailing_observations,15,6134218200.739843
2020-01-31,AGR,VN000000AGR5,False,insufficient_trailing_observations,21,180906745.6814081
2020-01-31,ANV,VN000000ANV3,False,insufficient_trailing_observations,21,3621219095.2380953
2020-01-31,APG,VN000000APG9,False,insufficient_trailing_observations,21,4600938507.408971
2020-01-31,ASM,VN000000ASM1,False,insufficient_trailing_observations,21,8456882411.666981
2020-01-31,ASP,VN000000ASP4,False,insufficient_trailing_observations,21,114089052.38095239
2020-01-31,AST,VN000000AST6,False,insufficient_trailing_observations,21,2533352256.875
2020-01-31,BCE,VN000000BCE0,False,insufficient_trailing_observations,21,83124542.21763393
2020-01-31,BFC,VN000000BFC7,False,insufficient_trailing_observations,21,586124428.5714285
2020-01-31,BHN,VN000000BHN0,False,insufficient_trailing_observations,21,181169047.6190476
2020-01-31,BIC,VN000000BIC1,False,insufficient_trailing_observations,21,30982700.519810267
2020-01-31,BID,VN000000BID9,False,insufficient_trailing_observations,21,30926086573.015717
2020-01-31,BMC,VN000000BMC3,False,insufficient_trailing_observations,21,185720571.42857143
2020-01-31,BMI,VN000000BMI0,False,insufficient_trailing_observations,21,493643859.48972285
2020-01-31,BMP,VN000000BMP5,False,insufficient_trailing_observations,21,1155086928.5714285
2020-01-31,BRC,VN000000BRC2,False,insufficient_trailing_observations,21,102285.71428571429
2020-01-31,BSI,VN000000BSI7,False,insufficient_trailing_observations,21,159484600.34963262
2020-01-31,BTP,VN000000BTP0,False,insufficient_trailing_observations,21,35563976.190476194
2020-01-31,BTT,VN000000BTT2,False,insufficient_trailing_observations,21,11527666.666666666
2020-01-31,BVH,VN000000BVH3,False,insufficient_trailing_observations,21,5691894238.095238
2020-01-31,BWE,VN000000BWE8,False,insufficient_trailing_observations,21,1319132571.4285715
2020-01-31,C32,VN000000C325,False,insufficient_trailing_observations,21,112123238.09523809
2020-01-31,C47,VN000000C473,False,insufficient_trailing_observations,21,87110839.14941406
2020-01-31,CCI,VN000000CCI9,False,insufficient_trailing_observations,21,13815523.80952381
2020-01-31,CCL,VN000000CCL3,False,insufficient_trailing_observations,21,340769790.8720006
2020-01-31,CDC,VN000000CDC0,False,insufficient_trailing_observations,21,2308546.5893322174
2020-01-31,CHP,VN000000CHP3,False,insufficient_trailing_observations,21,97251082.09402902
2020-01-31,CIG,VN000000CIG0,False,insufficient_trailing_observations,21,2559071.4285714286
2020-01-31,CII,VN000000CII6,False,insufficient_trailing_observations,21,10598953706.15253
2020-01-31,CLC,VN000000CLC3,False,insufficient_trailing_observations,21,108093023.8095238
2020-01-31,CLL,VN000000CLL4,False,insufficient_trailing_observations,21,1991333.3333333333
2020-01-31,CLW,VN000000CLW1,False,insufficient_trailing_observations,21,2544380.9523809524
2020-01-31,CMG,VN000000CMG2,False,insufficient_trailing_observations,21,470432060.7346075
2020-01-31,CMV,VN000000CMV1,False,insufficient_trailing_observations,21,0.0
2020-01-31,CMX,VN000000CMX7,False,insufficient_trailing_observations,21,137730270.54348028
2020-01-31,CNG,VN000000CNG0,False,insufficient_trailing_observations,21,156824525.3687686
2020-01-31,COM,VN000000COM6,False,insufficient_trailing_observations,21,3453142.8571428573
2020-01-31,CRC,VN000000CRC0,False,insufficient_trailing_observations,21,314801599.2123326
2020-01-31,CRE,VN000000CRE6,False,insufficient_trailing_observations,21,3678166668.03311
2020-01-31,CSM,VN000000CSM7,False,insufficient_trailing_observations,21,179131785.7142857
2020-01-31,CSV,VN000000CSV8,False,insufficient_trailing_observations,21,885081619.0476191
2020-01-31,CTD,VN000000CTD4,False,insufficient_trailing_observations,21,4156382539.1750374
2020-01-31,CTF,VN000000CTF9,False,insufficient_trailing_observations,21,2517388655.0775204
2020-01-31,CTG,VN000000CTG7,False,insufficient_trailing_observations,21,106021510822.09021
2020-01-31,CTI,VN000000CTI3,False,insufficient_trailing_observations,21,5911672738.095238
2020-01-31,CTS,VN000000CTS2,False,insufficient_trailing_observations,21,87432974.15080915
2020-01-31,CVT,VN000000CVT6,False,insufficient_trailing_observations,21,1976319809.5238094
2020-01-31,D2D,VN000000D2D0,False,insufficient_trailing_observations,21,8388935835.693453
2020-01-31,DAH,VN000000DAH3,False,insufficient_trailing_observations,21,5415506166.666667
2020-01-31,DAT,VN000000DAT8,False,insufficient_trailing_observations,21,32612.783203125
2020-01-31,DBC,VN000000DBC2,False,insufficient_trailing_observations,21,5651808568.775368
2020-01-31,DBD,VN000000DBD0,False,insufficient_trailing_observations,21,1643921166.9726562
2020-01-31,DCL,VN000000DCL1,False,insufficient_trailing_observations,21,1438944571.4285715
2020-01-31,DCM,VN000000DCM9,False,insufficient_trailing_observations,21,902677185.7142857
2020-01-31,DGW,VN000000DGW9,False,insufficient_trailing_observations,21,7922158719.970983
2020-01-31,DHA,VN000000DHA3,False,insufficient_trailing_observations,21,156615690.47619048
2020-01-31,DHC,VN000000DHC9,False,insufficient_trailing_observations,21,3981466383.953869
2020-01-31,DHG,VN000000DHG0,False,insufficient_trailing_observations,21,1656633952.3809524
2020-01-31,DHM,VN000000DHM8,False,insufficient_trailing_observations,21,2740952.380952381
2020-01-31,DIC,VN000000DIC7,False,insufficient_trailing_observations,16,952929081.25
2020-01-31,DIG,VN000000DIG8,False,insufficient_trailing_observations,21,7992747595.822754
2020-01-31,DLG,VN000000DLG2,False,insufficient_trailing_observations,21,13043005547.619047
2020-01-31,DMC,VN000000DMC9,False,insufficient_trailing_observations,21,22384190.476190478
2020-01-31,DPG,VN000000DPG3,False,insufficient_trailing_observations,21,4921214208.446614
2020-01-31,DPM,VN000000DPM1,False,insufficient_trailing_observations,21,2403176768.870373
2020-01-31,DPR,VN000000DPR0,False,insufficient_trailing_observations,21,1337385833.3333333
2020-01-31,DQC,VN000000DQC0,False,insufficient_trailing_observations,21,77131976.1904762
2020-01-31,DRC,VN000000DRC8,False,insufficient_trailing_observations,21,12412858191.776878
2020-01-31,DRH,VN000000DRH7,False,insufficient_trailing_observations,21,1282136907.84275
2020-01-31,DRL,VN000000DRL9,False,insufficient_trailing_observations,21,88421190.47619048
2020-01-31,DSN,VN000000DSN3,False,insufficient_trailing_observations,21,195895000.0
2020-01-31,DTA,VN000000DTA8,False,insufficient_trailing_observations,21,67796933.33333333
2020-01-31,DTL,VN000000DTL5,False,insufficient_trailing_observations,21,1955190.4761904762
2020-01-31,DTT,VN000000DTT8,False,insufficient_trailing_observations,21,6666.666666666667
2020-01-31,DVP,VN000000DVP2,False,insufficient_trailing_observations,21,228470904.76190478
2020-01-31,DXG,VN000000DXG7,False,insufficient_trailing_observations,21,11247591977.719494
2020-01-31,DXV,VN000000DXV6,False,insufficient_trailing_observations,21,4338152.380952381
2020-01-31,EIB,VN000000EIB7,False,insufficient_trailing_observations,21,1803503190.2630672
2020-01-31,ELC,VN000000ELC9,False,insufficient_trailing_observations,21,156532039.16942197
2020-01-31,EVE,VN000000EVE4,False,insufficient_trailing_observations,21,55933089.587704614
2020-01-31,EVG,VN000000EVG9,False,insufficient_trailing_observations,21,902552167.2779076
2020-01-31,FCM,VN000000FCM4,False,insufficient_trailing_observations,21,15552752.220238095
2020-01-31,FCN,VN000000FCN2,False,insufficient_trailing_observations,21,1777311323.3696523
2020-01-31,FDC,VN000000FDC3,False,insufficient_trailing_observations,21,12258738.095238095
2020-01-31,FIR,VN000000FIR0,False,insufficient_trailing_observations,21,1793320098.1876395
2020-01-31,FIT,VN000000FIT6,False,insufficient_trailing_observations,21,11695891022.391928
2020-01-31,FMC,VN000000FMC4,False,insufficient_trailing_observations,21,462552978.69661456
2020-01-31,FPT,VN000000FPT1,False,insufficient_trailing_observations,21,62947510410.06083
2020-01-31,FRT,VN000000FRT7,False,insufficient_trailing_observations,21,2083959025.255813
2020-01-31,FTM,VN000000FTM8,False,insufficient_trailing_observations,16,463140725.0
2020-01-31,FTS,VN000000FTS5,False,insufficient_trailing_observations,21,589815540.1271043
2020-01-31,GAS,VN000000GAS3,False,insufficient_trailing_observations,21,17438042324.244793
2020-01-31,GDT,VN000000GDT5,False,insufficient_trailing_observations,21,76641686.01116072
2020-01-31,GEG,VN000000GEG0,False,insufficient_trailing_observations,21,7160463750.531064
2020-01-31,GEX,VN000000GEX5,False,insufficient_trailing_observations,21,6927705576.144531
2020-01-31,GIL,VN000000GIL1,False,insufficient_trailing_observations,21,202928823.94945127
2020-01-31,GMD,VN000000GMD0,False,insufficient_trailing_observations,21,4569633428.571428
2020-01-31,GSP,VN000000GSP1,False,insufficient_trailing_observations,21,12024037.131022135
2020-01-31,GTA,VN000000GTA1,False,insufficient_trailing_observations,21,6794714.285714285
2020-01-31,GTN,VN000000GTN4,False,insufficient_trailing_observations,16,1542500000.0
2020-01-31,HAG,VN000000HAG6,False,insufficient_trailing_observations,21,4088567476.1904764
2020-01-31,HAH,VN000000HAH4,False,insufficient_trailing_observations,21,919140541.837879
2020-01-31,HAP,VN000000HAP7,False,insufficient_trailing_observations,21,21299675.462483723
2020-01-31,HAR,VN000000HAR3,False,insufficient_trailing_observations,21,1263586185.7142856
2020-01-31,HAS,VN000000HAS1,False,insufficient_trailing_observations,21,10188942.857142856
2020-01-31,HAX,VN000000HAX1,False,insufficient_trailing_observations,21,1554445210.780785
2020-01-31,HBC,VN000000HBC3,False,insufficient_trailing_observations,16,23263095493.75
2020-01-31,HCD,VN000000HCD9,False,insufficient_trailing_observations,21,409638843.60487
2020-01-31,HCM,VN000000HCM0,False,insufficient_trailing_observations,21,12928309822.565895
2020-01-31,HDB,VN000000HDB1,False,insufficient_trailing_observations,21,31365193572.89372
2020-01-31,HDC,VN000000HDC9,False,insufficient_trailing_observations,21,7728889661.2347
2020-01-31,HDG,VN000000HDG0,False,insufficient_trailing_observations,21,4399913124.283064
2020-01-31,HHS,VN000000HHS6,False,insufficient_trailing_observations,21,888801367.7977818
2020-01-31,HID,VN000000HID6,False,insufficient_trailing_observations,21,111564557.14285715
2020-01-31,HII,VN000000HII5,False,insufficient_trailing_observations,21,857698676.3188709
2020-01-31,HMC,VN000000HMC0,False,insufficient_trailing_observations,21,231423494.76506695
2020-01-31,HNG,VN000000HNG9,False,insufficient_trailing_observations,16,2408468187.5
2020-01-31,HPG,VN000000HPG4,False,insufficient_trailing_observations,21,114207955164.41443
2020-01-31,HPX,VN000000HPX9,False,insufficient_trailing_observations,21,5281399448.3255205
2020-01-31,HQC,VN000000HQC1,False,insufficient_trailing_observations,21,1796891014.2857144
2020-01-31,HRC,VN000000HRC9,False,insufficient_trailing_observations,21,4226000.0
2020-01-31,HSG,VN000000HSG8,False,insufficient_trailing_observations,21,27505105171.70896
2020-01-31,HSL,VN000000HSL8,False,insufficient_trailing_observations,21,412005519.06917316
2020-01-31,HT1,VN000000HT12,False,insufficient_trailing_observations,21,901835142.8571428
2020-01-31,HTI,VN000000HTI2,False,insufficient_trailing_observations,21,36246238.0952381
2020-01-31,HTL,VN000000HTL6,False,insufficient_trailing_observations,21,34223476.190476194
2020-01-31,HTN,VN000000HTN2,False,insufficient_trailing_observations,21,671274289.7427455
2020-01-31,HTV,VN000000HTV5,False,insufficient_trailing_observations,21,5664500.0
2020-01-31,HU1,VN000000HU19,False,insufficient_trailing_observations,21,3623757.1428571427
2020-01-31,HUB,VN000000HUB5,False,insufficient_trailing_observations,21,91940758.37918527
2020-01-31,HVH,VN000000HVH0,False,insufficient_trailing_observations,21,4373262349.362351
2020-01-31,HVN,VN000000HVN8,False,insufficient_trailing_observations,21,4473933301.187035
2020-01-31,ICT,VN000000ICT3,False,insufficient_trailing_observations,11,108459863.63636364
2020-01-31,IDI,VN000000IDI4,False,insufficient_trailing_observations,21,1177694671.4285715
2020-01-31,IJC,VN000000IJC4,False,insufficient_trailing_observations,21,7416243773.678525
2020-01-31,ILB,VN000000ILB2,False,insufficient_trailing_observations,21,17677523.80952381
2020-01-31,IMP,VN000000IMP0,False,insufficient_trailing_observations,21,255169718.35416666
2020-01-31,ITC,VN000000ITC3,False,insufficient_trailing_observations,21,107967689.37690662
2020-01-31,ITD,VN000000ITD1,False,insufficient_trailing_observations,21,82527113.13995071
2020-01-31,JVC,VN000000JVC7,False,insufficient_trailing_observations,21,466853719.04761904
2020-01-31,KBC,VN000000KBC7,False,insufficient_trailing_observations,21,33334172955.357143
2020-01-31,KDC,VN000000KDC3,False,insufficient_trailing_observations,21,917322738.0952381
2020-01-31,KDH,VN000000KDH2,False,insufficient_trailing_observations,21,3902295731.729771
2020-01-31,KHP,VN000000KHP6,False,insufficient_trailing_observations,21,13300734.4382673
2020-01-31,KMR,VN000000KMR2,False,insufficient_trailing_observations,21,59581638.0952381
2020-01-31,KOS,VN000000KOS6,False,insufficient_trailing_observations,21,3608557580.9292226
2020-01-31,KSB,VN000000KSB3,False,insufficient_trailing_observations,21,2937601962.5383186
2020-01-31,L10,VN000000L102,False,insufficient_trailing_observations,21,3036642.8571428573
2020-01-31,LAF,VN000000LAF0,False,insufficient_trailing_observations,21,9095585.714285715
2020-01-31,LBM,VN000000LBM4,False,insufficient_trailing_observations,21,16344309.523809524
2020-01-31,LCG,VN000000LCG4,False,insufficient_trailing_observations,21,1077126976.282459
2020-01-31,LCM,VN000000LCM2,False,insufficient_trailing_observations,16,11778831.25
2020-01-31,LDG,VN000000LDG2,False,insufficient_trailing_observations,21,5416575103.568522
2020-01-31,LGC,VN000000LGC4,False,insufficient_trailing_observations,21,2926619.0476190476
2020-01-31,LGL,VN000000LGL5,False,insufficient_trailing_observations,21,86355728.57142857
2020-01-31,LHG,VN000000LHG3,False,insufficient_trailing_observations,21,1442206785.7142856
2020-01-31,LIX,VN000000LIX6,False,insufficient_trailing_observations,21,374790619.04761904
2020-01-31,LM8,VN000000LM88,False,insufficient_trailing_observations,21,70595.23809523809
2020-01-31,LMH,VN000000LMH1,False,insufficient_trailing_observations,16,8225400.0
2020-01-31,LSS,VN000000LSS5,False,insufficient_trailing_observations,21,21734420.323311944
2020-01-31,MBB,VN000000MBB5,False,insufficient_trailing_observations,21,68209894897.10449
2020-01-31,MCG,VN000000MCG2,False,insufficient_trailing_observations,16,29762887.5
2020-01-31,MCP,VN000000MCP3,False,insufficient_trailing_observations,21,3152314.7782273064
2020-01-31,MDG,VN000000MDG0,False,insufficient_trailing_observations,21,45690.47619047619
2020-01-31,MHC,VN000000MHC0,False,insufficient_trailing_observations,21,9237659.46858724
2020-01-31,MSH,VN000000MSH6,False,insufficient_trailing_observations,21,823027544.3722098
2020-01-31,MSN,VN000000MSN4,False,insufficient_trailing_observations,21,19602887441.30134
2020-01-31,MWG,VN000000MWG0,False,insufficient_trailing_observations,21,47016519171.8192
2020-01-31,NAF,VN000000NAF6,False,insufficient_trailing_observations,21,662209784.4312686
2020-01-31,NAV,VN000000NAV3,False,insufficient_trailing_observations,21,1502547.619047619
2020-01-31,NBB,VN000000NBB3,False,insufficient_trailing_observations,21,1102718571.4285715
2020-01-31,NCT,VN000000NCT3,False,insufficient_trailing_observations,21,270782285.71428573
2020-01-31,NHH,VN000000NHH7,False,insufficient_trailing_observations,21,7829203300.863653
2020-01-31,NKG,VN000000NKG3,False,insufficient_trailing_observations,21,6374621141.685338
2020-01-31,NLG,VN000000NLG1,False,insufficient_trailing_observations,21,8788079111.342728
2020-01-31,NNC,VN000000NNC6,False,insufficient_trailing_observations,21,303672047.61904764
2020-01-31,NSC,VN000000NSC5,False,insufficient_trailing_observations,21,39549285.71428572
2020-01-31,NT2,VN000000NT22,False,insufficient_trailing_observations,21,2932479452.3809524
2020-01-31,NTL,VN000000NTL4,False,insufficient_trailing_observations,21,2156938095.2380953
2020-01-31,NVL,VN000000NVL0,False,insufficient_trailing_observations,21,11909505210.57515
2020-01-31,NVT,VN000000NVT3,False,insufficient_trailing_observations,21,18542528.57142857
2020-01-31,OGC,VN000000OGC8,False,insufficient_trailing_observations,21,1207396485.7142856
2020-01-31,OPC,VN000000OPC9,False,insufficient_trailing_observations,21,8785150.332449777
2020-01-31,PAC,VN000000PAC8,False,insufficient_trailing_observations,21,233045109.6592727
2020-01-31,PAN,VN000000PAN5,False,insufficient_trailing_observations,21,243767638.62583706
2020-01-31,PC1,VN000000PC11,False,insufficient_trailing_observations,21,1676262040.6921735
2020-01-31,PDN,VN000000PDN9,False,insufficient_trailing_observations,21,131757333.33333333
2020-01-31,PDR,VN000000PDR0,False,insufficient_trailing_observations,21,14820003441.527344
2020-01-31,PET,VN000000PET4,False,insufficient_trailing_observations,21,231699022.75411552
2020-01-31,PGC,VN000000PGC5,False,insufficient_trailing_observations,21,88043500.0
2020-01-31,PGD,VN000000PGD3,False,insufficient_trailing_observations,21,90845094.6501116
2020-01-31,PGI,VN000000PGI2,False,insufficient_trailing_observations,21,70034674.28571428
2020-01-31,PHC,VN000000PHC3,False,insufficient_trailing_observations,21,954679483.0983073
2020-01-31,PHR,VN000000PHR1,False,insufficient_trailing_observations,21,9219889500.0
2020-01-31,PIT,VN000000PIT5,False,insufficient_trailing_observations,21,2189671.4285714286
2020-01-31,PJT,VN000000PJT3,False,insufficient_trailing_observations,21,15070405.596121652
2020-01-31,PLP,VN000000PLP7,False,insufficient_trailing_observations,21,301666244.5457589
2020-01-31,PLX,VN000000PLX1,False,insufficient_trailing_observations,21,11480254571.428572
2020-01-31,PME,VN000000PME9,False,insufficient_trailing_observations,16,240000000.0
2020-01-31,PMG,VN000000PMG4,False,insufficient_trailing_observations,21,76195975.85825893
2020-01-31,PNC,VN000000PNC1,False,insufficient_trailing_observations,21,761238.0952380953
2020-01-31,PNJ,VN000000PNJ6,False,insufficient_trailing_observations,21,48954913726.190475
2020-01-31,POM,VN000000POM8,False,insufficient_trailing_observations,16,18659956.25
2020-01-31,POW,VN000000POW7,False,insufficient_trailing_observations,21,15096509878.336124
2020-01-31,PPC,VN000000PPC6,False,insufficient_trailing_observations,21,2779036761.904762
2020-01-31,PTB,VN000000PTB0,False,insufficient_trailing_observations,21,2673073082.718099
2020-01-31,PTC,VN000000PTC8,False,insufficient_trailing_observations,21,0.0
2020-01-31,PTL,VN000000PTL9,False,insufficient_trailing_observations,21,15590190.476190476
2020-01-31,PVD,VN000000PVD2,False,insufficient_trailing_observations,21,30918875670.40532
2020-01-31,PVT,VN000000PVT8,False,insufficient_trailing_observations,21,3565773454.729771
2020-01-31,PXI,VN000000PXI7,False,insufficient_trailing_observations,16,110718106.25
2020-01-31,PXS,VN000000PXS6,False,insufficient_trailing_observations,16,675745331.25
2020-01-31,QBS,VN000000QBS0,False,insufficient_trailing_observations,16,82237118.75
2020-01-31,QCG,VN000000QCG3,False,insufficient_trailing_observations,21,216922171.42857143
2020-01-31,RAL,VN000000RAL5,False,insufficient_trailing_observations,21,127762621.55543154
2020-01-31,REE,VN000000REE2,False,insufficient_trailing_observations,21,18029671077.840588
2020-01-31,S4A,VN000000S4A5,False,insufficient_trailing_observations,21,15919571.42857143
2020-01-31,SAB,VN000000SAB4,False,insufficient_trailing_observations,21,4319908476.190476
2020-01-31,SAM,VN000000SAM1,False,insufficient_trailing_observations,21,813294644.3083845
2020-01-31,SAV,VN000000SAV2,False,insufficient_trailing_observations,21,42086753.60758463
2020-01-31,SBA,VN000000SBA4,False,insufficient_trailing_observations,21,89397261.90476191
2020-01-31,SBT,VN000000SBT4,False,insufficient_trailing_observations,21,17128208541.676664
2020-01-31,SBV,VN000000SBV0,False,insufficient_trailing_observations,21,103463614.36895461
2020-01-31,SC5,VN000000SC59,False,insufficient_trailing_observations,21,1340619.0476190476
2020-01-31,SCR,VN000000SCR6,False,insufficient_trailing_observations,21,4995796806.396764
2020-01-31,SCS,VN000000SCS4,False,insufficient_trailing_observations,21,1964321063.0485492
2020-01-31,SFC,VN000000SFC1,False,insufficient_trailing_observations,21,5835714.285714285
2020-01-31,SFG,VN000000SFG2,False,insufficient_trailing_observations,21,161008266.66666666
2020-01-31,SFI,VN000000SFI8,False,insufficient_trailing_observations,21,97497879.89327566
2020-01-31,SGN,VN000000SGN6,False,insufficient_trailing_observations,21,462384047.61904764
2020-01-31,SGR,VN000000SGR7,False,insufficient_trailing_observations,21,4430282.142857143
2020-01-31,SGT,VN000000SGT3,False,insufficient_trailing_observations,21,110394008.18651181
2020-01-31,SHA,VN000000SHA1,False,insufficient_trailing_observations,21,3464013.479236421
2020-01-31,SHI,VN000000SHI4,False,insufficient_trailing_observations,21,2276450690.0242743
2020-01-31,SHP,VN000000SHP9,False,insufficient_trailing_observations,21,27317394.70610119
2020-01-31,SJD,VN000000SJD1,False,insufficient_trailing_observations,21,210077571.42857143
2020-01-31,SJS,VN000000SJS9,False,insufficient_trailing_observations,21,2203972410.8419595
2020-01-31,SKG,VN000000SKG2,False,insufficient_trailing_observations,21,1565316809.5238094
2020-01-31,SMA,VN000000SMA1,False,insufficient_trailing_observations,21,1414372.4932105655
2020-01-31,SMB,VN000000SMB9,False,insufficient_trailing_observations,21,1566407404.7619047
2020-01-31,SMC,VN000000SMC7,False,insufficient_trailing_observations,21,144516859.63374257
2020-01-31,SPM,VN000000SPM9,False,insufficient_trailing_observations,21,1635119.0476190476
2020-01-31,SRC,VN000000SRC6,False,insufficient_trailing_observations,21,314755689.54943264
2020-01-31,SRF,VN000000SRF9,False,insufficient_trailing_observations,21,23234904.907459076
2020-01-31,SSC,VN000000SSC4,False,insufficient_trailing_observations,21,1267285.7142857143
2020-01-31,SSI,VN000000SSI1,False,insufficient_trailing_observations,21,19799854299.070965
2020-01-31,ST8,VN000000ST84,False,insufficient_trailing_observations,21,997261.9047619047
2020-01-31,STB,VN000000STB4,False,insufficient_trailing_observations,21,34500987242.85714
2020-01-31,STG,VN000000STG3,False,insufficient_trailing_observations,21,11361642.857142856
2020-01-31,STK,VN000000STK5,False,insufficient_trailing_observations,21,615021454.593378
2020-01-31,SVC,VN000000SVC8,False,insufficient_trailing_observations,21,765905817.8080822
2020-01-31,SVT,VN000000SVT2,False,insufficient_trailing_observations,21,418795.3794875372
2020-01-31,SZC,VN000000SZC9,False,insufficient_trailing_observations,21,2915436328.0682197
