sensitivity_factor,fold,depth_p,shots,seed,cardinality,candidate_size,qubit_budget,uniform_probability_noise_proxy,depolarizing_probability,readout_error_probability,noise_model,transaction_cost_bps,energy,optimality_gap,feasibility_rate,runtime_seconds,net_cumulative_return
core_partial_factorial,6,2,256,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.03852693910166942,0.0,1.0,0.032794900000226335,-0.17959563994374128
core_partial_factorial,6,2,256,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.03852693910166942,0.0,1.0,0.02973259999998845,-0.1775394886654047
core_partial_factorial,6,2,256,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.03852693910166942,0.0,1.0,0.02973259999998845,-0.17836194917673898
core_partial_factorial,6,2,256,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.03852693910166942,0.0,1.0,0.02973259999998845,-0.17959563994374128
core_partial_factorial,6,2,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.03634861108900253,0.056540386114295765,0.8671875,0.06785740000032092,-0.17421258682484597
core_partial_factorial,6,2,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.03634861108900253,0.056540386114295765,0.8671875,0.06785740000032092,-0.17503837423802115
core_partial_factorial,6,2,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.03634861108900253,0.056540386114295765,0.8671875,0.06785740000032092,-0.17627705535778393
core_partial_factorial,6,2,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.036671632590064826,0.048156083893932916,0.8828125,0.037153199999920616,-0.14781578039689658
core_partial_factorial,6,2,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.036671632590064826,0.048156083893932916,0.8828125,0.037153199999920616,-0.1486679646164999
core_partial_factorial,6,2,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.036671632590064826,0.048156083893932916,0.8828125,0.037153199999920616,-0.14994624094590425
core_partial_factorial,6,2,256,11,4,7,8,0.0,0.0,0.0,ideal,0,-0.04010735223598232,0.0,1.0,0.04282280000006722,-0.15692371996715193
core_partial_factorial,6,2,256,11,4,7,8,0.0,0.0,0.0,ideal,10,-0.04010735223598232,0.0,1.0,0.04282280000006722,-0.15776679624718537
core_partial_factorial,6,2,256,11,4,7,8,0.0,0.0,0.0,ideal,25,-0.04010735223598232,0.0,1.0,0.04282280000006722,-0.15903141066723436
core_partial_factorial,6,2,256,23,4,7,8,0.0,0.0,0.0,ideal,0,-0.04010735223598232,0.0,1.0,0.03223009999965143,-0.15692371996715193
core_partial_factorial,6,2,256,23,4,7,8,0.0,0.0,0.0,ideal,10,-0.04010735223598232,0.0,1.0,0.03223009999965143,-0.15776679624718537
core_partial_factorial,6,2,256,23,4,7,8,0.0,0.0,0.0,ideal,25,-0.04010735223598232,0.0,1.0,0.03223009999965143,-0.15903141066723436
core_partial_factorial,6,2,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0359984118671757,0.10244855717545566,0.85546875,0.03760409999995318,-0.15521667452527033
core_partial_factorial,6,2,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0359984118671757,0.10244855717545566,0.85546875,0.03760409999995318,-0.1560614578507451
core_partial_factorial,6,2,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0359984118671757,0.10244855717545566,0.85546875,0.03760409999995318,-0.15732863283895682
core_partial_factorial,6,2,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0359984118671757,0.10244855717545566,0.875,0.026988199999323115,-0.15521667452527033
core_partial_factorial,6,2,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0359984118671757,0.10244855717545566,0.875,0.026988199999323115,-0.1560614578507451
core_partial_factorial,6,2,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0359984118671757,0.10244855717545566,0.875,0.026988199999323115,-0.15732863283895682
core_partial_factorial,6,2,2048,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.03852693910166942,0.0,1.0,0.07333720000042376,-0.1775394886654047
core_partial_factorial,6,2,2048,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.03852693910166942,0.0,1.0,0.07333720000042376,-0.17836194917673898
core_partial_factorial,6,2,2048,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.03852693910166942,0.0,1.0,0.07333720000042376,-0.17959563994374128
core_partial_factorial,6,2,2048,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.03852693910166942,0.0,1.0,0.07609529999990627,-0.1775394886654047
core_partial_factorial,6,2,2048,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.03852693910166942,0.0,1.0,0.07609529999990627,-0.17836194917673898
core_partial_factorial,6,2,2048,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.03852693910166942,0.0,1.0,0.07609529999990627,-0.17959563994374128
core_partial_factorial,6,2,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.03516271264322382,0.0873214051466783,0.8623046875,0.06796349999967788,-0.16438404218617486
core_partial_factorial,6,2,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.03516271264322382,0.0873214051466783,0.8623046875,0.06796349999967788,-0.16521965814398865
core_partial_factorial,6,2,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.03516271264322382,0.0873214051466783,0.8623046875,0.06796349999967788,-0.16647308208070966
core_partial_factorial,6,2,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.03852693910166942,0.0,0.8603515625,0.06441189999986818,-0.1775394886654047
core_partial_factorial,6,2,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.03852693910166942,0.0,0.8603515625,0.06441189999986818,-0.17836194917673898
core_partial_factorial,6,2,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.03852693910166942,0.0,0.8603515625,0.06441189999986818,-0.17959563994374128
core_partial_factorial,6,2,2048,11,4,7,8,0.0,0.0,0.0,ideal,0,-0.04010735223598232,0.0,1.0,0.08212780000030762,-0.15692371996715193
core_partial_factorial,6,2,2048,11,4,7,8,0.0,0.0,0.0,ideal,10,-0.04010735223598232,0.0,1.0,0.08212780000030762,-0.15776679624718537
core_partial_factorial,6,2,2048,11,4,7,8,0.0,0.0,0.0,ideal,25,-0.04010735223598232,0.0,1.0,0.08212780000030762,-0.15903141066723436
core_partial_factorial,6,2,2048,23,4,7,8,0.0,0.0,0.0,ideal,0,-0.04010735223598232,0.0,1.0,0.06674899999961781,-0.15692371996715193
core_partial_factorial,6,2,2048,23,4,7,8,0.0,0.0,0.0,ideal,10,-0.04010735223598232,0.0,1.0,0.06674899999961781,-0.15776679624718537
core_partial_factorial,6,2,2048,23,4,7,8,0.0,0.0,0.0,ideal,25,-0.04010735223598232,0.0,1.0,0.06674899999961781,-0.15903141066723436
core_partial_factorial,6,2,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.04010735223598232,0.0,0.865234375,0.08875410000018746,-0.15692371996715193
core_partial_factorial,6,2,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.04010735223598232,0.0,0.865234375,0.08875410000018746,-0.15776679624718537
core_partial_factorial,6,2,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.04010735223598232,0.0,0.865234375,0.08875410000018746,-0.15903141066723436
core_partial_factorial,6,2,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.04010735223598232,0.0,0.8623046875,0.07255050000003394,-0.15692371996715193
core_partial_factorial,6,2,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.04010735223598232,0.0,0.8623046875,0.07255050000003394,-0.15776679624718537
core_partial_factorial,6,2,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.04010735223598232,0.0,0.8623046875,0.07255050000003394,-0.15903141066723436
candidate_size_and_qubit_budget,6,2,2048,11,4,5,5,0.0,0.0,0.0,ideal,10,-0.03381940674742095,0.0,1.0,0.06980980000025738,-0.1758392650668863
candidate_size_and_qubit_budget,6,2,2048,23,4,5,5,0.0,0.0,0.0,ideal,10,-0.03381940674742095,0.0,1.0,0.0964362999993682,-0.1758392650668863
candidate_size_and_qubit_budget,6,2,2048,11,4,7,7,0.0,0.0,0.0,ideal,10,-0.04010735223598232,0.0,1.0,0.11795549999987998,-0.15776679624718537
candidate_size_and_qubit_budget,6,2,2048,23,4,7,7,0.0,0.0,0.0,ideal,10,-0.04010735223598232,0.0,1.0,0.08293049999974755,-0.15776679624718537
core_partial_factorial,11,1,256,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.030951599999752943,0.13320364147095543
core_partial_factorial,11,1,256,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.030951599999752943,0.13207043782948458
core_partial_factorial,11,1,256,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.030951599999752943,0.13037063236727797
core_partial_factorial,11,1,256,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.049005099999703816,0.13320364147095543
core_partial_factorial,11,1,256,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.049005099999703816,0.13207043782948458
core_partial_factorial,11,1,256,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.049005099999703816,0.13037063236727797
core_partial_factorial,11,1,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0021687184092578277,0.0,0.86328125,0.03103110000029119,0.13320364147095543
core_partial_factorial,11,1,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0021687184092578277,0.0,0.86328125,0.03103110000029119,0.13207043782948458
core_partial_factorial,11,1,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0021687184092578277,0.0,0.86328125,0.03103110000029119,0.13037063236727797
core_partial_factorial,11,1,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0021687184092578277,0.0,0.875,0.03920120000020688,0.13320364147095543
core_partial_factorial,11,1,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0021687184092578277,0.0,0.875,0.03920120000020688,0.13207043782948458
core_partial_factorial,11,1,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0021687184092578277,0.0,0.875,0.03920120000020688,0.13037063236727797
core_partial_factorial,11,1,256,11,4,7,8,0.0,0.0,0.0,ideal,0,0.009247979192730663,0.0,1.0,0.029142599999431695,0.085236052838634
core_partial_factorial,11,1,256,11,4,7,8,0.0,0.0,0.0,ideal,10,0.009247979192730663,0.0,1.0,0.029142599999431695,0.08415081678579495
core_partial_factorial,11,1,256,11,4,7,8,0.0,0.0,0.0,ideal,25,0.009247979192730663,0.0,1.0,0.029142599999431695,0.08252296270653736
core_partial_factorial,11,1,256,23,4,7,8,0.0,0.0,0.0,ideal,0,0.009247979192730663,0.0,1.0,0.04060360000039509,0.085236052838634
core_partial_factorial,11,1,256,23,4,7,8,0.0,0.0,0.0,ideal,10,0.009247979192730663,0.0,1.0,0.04060360000039509,0.08415081678579495
core_partial_factorial,11,1,256,23,4,7,8,0.0,0.0,0.0,ideal,25,0.009247979192730663,0.0,1.0,0.04060360000039509,0.08252296270653736
core_partial_factorial,11,1,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.0351041907617244,2.7958769183349843,0.85546875,0.03312000000005355,-0.003147835193489712
core_partial_factorial,11,1,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.0351041907617244,2.7958769183349843,0.85546875,0.03312000000005355,-0.00414468735829665
core_partial_factorial,11,1,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.0351041907617244,2.7958769183349843,0.85546875,0.03312000000005355,-0.005639965605505615
core_partial_factorial,11,1,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.009247979192730663,0.0,0.87890625,0.03541080000013608,0.085236052838634
core_partial_factorial,11,1,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.009247979192730663,0.0,0.87890625,0.03541080000013608,0.08415081678579495
core_partial_factorial,11,1,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.009247979192730663,0.0,0.87890625,0.03541080000013608,0.08252296270653736
core_partial_factorial,11,1,2048,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.08470059999945079,0.13320364147095543
core_partial_factorial,11,1,2048,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.08470059999945079,0.13207043782948458
core_partial_factorial,11,1,2048,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.08470059999945079,0.13037063236727797
core_partial_factorial,11,1,2048,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.07585089999975025,0.13320364147095543
core_partial_factorial,11,1,2048,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.07585089999975025,0.13207043782948458
core_partial_factorial,11,1,2048,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.07585089999975025,0.13037063236727797
core_partial_factorial,11,1,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0021687184092578277,0.0,0.86328125,0.06788880000021891,0.13320364147095543
core_partial_factorial,11,1,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0021687184092578277,0.0,0.86328125,0.06788880000021891,0.13207043782948458
core_partial_factorial,11,1,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0021687184092578277,0.0,0.86328125,0.06788880000021891,0.13037063236727797
core_partial_factorial,11,1,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0021687184092578277,0.0,0.8603515625,0.0805915000000823,0.13320364147095543
core_partial_factorial,11,1,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0021687184092578277,0.0,0.8603515625,0.0805915000000823,0.13207043782948458
core_partial_factorial,11,1,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0021687184092578277,0.0,0.8603515625,0.0805915000000823,0.13037063236727797
core_partial_factorial,11,1,2048,11,4,7,8,0.0,0.0,0.0,ideal,0,0.009247979192730663,0.0,1.0,0.07199589999981981,0.085236052838634
core_partial_factorial,11,1,2048,11,4,7,8,0.0,0.0,0.0,ideal,10,0.009247979192730663,0.0,1.0,0.07199589999981981,0.08415081678579495
core_partial_factorial,11,1,2048,11,4,7,8,0.0,0.0,0.0,ideal,25,0.009247979192730663,0.0,1.0,0.07199589999981981,0.08252296270653736
core_partial_factorial,11,1,2048,23,4,7,8,0.0,0.0,0.0,ideal,0,0.009247979192730663,0.0,1.0,0.08010730000023614,0.085236052838634
core_partial_factorial,11,1,2048,23,4,7,8,0.0,0.0,0.0,ideal,10,0.009247979192730663,0.0,1.0,0.08010730000023614,0.08415081678579495
core_partial_factorial,11,1,2048,23,4,7,8,0.0,0.0,0.0,ideal,25,0.009247979192730663,0.0,1.0,0.08010730000023614,0.08252296270653736
core_partial_factorial,11,1,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.011240545825415553,0.2154596794546942,0.86376953125,0.0894161999995049,0.07654289014894222
core_partial_factorial,11,1,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.011240545825415553,0.2154596794546942,0.86376953125,0.0894161999995049,0.07546634725879331
core_partial_factorial,11,1,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.011240545825415553,0.2154596794546942,0.86376953125,0.0894161999995049,0.07385153292357005
core_partial_factorial,11,1,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.009247979192730663,0.0,0.86279296875,0.06952160000037111,0.085236052838634
core_partial_factorial,11,1,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.009247979192730663,0.0,0.86279296875,0.06952160000037111,0.08415081678579495
core_partial_factorial,11,1,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.009247979192730663,0.0,0.86279296875,0.06952160000037111,0.08252296270653736
core_partial_factorial,11,2,256,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.03487290000066423,0.13320364147095543
core_partial_factorial,11,2,256,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.03487290000066423,0.13207043782948458
core_partial_factorial,11,2,256,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.03487290000066423,0.13037063236727797
core_partial_factorial,11,2,256,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.030412099999921338,0.13320364147095543
core_partial_factorial,11,2,256,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.030412099999921338,0.13207043782948458
core_partial_factorial,11,2,256,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.030412099999921338,0.13037063236727797
core_partial_factorial,11,2,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.00040308968607505585,0.8141346127886033,0.8671875,0.036263400000279944,0.030387139535980046
core_partial_factorial,11,2,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.00040308968607505585,0.8141346127886033,0.8671875,0.036263400000279944,0.02935675239644331
core_partial_factorial,11,2,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.00040308968607505585,0.8141346127886033,0.8671875,0.036263400000279944,0.02781117168713987
core_partial_factorial,11,2,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0021687184092578277,0.0,0.875,0.032045999999354535,0.13320364147095543
core_partial_factorial,11,2,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0021687184092578277,0.0,0.875,0.032045999999354535,0.13207043782948458
core_partial_factorial,11,2,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0021687184092578277,0.0,0.875,0.032045999999354535,0.13037063236727797
core_partial_factorial,11,2,256,11,4,7,8,0.0,0.0,0.0,ideal,0,0.15056086609541744,15.280407096772537,1.0,0.028120000000853906,-0.08455906843514371
core_partial_factorial,11,2,256,11,4,7,8,0.0,0.0,0.0,ideal,10,0.15056086609541744,15.280407096772537,1.0,0.028120000000853906,-0.08547450936670853
core_partial_factorial,11,2,256,11,4,7,8,0.0,0.0,0.0,ideal,25,0.15056086609541744,15.280407096772537,1.0,0.028120000000853906,-0.08684767076405575
core_partial_factorial,11,2,256,23,4,7,8,0.0,0.0,0.0,ideal,0,0.01822396566680686,0.9705889563593685,1.0,0.03383690000009665,0.07396454125774188
core_partial_factorial,11,2,256,23,4,7,8,0.0,0.0,0.0,ideal,10,0.01822396566680686,0.9705889563593685,1.0,0.03383690000009665,0.07289057671648425
core_partial_factorial,11,2,256,23,4,7,8,0.0,0.0,0.0,ideal,25,0.01822396566680686,0.9705889563593685,1.0,0.03383690000009665,0.07127962990459813
core_partial_factorial,11,2,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.15056086609541744,15.280407096772537,0.8515625,0.03469089999998687,-0.08455906843514371
core_partial_factorial,11,2,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.15056086609541744,15.280407096772537,0.8515625,0.03469089999998687,-0.08547450936670853
core_partial_factorial,11,2,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.15056086609541744,15.280407096772537,0.8515625,0.03469089999998687,-0.08684767076405575
core_partial_factorial,11,2,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.01822396566680686,0.9705889563593685,0.8828125,0.04159509999954025,0.07396454125774188
core_partial_factorial,11,2,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.01822396566680686,0.9705889563593685,0.8828125,0.04159509999954025,0.07289057671648425
core_partial_factorial,11,2,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.01822396566680686,0.9705889563593685,0.8828125,0.04159509999954025,0.07127962990459813
core_partial_factorial,11,2,2048,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.10812480000004143,0.13320364147095543
core_partial_factorial,11,2,2048,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.10812480000004143,0.13207043782948458
core_partial_factorial,11,2,2048,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.10812480000004143,0.13037063236727797
core_partial_factorial,11,2,2048,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.0021687184092578277,0.0,1.0,0.09637449999991077,0.13320364147095543
core_partial_factorial,11,2,2048,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.0021687184092578277,0.0,1.0,0.09637449999991077,0.13207043782948458
core_partial_factorial,11,2,2048,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.0021687184092578277,0.0,1.0,0.09637449999991077,0.13037063236727797
core_partial_factorial,11,2,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.00040308968607505585,0.8141346127886033,0.8623046875,0.09280559999933757,0.030387139535980046
core_partial_factorial,11,2,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.00040308968607505585,0.8141346127886033,0.8623046875,0.09280559999933757,0.02935675239644331
core_partial_factorial,11,2,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.00040308968607505585,0.8141346127886033,0.8623046875,0.09280559999933757,0.02781117168713987
core_partial_factorial,11,2,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0021687184092578277,0.0,0.8603515625,0.09276979999958712,0.13320364147095543
core_partial_factorial,11,2,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0021687184092578277,0.0,0.8603515625,0.09276979999958712,0.13207043782948458
core_partial_factorial,11,2,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0021687184092578277,0.0,0.8603515625,0.09276979999958712,0.13037063236727797
core_partial_factorial,11,2,2048,11,4,7,8,0.0,0.0,0.0,ideal,0,0.15056086609541744,15.280407096772537,1.0,0.08227220000026136,-0.08455906843514371
core_partial_factorial,11,2,2048,11,4,7,8,0.0,0.0,0.0,ideal,10,0.15056086609541744,15.280407096772537,1.0,0.08227220000026136,-0.08547450936670853
core_partial_factorial,11,2,2048,11,4,7,8,0.0,0.0,0.0,ideal,25,0.15056086609541744,15.280407096772537,1.0,0.08227220000026136,-0.08684767076405575
core_partial_factorial,11,2,2048,23,4,7,8,0.0,0.0,0.0,ideal,0,0.01822396566680686,0.9705889563593685,1.0,0.07776890000059211,0.07396454125774188
core_partial_factorial,11,2,2048,23,4,7,8,0.0,0.0,0.0,ideal,10,0.01822396566680686,0.9705889563593685,1.0,0.07776890000059211,0.07289057671648425
core_partial_factorial,11,2,2048,23,4,7,8,0.0,0.0,0.0,ideal,25,0.01822396566680686,0.9705889563593685,1.0,0.07776890000059211,0.07127962990459813
core_partial_factorial,11,2,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.15056086609541744,15.280407096772537,0.86328125,0.07756729999982781,-0.08455906843514371
core_partial_factorial,11,2,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.15056086609541744,15.280407096772537,0.86328125,0.07756729999982781,-0.08547450936670853
core_partial_factorial,11,2,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.15056086609541744,15.280407096772537,0.86328125,0.07756729999982781,-0.08684767076405575
core_partial_factorial,11,2,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,0.01822396566680686,0.9705889563593685,0.8623046875,0.06963729999915813,0.07396454125774188
core_partial_factorial,11,2,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,0.01822396566680686,0.9705889563593685,0.8623046875,0.06963729999915813,0.07289057671648425
core_partial_factorial,11,2,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,0.01822396566680686,0.9705889563593685,0.8623046875,0.06963729999915813,0.07127962990459813
candidate_size_and_qubit_budget,11,2,2048,11,4,5,5,0.0,0.0,0.0,ideal,10,0.1080490055952969,0.0,1.0,0.07724880000023404,-0.008439245291927966
candidate_size_and_qubit_budget,11,2,2048,23,4,5,5,0.0,0.0,0.0,ideal,10,0.11115997903487157,0.028792244985559514,1.0,0.08043350000025384,-0.011201961393807247
candidate_size_and_qubit_budget,11,2,2048,11,4,7,7,0.0,0.0,0.0,ideal,10,0.15056086609541744,15.280407096772537,1.0,0.09179579999999987,-0.08547450936670853
candidate_size_and_qubit_budget,11,2,2048,23,4,7,7,0.0,0.0,0.0,ideal,10,0.01822396566680686,0.9705889563593685,1.0,0.07826509999995324,0.07289057671648425
