cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,calmar,positive_day_ratio,observations,strategy,regime
-0.02796519771648598,-0.08251239064679028,0.3392792251897065,-0.17274510009453903,-0.526586015875481,-0.2176662429803352,-0.3790775708580809,0.4939759036144578,83,markowitz_mean_variance,bull_low_vol
0.5518085178088974,24.968527628432632,0.43624228363052636,7.653298707303748,137.8819061667405,-0.06521265226783113,382.8785789279944,0.4117647058823529,34,markowitz_mean_variance,sideway_high_vol
-0.4556380329914018,-0.7485834475233314,0.5020705807866214,-2.551564262683641,-2.2823074950314894,-0.4710878802531976,-1.5890526564194076,0.3783783783783784,111,markowitz_mean_variance,sideway_low_vol
-0.07275814486652121,-0.48129704873965795,0.18087218918823914,-3.699438040221924,-2.8964957622567513,-0.07232246233780526,-6.654876412968432,0.4827586206896552,29,minimum_variance,bear_high_vol
-0.009724404879790871,-0.9147820266407058,,,,0.0,,0.0,1,minimum_variance,bear_low_vol
0.010444397898870417,1.393554472681513,0.0638111533622535,13.259212008420196,,-0.0008505819793174219,1638.3540993894765,0.6666666666666666,3,minimum_variance,bull_high_vol
-0.008097031725200377,-0.024381672798855725,0.07974232148308494,-0.6407878350019948,-0.8178941985118584,-0.04086209244838368,-0.5966819449996167,0.4939759036144578,83,minimum_variance,bull_low_vol
0.07104046724377788,0.6630839428605089,0.1567309203525658,3.1339960229193498,15.69337511129111,-0.021009311478717763,31.561431393513622,0.5,34,minimum_variance,sideway_high_vol
-0.0006021684521706483,-0.0013665623099123891,0.1034780773292701,-0.2468207277101169,-0.27611798396028564,-0.06903251972256053,-0.01979592104423479,0.5315315315315315,111,minimum_variance,sideway_low_vol
-0.18394006003328744,-0.8290397541070944,0.532698177578455,-3.100102238622891,-2.6370891966521497,-0.21057052287776235,-3.937112102762635,0.5172413793103449,29,xgboost_penalty_qaoa,bear_high_vol
-0.014764410323257593,-0.9764439183109871,,,,0.0,,0.0,1,xgboost_penalty_qaoa,bear_low_vol
0.03544110811285517,17.64377474070658,0.07799596312249829,37.37381772318206,,0.0,,1.0,3,xgboost_penalty_qaoa,bull_high_vol
-0.034248811091419085,-0.10040151517655738,0.16860338903142866,-0.7194353274945524,-1.0937583415190428,-0.08355186985376828,-1.2016668849216563,0.4457831325301205,83,xgboost_penalty_qaoa,bull_low_vol
0.12460284329172566,1.3877777527059907,0.2910154730648779,3.0332007241593555,7.856109514944171,-0.05231063333376984,26.529553634941212,0.4117647058823529,34,xgboost_penalty_qaoa,sideway_high_vol
-0.1390496962459692,-0.28815952817568347,0.2694864613741202,-1.2350659180168968,-1.3708046149373883,-0.24428881651970602,-1.1795854279413505,0.44144144144144143,111,xgboost_penalty_qaoa,sideway_low_vol
-0.27253235583956004,-0.937019145970731,0.5314074108304555,-4.969867434967712,-3.004119871565807,-0.25328892948581083,-3.6994082128773913,0.4482758620689655,29,xgboost_topk_exact,bear_high_vol
-0.014771892413778742,-0.9764889556382186,,,,0.0,,0.0,1,xgboost_topk_exact,bear_low_vol
0.03544110811285495,17.643774740706245,0.07799596312250032,37.37381772318085,,0.0,,1.0,3,xgboost_topk_exact,bull_high_vol
-0.027742083750687097,-0.08187284863299871,0.16773357846515638,-0.6025623948142521,-0.9893397483208909,-0.09675620551405895,-0.8461767201185081,0.46987951807228917,83,xgboost_topk_exact,bull_low_vol
0.20334295869083485,2.943006324791825,0.31763628538736877,4.389001727340663,21.97660676142642,-0.05231063333376995,56.26019295185862,0.4411764705882353,34,xgboost_topk_exact,sideway_high_vol
-0.1833327611555542,-0.368579493280626,0.30405488680021153,-1.4554104534320484,-1.4769204241318976,-0.2637023022700593,-1.3977105626600153,0.44144144144144143,111,xgboost_topk_exact,sideway_low_vol
-0.2725450452794518,-0.9370286917356065,0.5314167206505962,-4.970053250075543,-3.0040966608656667,-0.253301954594655,-3.699255669918068,0.4482758620689655,29,xgboost_xy_qaoa,bear_high_vol
-0.014771892413778742,-0.9764889556382186,,,,0.0,,0.0,1,xgboost_xy_qaoa,bear_low_vol
0.03544110811285517,17.64377474070658,0.07799596312249829,37.37381772318206,,0.0,,1.0,3,xgboost_xy_qaoa,bull_high_vol
-0.02798765702676609,-0.08257675227775185,0.1690688120488224,-0.6010117366248874,-0.9763408296078184,-0.10627360209716497,-0.7770203573437993,0.4578313253012048,83,xgboost_xy_qaoa,bull_low_vol
0.21024054655969837,3.1136329072900004,0.3156494512203083,4.549650500810093,23.12808309114881,-0.05231063333377006,59.521988338840075,0.4411764705882353,34,xgboost_xy_qaoa,sideway_high_vol
-0.1826022970340656,-0.36729658186503134,0.30274969473108465,-1.4563032857268483,-1.4719917321594975,-0.2656457394174051,-1.3826556475950242,0.43243243243243246,111,xgboost_xy_qaoa,sideway_low_vol
