fold,decision_time,strategy,ticker,weight,pre_trade_weight
0,2022-04-30,equal_weight_universe,C32,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,C47,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CCL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CDC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CIG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CII,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CKG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CLC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CLL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CMG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CMX,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CNG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CRC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CRE,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CSM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CSV,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CTD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CTF,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CTG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CTI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,CTS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,D2D,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DAH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DBC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DBD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DBT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DCL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DCM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DGC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DGW,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DHA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DHC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DHG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DHM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DIG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DLG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DMC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DPG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DPM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DPR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DQC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DRC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DRH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DSN,0.003401360544217687,0.0
