date,event,fold,observations,return_applied,ticker,window
,non_trading_mark_carry,0,1.0,,VRE,estimation_classical_benchmark
,non_trading_mark_carry,0,1.0,,VSC,estimation_classical_benchmark
,non_trading_mark_carry,0,1.0,,VSH,estimation_classical_benchmark
,non_trading_mark_carry,0,1.0,,VTO,estimation_classical_benchmark
,non_trading_mark_carry,0,1.0,,YBM,estimation_classical_benchmark
,non_trading_mark_carry,0,1.0,,YEG,estimation_classical_benchmark
2022-05-16,verified_delisting_liquidation,0,,-1.0,FTM,test
,non_trading_mark_carry,0,2.0,,FTM,test
,non_trading_mark_carry,0,2.0,,HBC,test
,non_trading_mark_carry,0,2.0,,HNG,test
,non_trading_mark_carry,0,2.0,,LCM,test
,non_trading_mark_carry,0,2.0,,MCG,test
,non_trading_mark_carry,0,2.0,,POM,test
2022-05-09,verified_delisting_liquidation,0,,-1.0,PXI,test
,non_trading_mark_carry,0,2.0,,PXI,test
,non_trading_mark_carry,0,2.0,,PXS,test
,non_trading_mark_carry,0,2.0,,QBS,test
2022-05-20,verified_delisting_liquidation,0,,-1.0,TAC,test
,non_trading_mark_carry,0,2.0,,TAC,test
,non_trading_mark_carry,0,2.0,,UDC,test
,non_trading_mark_carry,1,1.0,,CTG,estimation
,non_trading_mark_carry,1,1.0,,MBB,estimation
,non_trading_mark_carry,1,1.0,,LPB,estimation
,non_trading_mark_carry,1,1.0,,PVT,estimation
,non_trading_mark_carry,1,1.0,,HPG,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,SSI,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,VPB,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,STB,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,DXG,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,HAG,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,NKG,estimation_liquidity_topk_exact
,non_trading_mark_carry,1,1.0,,CKG,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,PTL,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,HAX,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,PVD,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,VNS,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,VGC,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,HAG,estimation_ewma_topk_exact
,non_trading_mark_carry,1,1.0,,SKG,estimation_xgboost_topk_exact
,non_trading_mark_carry,1,1.0,,C32,estimation_xgboost_topk_exact
,non_trading_mark_carry,1,1.0,,CTG,estimation_xgboost_topk_exact
,non_trading_mark_carry,1,1.0,,PVT,estimation_xgboost_topk_exact
,non_trading_mark_carry,1,1.0,,DRC,estimation_xgboost_topk_exact
,non_trading_mark_carry,1,1.0,,CTG,estimation_adaptive_exact
,non_trading_mark_carry,1,1.0,,MBB,estimation_adaptive_exact
,non_trading_mark_carry,1,1.0,,LPB,estimation_adaptive_exact
,non_trading_mark_carry,1,1.0,,PVT,estimation_adaptive_exact
,non_trading_mark_carry,1,1.0,,SKG,estimation_xgboost_penalty_qaoa
,non_trading_mark_carry,1,1.0,,C32,estimation_xgboost_penalty_qaoa
,non_trading_mark_carry,1,1.0,,CTG,estimation_xgboost_penalty_qaoa
,non_trading_mark_carry,1,1.0,,PVT,estimation_xgboost_penalty_qaoa
,non_trading_mark_carry,1,1.0,,DRC,estimation_xgboost_penalty_qaoa
,non_trading_mark_carry,1,1.0,,SKG,estimation_xgboost_xy_qaoa
,non_trading_mark_carry,1,1.0,,C32,estimation_xgboost_xy_qaoa
,non_trading_mark_carry,1,1.0,,CTG,estimation_xgboost_xy_qaoa
,non_trading_mark_carry,1,1.0,,PVT,estimation_xgboost_xy_qaoa
,non_trading_mark_carry,1,1.0,,DRC,estimation_xgboost_xy_qaoa
,non_trading_mark_carry,1,1.0,,CTG,estimation_adaptive_penalty_qaoa
,non_trading_mark_carry,1,1.0,,MBB,estimation_adaptive_penalty_qaoa
,non_trading_mark_carry,1,1.0,,LPB,estimation_adaptive_penalty_qaoa
,non_trading_mark_carry,1,1.0,,PVT,estimation_adaptive_penalty_qaoa
,non_trading_mark_carry,1,1.0,,CTG,estimation_adaptive_xy_qaoa
,non_trading_mark_carry,1,1.0,,MBB,estimation_adaptive_xy_qaoa
,non_trading_mark_carry,1,1.0,,LPB,estimation_adaptive_xy_qaoa
,non_trading_mark_carry,1,1.0,,PVT,estimation_adaptive_xy_qaoa
,non_trading_mark_carry,1,1.0,,CTG,estimation_adaptive_simulated_annealing
,non_trading_mark_carry,1,1.0,,MBB,estimation_adaptive_simulated_annealing
,non_trading_mark_carry,1,1.0,,LPB,estimation_adaptive_simulated_annealing
,non_trading_mark_carry,1,1.0,,PVT,estimation_adaptive_simulated_annealing
,non_trading_mark_carry,1,1.0,,AAA,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,AAT,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,ACC,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,ADG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,ADS,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,AGG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,AGR,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,APH,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,ASM,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,ASP,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,AST,estimation_classical_benchmark
,non_trading_mark_carry,1,61.0,,BAF,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BFC,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BIC,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BID,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BKG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BMI,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BMP,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BTP,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,BWE,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,C32,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CDC,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CHP,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CII,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CKG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CLL,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CMG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CMX,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CNG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CRE,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CSM,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CSV,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CTD,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CTF,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CTG,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CTI,estimation_classical_benchmark
,non_trading_mark_carry,1,119.0,,CTR,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,CTS,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DBC,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DBD,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DBT,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DCM,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DGC,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DGW,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DHA,estimation_classical_benchmark
,non_trading_mark_carry,1,1.0,,DHC,estimation_classical_benchmark
