fold,date,strategy,gross_return,net_return,return
0,2022-05-27,equal_weight_candidates,0.015281821802951345,0.015281821802951567,0.015281821802951567
0,2022-05-30,equal_weight_candidates,0.012116807255724504,0.012116807255724504,0.012116807255724504
0,2022-05-02,liquidity_topk_exact,0.029751555230264293,0.027900367180800467,0.027900367180800467
0,2022-05-03,liquidity_topk_exact,0.0,0.0,0.0
0,2022-05-04,liquidity_topk_exact,0.0,0.0,0.0
0,2022-05-05,liquidity_topk_exact,-0.034839864190672865,-0.034839864190672754,-0.034839864190672754
0,2022-05-06,liquidity_topk_exact,-0.0035433015636270326,-0.0035433015636270326,-0.0035433015636270326
0,2022-05-09,liquidity_topk_exact,-0.014370839531563151,-0.01437083953156304,-0.01437083953156304
0,2022-05-10,liquidity_topk_exact,-0.06928269086694694,-0.06928269086694716,-0.06928269086694716
0,2022-05-11,liquidity_topk_exact,-0.023739604147044124,-0.023739604147043902,-0.023739604147043902
0,2022-05-12,liquidity_topk_exact,0.014201939047245649,0.014201939047245649,0.014201939047245649
0,2022-05-13,liquidity_topk_exact,-0.06966373368756318,-0.06966373368756329,-0.06966373368756329
0,2022-05-16,liquidity_topk_exact,-0.069314648784355,-0.0693146487843549,-0.0693146487843549
0,2022-05-17,liquidity_topk_exact,-0.03411774163058967,-0.03411774163058945,-0.03411774163058945
0,2022-05-18,liquidity_topk_exact,0.06957702228227114,0.06957702228227092,0.06957702228227092
0,2022-05-19,liquidity_topk_exact,0.045701174051275606,0.045701174051275606,0.045701174051275606
0,2022-05-20,liquidity_topk_exact,0.029640767716313743,0.02964076771631352,0.02964076771631352
0,2022-05-23,liquidity_topk_exact,0.010805673717397157,0.010805673717397157,0.010805673717397157
0,2022-05-24,liquidity_topk_exact,-0.008368564445000226,-0.008368564445000004,-0.008368564445000004
0,2022-05-25,liquidity_topk_exact,0.021387836542176686,0.021387836542176686,0.021387836542176686
0,2022-05-26,liquidity_topk_exact,0.045955749539986046,0.04595574953998627,0.04595574953998627
0,2022-05-27,liquidity_topk_exact,-0.024401243671491435,-0.024401243671491657,-0.024401243671491657
0,2022-05-30,liquidity_topk_exact,-0.018829270005418897,-0.018829270005418897,-0.018829270005418897
0,2022-05-02,ewma_topk_exact,0.05788750774445983,0.05599644355994404,0.05599644355994404
0,2022-05-03,ewma_topk_exact,0.0,0.0,0.0
0,2022-05-04,ewma_topk_exact,0.0,0.0,0.0
0,2022-05-05,ewma_topk_exact,0.024204335890646522,0.024204335890646522,0.024204335890646522
