fold,decision_time,ticker,signal,xgboost_expected_return,ewma_signal,liquidity_20d,adv_20d,volatility_20d,signal_z,liquidity_z,risk_z,base_score,selected_candidate,decision_reason,eligible_count,selected_m,signal_dispersion,relative_signal_dispersion,average_abs_correlation,candidate_size_reason,weight,pre_trade_weight,trade_weight,transaction_cost,security_id,company_name,target_weight,previous_weight,selected_by_solver,estimated_cost,adv_participation,selection_reason
1,2022-08-30,MBB,0.5385257005691528,-0.03149969798532362,0.0017850912885234362,26.217967346004208,243398862959.61963,0.008083832993630394,1.1808667182922363,1.5892948075743034,-1.4538953125601681,1.1854199653805448,True,selected_by_signal_liquidity_risk_and_correlation,300,8,0.06458935141563416,0.13446322299518404,0.3303174414001925,full_budget_supported,0.4,0.0,0.4,0.0006114660997761661,VN000000MBB5,Ngân hàng Thương mại Cổ phần Quân Đội,0.4,0.0,True,61146.609977616616,0.00016433930509624476,selected_by_xy_qaoa_then_classical_weighting
1,2022-08-30,BVH,0.5525460839271545,-0.036482214053087186,0.0007090008740305258,24.866782712547728,63024080000.0,0.01060926094639427,1.3979363441467285,0.9623095221812804,-1.120640217877268,1.129422926398547,True,selected_by_signal_liquidity_risk_and_correlation,300,8,0.06458935141563416,0.13446322299518404,0.3303174414001925,full_budget_supported,0.3609453673862811,0.0,0.3609453673862811,0.0005607330173036637,VN000000BVH3,Tập đoàn Bảo Việt,0.3609453673862811,0.0,True,56073.30173036637,0.0005727102519961911,selected_by_xy_qaoa_then_classical_weighting
1,2022-08-30,HDB,0.5565850138664246,-0.03791755521353404,0.0012879168391709938,25.007558751355322,72551228649.36446,0.014415210982329518,1.4604687690734863,1.027633314861255,-0.618407620746204,1.101545629074599,True,selected_by_signal_liquidity_risk_and_correlation,300,8,0.06458935141563416,0.13446322299518404,0.3303174414001925,full_budget_supported,0.23905463261369508,0.0,0.23905463261369508,0.00036828500100846993,VN000000HDB1,Ngân hàng Thương mại Cổ phần Phát triển Thành phố Hồ Chí Minh,0.23905463261369508,0.0,True,36828.50010084699,0.0003294977039865598,selected_by_xy_qaoa_then_classical_weighting
1,2022-08-30,LPB,0.5546925663948059,-0.037245023678983885,0.0011380686474842662,25.129378437267523,81950270035.45273,0.014378624440659593,1.431169033050537,1.0841608601329646,-0.6232355753093055,1.097460500342642,True,selected_by_signal_liquidity_risk_and_correlation,300,8,0.06458935141563416,0.13446322299518404,0.3303174414001925,full_budget_supported,,,0.0,,VN000000LPB7,Ngân hàng Thương mại Cổ phần Lộc Phát Việt Nam,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
1,2022-08-30,SHB,0.5503968596458435,-0.03571843005079395,0.0011656491285445382,26.144894494996773,226247302090.24677,0.018156054511768945,1.3646610975265503,1.5553870786015596,-0.12476646846827526,1.0803560075115495,True,selected_by_signal_liquidity_risk_and_correlation,300,8,0.06458935141563416,0.13446322299518404,0.3303174414001925,full_budget_supported,,,0.0,,VN000000SHB9,Ngân hàng Thương mại Cổ phần Sài Gòn – Hà Nội,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
1,2022-08-30,PVT,0.5567655563354492,-0.03798171578103493,0.0031237640242726353,24.76795624506962,57093507610.56401,0.017711296246268292,1.463263988494873,0.9164514363343162,-0.1834567026197623,1.0156039982529368,True,selected_by_signal_liquidity_risk_and_correlation,300,8,0.06458935141563416,0.13446322299518404,0.3303174414001925,full_budget_supported,,,0.0,,VN000000PVT8,Tổng Công ty Cổ phần Vận tải Dầu khí,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-12-30,HPX,0.8482751250267029,0.0911292860389461,-0.026171634329392467,25.732101713401363,149730330050.0,0.048464294060032484,8.024928092956543,1.4871551260382274,1.496548007019784,4.486659418331924,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,0.3999999999959998,0.0,0.3999999999959998,0.000614619081862417,VN000000HPX9,Công ty Cổ phần Đầu tư Hải Phát,0.3999999999959998,0.0,True,61461.9081862417,0.000267146943349705,selected_by_xy_qaoa_then_classical_weighting
2,2022-12-30,NVL,0.7225971817970276,0.02724926547304235,-0.02204803598274343,27.086597762096943,580176243304.7449,0.04531056424766048,5.183141708374023,2.0568273637348446,1.2390912581746492,3.0762298189939163,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,0.3500459835849153,0.0,0.3500459835849153,0.0005311488227893071,VN000000NVL0,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,0.3500459835849153,0.0,True,53114.88227893071,6.033442210439652e-05,selected_by_xy_qaoa_then_classical_weighting
2,2022-12-30,HTN,0.6730829477310181,0.002081998972974286,-0.010144137424053725,22.8808049554896,8649825250.0,0.03595956004040791,4.063543319702148,0.28796033622621053,0.4757160533007423,2.221183532770028,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,0.24995401641790813,0.0,0.24995401641790813,0.00040497597664963553,VN000000HTN2,Công ty Cổ phần Hưng Thịnh Incons,0.24995401641790813,0.0,True,40497.597664963556,0.002889700186924679,selected_by_xy_qaoa_then_classical_weighting
2,2022-12-30,DIG,0.631851315498352,-0.01887535796097156,-0.005288796711576578,26.55717955704641,341693357750.0,0.05808478937513834,3.131227731704712,1.8341653236064086,2.2819232907204805,1.7467198116298723,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,,,0.0,,VN000000DIG8,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-12-30,LPB,0.5928265452384949,-0.03871100344272155,0.004913310661044209,25.964729199646197,188946397305.612,0.03917072265586391,2.2488131523132324,1.584993300440032,0.7378613657320989,1.4431667366841852,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,,,0.0,,VN000000LPB7,Ngân hàng Thương mại Cổ phần Lộc Phát Việt Nam,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-12-30,CTG,0.5843905806541443,-0.042998864759458244,0.001782491219200425,25.49984630544016,118697764528.48404,0.028484270796629827,2.0580620765686035,1.3894734398510893,-0.13453396172276944,1.4300089481832232,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,,,0.0,,VN000000CTG7,Ngân hàng Thương mại Cổ phần Công Thương Việt Nam,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-12-30,ACB,0.5756238698959351,-0.047454838887760975,0.00017216510552828612,24.957936098534486,69038910198.28423,0.021041968299760537,1.8598321676254272,1.161557529357375,-0.7420910825798888,1.3665329021756947,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.04422498121857643,0.08986695163134853,0.34342248713970763,low_signal_dispersion,1.1767998125540526e-12,0.0,1.1767998125540526e-12,1.765199827471621e-15,VN000000ACB8,Ngân hàng Thương mại Cổ phần Á Châu,1.1767998125540526e-12,0.0,True,1.7651998274716208e-07,1.7045457542336737e-15,selected_by_xy_qaoa_then_classical_weighting
3,2023-04-28,TPB,0.6269195079803467,0.0037569181199926527,0.0030999805420683277,25.235673251144153,91140968673.0607,0.009838056733340681,2.1616756916046143,1.3114391073280849,-1.1030462323225914,1.6166664463011884,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,0.2112866839855049,0.0,0.2112866839855049,0.0003241234617937234,VN000000TPB0,Ngân hàng Thương mại Cổ phần Tiên Phong,0.2112866839855049,0.0,True,32412.346179372336,0.00023182404912046618,selected_by_xy_qaoa_then_classical_weighting
3,2023-04-28,SCR,0.6451348662376404,0.004966600104606006,0.004142092424723315,24.495759849062125,43488390268.455,0.030614331552232157,2.5125129222869873,0.9900892059988242,1.420496955795174,1.3668254885348343,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,,,0.0,,VN000000SCR6,Công ty Cổ phần Địa ốc Sài Gòn Thương Tín,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2023-04-28,HQC,0.6358645558357239,0.004350958769059839,0.007269868117460188,25.010531002385534,72767189900.0,0.03661350013209783,2.3339619636535645,1.2136581518540424,2.1491723865959065,1.204034900074599,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,,,0.0,,VN000000HQC1,Công ty Cổ phần Tư vấn – Thương mại – Dịch vụ Địa ốc Hoàng Quân,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2023-04-28,BAF,0.5757001042366028,0.00035543739717263517,0.0007553162269439431,24.45185346127718,41620283156.02632,0.015425237493658797,1.1751635074615479,0.9710203347731998,-0.424411969376521,0.9042058153068273,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,0.18151905424729017,0.0,0.18151905424729017,0.00028075506674669524,VN000000BAF1,Công ty Cổ phần Nông nghiệp BAF Việt Nam,0.18151905424729017,0.0,True,28075.506674669523,0.00043613123333834764,selected_by_xy_qaoa_then_classical_weighting
3,2023-04-28,HDB,0.57303786277771,0.0001786379356400053,0.0011205975115817818,24.596521216586428,48098711057.88159,0.015411963494526164,1.123887300491333,1.033850618375764,-0.4260242656318526,0.8888117787901638,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,0.20719426176720313,0.0,0.20719426176720313,0.00032040718039310837,VN000000HDB1,Ngân hàng Thương mại Cổ phần Phát triển Thành phố Hồ Chí Minh,0.20719426176720313,0.0,True,32040.718039310836,0.0004307688443415194,selected_by_xy_qaoa_then_classical_weighting
3,2023-04-28,TCH,0.5734444856643677,0.0002056417624971829,0.0012146603161519213,24.47782587651528,42715422579.10242,0.015571990161386478,1.1317191123962402,0.9823003481511977,-0.4065869888056268,0.8798936416899447,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,,,0.0,,VN000000TCH5,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2023-04-28,CDC,0.566459596157074,-0.0002582247660738238,0.0002572867254523834,22.715591786732382,7332569129.523633,0.003420271675765375,0.9971864819526672,0.21694895800566077,-1.8825679659358678,0.8742275426247825,True,selected_by_signal_liquidity_risk_and_correlation,297,7,0.05191968381404877,0.09984369544680818,0.2779128148897549,low_signal_dispersion,0.4,0.0,0.4,0.000666061268106768,VN000000CDC0,Công ty Cổ phần Chương Dương,0.4,0.0,True,66606.1268106768,0.005455113929842846,selected_by_xy_qaoa_then_classical_weighting
4,2023-08-30,HPX,0.6632432341575623,0.038670889350983985,0.008159257326373154,24.881462347184314,63956074400.0,0.04216954357960871,3.155836343765259,0.8563588446525736,2.301206735304794,1.5618007834684748,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,,,0.0,,VN000000HPX9,Công ty Cổ phần Đầu tư Hải Phát,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
4,2023-08-30,VSH,0.5760941505432129,0.04266121651650179,0.0011718825787338373,21.15127262881942,1534196500.0,0.006430940777188378,1.3849074840545654,-0.7764998766134431,-1.8025774341365954,0.8767857798696694,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,0.25272828105768097,0.0,0.25272828105768097,0.00045162369020210766,VN000000VSH7,Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh,0.25272828105768097,0.0,True,45162.36902021077,0.016473005971378567,selected_by_xy_qaoa_then_classical_weighting
4,2023-08-30,TDM,0.5750800967216492,0.042707647372038825,0.0003629095126027437,21.031288220477776,1360731445.571289,0.005195178198504144,1.3643012046813965,-0.8290220275946739,-1.9444772989866277,0.8762328638247563,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,0.3683077778974895,0.0,0.3683077778974895,0.0006879541266050795,VN000000TDM3,Công ty Cổ phần Nước Thủ Dầu Một,0.3683077778974895,0.0,True,68795.41266050795,0.027066896932249496,selected_by_xy_qaoa_then_classical_weighting
4,2023-08-30,SJD,0.5752627849578857,0.04269928255853027,0.001208610581648344,20.979429185411682,1291963750.0,0.006245518515789837,1.3680135011672974,-0.851722877706188,-1.8238690594750608,0.8556432149824995,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,0.27600508808131863,0.0,0.27600508808131863,0.0005042136414688291,VN000000SJD1,Công ty Cổ phần Thủy điện Cần Đơn,0.27600508808131863,0.0,True,50421.36414688291,0.02136322231032555,selected_by_xy_qaoa_then_classical_weighting
4,2023-08-30,SGN,0.5761378407478333,0.04265921605702323,0.00014065855566974163,21.24565049749809,1686043500.0,0.008894682097127212,1.38579523563385,-0.7351867698811624,-1.519671505153863,0.8431007931187158,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,,,0.0,,VN000000SGN6,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
4,2023-08-30,SCS,0.5742380023002625,0.04274620465923257,0.00036321677585629737,21.640870905102098,2503288000.0,0.011195899108512826,1.34718918800354,-0.5621824086817019,-1.2554278805784234,0.8168317418314412,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,,,0.0,,VN000000SCS4,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
4,2023-08-30,PGC,0.5801051259040833,0.042477564511467183,-0.0001648151423856598,20.479224503898255,783455250.0,0.009334283258668561,1.466413140296936,-1.0706832090282403,-1.4691930827719095,0.8127695775757755,True,selected_by_signal_liquidity_risk_and_correlation,300,7,0.04921094700694084,0.0959168036950179,0.16745492441313248,low_signal_dispersion,0.10295885296351083,0.0,0.10295885296351083,0.00018083034905159545,VN000000PGC5,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,0.10295885296351083,0.0,True,18083.034905159544,0.013141638014872047,selected_by_xy_qaoa_then_classical_weighting
5,2023-12-29,ANV,0.6087541580200195,0.028014935318783407,-4.781929806436374e-06,24.473729164436094,42540787750.0,0.01887804876469338,4.95761251449585,0.895712950122109,0.5164700850436096,2.8283590317661713,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,0.3999999999999386,0.0,0.3999999999999386,0.0006274266159558385,VN000000ANV3,Công ty Cổ phần Nam Việt,0.3999999999999386,0.0,True,62742.66159558385,0.0009402740784929132,selected_by_xy_qaoa_then_classical_weighting
5,2023-12-29,VCI,0.5894545316696167,0.022233872379837094,0.0017465177140715692,26.137829115651307,224654412884.68936,0.016698875371592283,3.9094080924987793,1.5887942658412424,0.19705735187773674,2.438374629735343,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,,,0.0,,VN000000VCI9,Công ty Cổ phần Chứng khoán Vietcap,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
5,2023-12-29,ORS,0.5915093421936035,0.022849375952346873,0.0007104927437731173,23.94972612791557,25190332524.425682,0.01571916809658642,4.02100944519043,0.6774708224618962,0.05345658132739889,2.3390309198317216,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,0.4,0.0,0.4,0.0006356416695173351,VN000000ORS1,Công ty Cổ phần Chứng khoán Tiên Phong,0.4,0.0,True,63564.16695173351,0.0015879107574786556,selected_by_xy_qaoa_then_classical_weighting
5,2023-12-29,AGR,0.5895291566848755,0.022256225761306675,0.0015691033736794301,23.947407433312616,25131991500.0,0.018326052030176843,3.913461208343506,0.6765051088910294,0.43556106411450535,2.2223704552243846,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,,,0.0,,VN000000AGR5,Công ty Cổ phần Chứng khoán Agribank,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
5,2023-12-29,VCG,0.5762266516685486,0.0182715569729687,0.0013813194633927552,25.941038740506436,184522776099.36972,0.019236287008845655,3.1909735202789307,1.5068330038228948,0.5689789202980574,1.971055282319785,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,0.13849189201001583,0.0,0.13849189201001583,0.00021042068889994046,VN000000VCG3,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,0.13849189201001583,0.0,True,21042.068889994047,7.505409084861956e-05,selected_by_xy_qaoa_then_classical_weighting
5,2023-12-29,CII,0.5755680203437805,0.018074268741947258,-0.0003669089448793744,25.426610710175474,110315547545.41142,0.01704240594108138,3.1552019119262695,1.2925787723723017,0.24741040706550746,1.9567652926577983,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,0.06150810799003538,0.0,0.06150810799003538,9.328914956634749e-05,VN000000CII6,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật TP.HCM,0.06150810799003538,0.0,True,9328.91495663475,5.575651787860233e-05,selected_by_xy_qaoa_then_classical_weighting
5,2023-12-29,GEX,0.5725066065788269,0.017157244477537914,0.002493979305142713,26.762142199080017,419421492143.0937,0.020022728404110374,2.9889299869537354,1.8488145446516944,0.684251709664678,1.9110366333842626,True,selected_by_signal_liquidity_risk_and_correlation,299,7,0.018412085250020027,0.03555225652960581,0.285490544603966,low_signal_dispersion,,,0.0,,VN000000GEX5,Công ty Cổ phần Tập đoàn GELEX,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
6,2024-03-29,KSB,0.7167624831199646,0.06011360438639256,0.00035262080000407866,24.912058423347705,65943122250.0,0.020073157739678025,4.318702697753906,0.7956621565226712,0.3183916952731852,2.486660256145637,True,selected_by_signal_liquidity_risk_and_correlation,294,7,0.04395076259970665,0.08253453259273409,0.24708181987702943,low_signal_dispersion,0.4,0.0,0.4,0.0006220287693699198,VN000000KSB3,Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương,0.4,0.0,True,62202.87693699198,0.0006065833499413959,selected_by_xy_qaoa_then_classical_weighting
6,2024-03-29,KBC,0.686432421207428,0.05452572082029426,0.0033887026236803304,26.95249284351708,507363143500.0,0.027543929231366705,3.628610849380493,1.6353787254081267,1.2584173225523019,2.1340491496208385,True,selected_by_signal_liquidity_risk_and_correlation,294,7,0.04395076259970665,0.08253453259273409,0.24708181987702943,low_signal_dispersion,0.4,0.0,0.4,0.0006079417375601324,VN000000KBC7,Tổng Công ty Phát triển Đô Thị Kinh Bắc – Công ty Cổ phần,0.4,0.0,True,60794.17375601324,7.883899434252067e-05,selected_by_xy_qaoa_then_classical_weighting
6,2024-03-29,TIP,0.6590407490730286,0.04947919387916405,0.00113383280227023,24.030381011240713,27306238000.0,0.02917782038673965,3.005375385284424,0.43281828168898073,1.4640051336564106,1.5199193720376254,True,selected_by_signal_liquidity_risk_and_correlation,294,7,0.04395076259970665,0.08253453259273409,0.24708181987702943,low_signal_dispersion,,,0.0,,VN000000TIP5,Công ty Cổ phần Phát triển Khu Công nghiệp Tín Nghĩa,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
6,2024-03-29,VGC,0.6308363676071167,0.04428293677491485,0.002893771122945819,25.290375394632907,96265457500.0,0.023403927525858726,2.3636486530303955,0.9513540160299111,0.7374928498273201,1.3796536229776726,True,selected_by_signal_liquidity_risk_and_correlation,294,7,0.04395076259970665,0.08253453259273409,0.24708181987702943,low_signal_dispersion,,,0.0,,VN000000VGC3,Tổng Công ty Viglacera - CTCP,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
6,2024-03-29,GEX,0.6184276938438416,0.041996814695809556,0.0032820611895945247,27.129885421627648,605842217302.1326,0.02434570936058751,2.08131742477417,1.7083825355596851,0.8559945415114935,1.3580019333528643,True,selected_by_signal_liquidity_risk_and_correlation,294,7,0.04395076259970665,0.08253453259273409,0.24708181987702943,low_signal_dispersion,,,0.0,,VN000000GEX5,Công ty Cổ phần Tập đoàn GELEX,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
6,2024-03-29,VPG,0.6276803016662598,0.04370147640548687,-0.00017709867279036258,23.548776666241007,16869560250.0,0.015967295143058904,2.291839599609375,0.23461972938759862,-0.19823715185493518,1.3371712745990583,True,selected_by_signal_liquidity_risk_and_correlation,294,7,0.04395076259970665,0.08253453259273409,0.24708181987702943,low_signal_dispersion,0.19999999999993343,0.0,0.19999999999993343,0.00031539848927260994,VN000000VPG5,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,0.19999999999993343,0.0,True,31539.848927260995,0.0011855673594095817,selected_by_xy_qaoa_then_classical_weighting
