fold,trade_time,strategy,ticker,pre_trade_weight,target_weight,trade_weight,turnover,commission_cost,sell_tax_cost,slippage_cost,market_impact_cost,transaction_cost
0,2022-05-02,xgboost_xy_qaoa,TIP,0.0,0.2187649110333265,0.2187649110333265,0.2187649110333265,0.00021876491103332648,0.0,0.00010938245551666324,5.116070267186944e-05,0.00037930806922185917
0,2022-05-02,adaptive_penalty_qaoa,APG,0.0,0.39999999999999697,0.39999999999999697,0.39999999999999697,0.000399999999999997,0.0,0.0001999999999999985,3.0627655321722184e-05,0.0006306276553217177
0,2022-05-02,adaptive_penalty_qaoa,KSB,0.0,0.13278256460364632,0.13278256460364632,0.13278256460364632,0.00013278256460364632,0.0,6.639128230182316e-05,3.5704921754566287e-06,0.00020274433908092613
0,2022-05-02,adaptive_penalty_qaoa,PVD,0.0,0.1477885309858047,0.1477885309858047,0.1477885309858047,0.00014778853098580468,0.0,7.389426549290234e-05,3.0378899078304913e-06,0.0002247206863865375
0,2022-05-02,adaptive_penalty_qaoa,SBT,0.0,0.3194289044105521,0.3194289044105521,0.3194289044105521,0.0003194289044105521,0.0,0.00015971445220527606,1.591829141490203e-05,0.0004950616480307302
0,2022-05-02,adaptive_xy_qaoa,APG,0.0,0.39999999999999697,0.39999999999999697,0.39999999999999697,0.000399999999999997,0.0,0.0001999999999999985,3.0627655321722184e-05,0.0006306276553217177
0,2022-05-02,adaptive_xy_qaoa,KSB,0.0,0.13278256460364632,0.13278256460364632,0.13278256460364632,0.00013278256460364632,0.0,6.639128230182316e-05,3.5704921754566287e-06,0.00020274433908092613
0,2022-05-02,adaptive_xy_qaoa,PVD,0.0,0.1477885309858047,0.1477885309858047,0.1477885309858047,0.00014778853098580468,0.0,7.389426549290234e-05,3.0378899078304913e-06,0.0002247206863865375
0,2022-05-02,adaptive_xy_qaoa,SBT,0.0,0.3194289044105521,0.3194289044105521,0.3194289044105521,0.0003194289044105521,0.0,0.00015971445220527606,1.591829141490203e-05,0.0004950616480307302
0,2022-05-02,adaptive_simulated_annealing,APG,0.0,0.39999999999999697,0.39999999999999697,0.39999999999999697,0.000399999999999997,0.0,0.0001999999999999985,3.0627655321722184e-05,0.0006306276553217177
0,2022-05-02,adaptive_simulated_annealing,KSB,0.0,0.13278256460364632,0.13278256460364632,0.13278256460364632,0.00013278256460364632,0.0,6.639128230182316e-05,3.5704921754566287e-06,0.00020274433908092613
0,2022-05-02,adaptive_simulated_annealing,PVD,0.0,0.1477885309858047,0.1477885309858047,0.1477885309858047,0.00014778853098580468,0.0,7.389426549290234e-05,3.0378899078304913e-06,0.0002247206863865375
0,2022-05-02,adaptive_simulated_annealing,SBT,0.0,0.3194289044105521,0.3194289044105521,0.3194289044105521,0.0003194289044105521,0.0,0.00015971445220527606,1.591829141490203e-05,0.0004950616480307302
0,2022-05-02,equal_weight_universe,AAA,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,AAM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,AAT,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ACB,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ACC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ACL,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ADG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ADS,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,AGG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,AGR,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ANV,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,APG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,2.401611576660437e-08,5.126056932093134e-06
0,2022-05-02,equal_weight_universe,APH,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ASG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ASM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ASP,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,AST,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BCE,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BFC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BIC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BID,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BKG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BMC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BMI,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BMP,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BSI,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BTP,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BVH,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,BWE,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,C32,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,C47,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CCL,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CDC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CIG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CII,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CKG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CLC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CLL,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CMG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CMX,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CNG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CRC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CRE,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CSM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CSV,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CTD,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CTF,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CTG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CTI,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,CTS,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,D2D,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DAH,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DBC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DBD,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DBT,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DCL,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DCM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DGC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DGW,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DHA,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DHC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DHG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DHM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DIG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DLG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DMC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DPG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DPM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DPR,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DQC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DRC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DRH,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DSN,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DTA,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DVP,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DXG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,DXS,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,EIB,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,ELC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,EVE,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,EVG,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FCM,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FCN,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FDC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FIR,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FIT,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FMC,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FPT,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
0,2022-05-02,equal_weight_universe,FRT,0.0,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.401360544217687e-06,0.0,1.7006802721088434e-06,9.918568767343611e-08,5.201226503999966e-06
