fold,decision_time,ticker,signal,xgboost_expected_return,ewma_signal,fold_rank_ic,xgboost_rank_ic,ewma_rank_ic,universe_snapshot_time
0,2022-04-29,CNG,0.5558324456214905,0.09024821567638619,0.0019171363004298273,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CRC,0.5722264051437378,0.09860320382366,-0.004918130284159987,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CRE,0.5315617918968201,0.0778789632135492,-0.004059870188988339,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CSM,0.4640878140926361,0.04349164610212494,-0.0022797163774548853,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CSV,0.5741167068481445,0.09956657379621953,-0.0013525198259039931,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTD,0.5810088515281677,0.10307907405784006,-0.010576840036333992,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTF,0.4794990122318268,0.05134578149958599,0.0020739833156741333,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTG,0.4573347866535187,0.04005004530181344,-0.0037120483983677966,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTI,0.605449378490448,0.11553490041302095,-0.008413059746749661,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTS,0.6142221093177795,0.12000581922809506,-0.00831849623771405,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,D2D,0.5032903552055359,0.06347075889039366,-0.004122728786192233,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DAH,0.5545703768730164,0.08960501722147746,-0.000979291307740932,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DBC,0.5187462568283081,0.0713476768911031,-0.003848431710877495,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DBD,0.4896962642669678,0.05654269074977347,0.0016602513798392813,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DBT,0.47324419021606445,0.048158085218276775,-0.004005405535726022,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DCL,0.49319955706596375,0.058328102612741684,-0.005933511230611024,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DCM,0.5381377935409546,0.08123034490499703,0.00013451284879421616,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DGC,0.4332734942436218,0.027787491364189787,0.005011409653027913,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DGW,0.4903077483177185,0.05685432638540722,0.0018130954515968045,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHA,0.4958580732345581,0.059682984027923824,-0.0007905981170166516,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHC,0.4876982569694519,0.05552442989178746,0.00030695268096883713,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHG,0.4518217444419861,0.03724038835040597,-0.0012799933343325836,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHM,0.4619462490081787,0.04240022271090724,-0.0035536582186251947,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DIG,0.6034293174743652,0.11450540013743238,-0.007214788094108611,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DLG,0.5097705721855164,0.06677332505728129,-0.007913810210227685,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DMC,0.4749869108200073,0.049046242223312275,-0.0019431624730584995,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DPG,0.5484648942947388,0.08649343002342008,-0.004577822655440923,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DPM,0.5047681927680969,0.06422392137698135,0.003873050544214161,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DPR,0.5536594390869141,0.08914076852088376,0.0006781694407944903,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DQC,0.6168733835220337,0.12135700986155096,-0.010576783375231687,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DRC,0.5071942806243896,0.06546034844367399,-0.00037266222308143397,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DRH,0.5657286047935486,0.09529167649949466,-0.003483167867465298,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DSN,0.46845951676368713,0.045719632815796524,-0.0012063754449401173,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DTA,0.44963350892066956,0.03612517992139694,-0.009997086307329983,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DVP,0.46415817737579346,0.04352750591963794,-0.0001779321853831413,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DXG,0.5621845126152039,0.09348547171396177,-0.0016389581565798936,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DXS,0.5005612969398499,0.062079926527285556,-0.004275588802755413,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,EIB,0.4540237784385681,0.03836262900961768,-0.003566498639476149,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ELC,0.5427172183990479,0.08356419478176286,-0.0033512182718155826,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,EVE,0.5455237627029419,0.08499451699050153,-0.0019981989605749513,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,EVG,0.5539172291755676,0.08927214819961621,-0.0048462385673902686,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FCM,0.6065233945846558,0.11608226005026479,-0.007741901098666898,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FCN,0.6046867370605469,0.11514622920160328,-0.006344751356704273,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FDC,0.5105675458908081,0.06717949330799372,0.0021172404967826066,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FIR,0.49664151668548584,0.0600822567440531,0.0024832019763450053,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FIT,0.5588259696960449,0.09177382992031186,-0.004394341924653089,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FMC,0.4846409261226654,0.053966297278825265,0.0010488714422198268,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FPT,0.46295976638793945,0.042916749891754896,0.0015197515233722112,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FRT,0.4518948495388031,0.037277645500918194,0.005037005106020335,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FTM,0.6112395524978638,0.11848579431616629,-0.009735213433018256,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FTS,0.5828351378440857,0.10400981934254788,-0.0036125548391815272,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GAS,0.4864708185195923,0.054898880360195135,-0.000506926570664134,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GDT,0.45596587657928467,0.039352396425141045,-0.0018309626214543595,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GEG,0.5745221376419067,0.09977319681928032,-0.004447258071891416,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GEX,0.6123854517936707,0.11906978837943355,-0.007728436357550117,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GIL,0.49652186036109924,0.06002127530935819,0.00012992687562287118,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GMD,0.5250704288482666,0.07457071658425163,0.0010551873970678612,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GSP,0.5088896155357361,0.06632435588926622,-0.0036841460684238544,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GVR,0.5938229560852051,0.1096096313369822,-0.004794480366897086,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAG,0.5852805972099304,0.10525611887064817,-0.00359632502025152,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAH,0.5473465323448181,0.08592347004375384,0.0063852658174034195,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAP,0.5833221077919006,0.10425799783393375,-0.009675886706128914,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAR,0.6065233945846558,0.11608226005026479,-0.007000694578423727,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAX,0.605449378490448,0.11553490041302095,-0.00735134678970277,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HBC,0.44385209679603577,0.03317875140848828,-0.00415799895899136,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HCD,0.49722644686698914,0.060380359513357296,-0.00026678081129852737,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HCM,0.5095953941345215,0.06668404762935193,-0.007400390258073383,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HDB,0.47287866473197937,0.047971799465715725,-0.002768666537393277,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HDC,0.4980871081352234,0.06081898537949759,-0.007566424125422409,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HDG,0.5449622273445129,0.08470833711689735,-0.0039007726094406137,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HHP,0.46911612153053284,0.04605426369230897,-0.003197124117644141,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HHS,0.6065233945846558,0.11608226005026479,-0.006201001657412946,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HID,0.6065233945846558,0.11608226005026479,-0.007402588654249428,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HII,0.5108082294464111,0.06730215484388308,-0.004534936213465436,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HMC,0.5044732093811035,0.06407358657234624,0.00024789161179404124,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HNG,0.5016999244689941,0.06266021462042437,-0.0064804662295780005,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HPG,0.4671744406223297,0.04506470891441594,-0.0014776104330518174,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HPX,0.44200074672698975,0.03223523267755915,-0.0033873228991750867,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HQC,0.6021944880485535,0.11387608388210302,-0.007253799087238757,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HSG,0.5456064939498901,0.08503667999491321,-0.0059935483693386565,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HSL,0.5516214966773987,0.08810215520399589,-0.003185510633174055,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HT1,0.5781852006912231,0.10164003370625829,-0.005928689096456402,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HTI,0.4783414304256439,0.05075583358266983,-0.0003655343947295148,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HTN,0.601743221282959,0.11364610109651152,-0.0029259462765762563,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HUB,0.5450935363769531,0.08477525721683893,-0.001535834245646568,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HVH,0.52711421251297,0.075612306827964,-0.005993001184045188,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HVN,0.46269503235816956,0.0427818313153179,-0.003240662680736442,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ICT,0.4960014820098877,0.05975607061914473,-0.003669221855791355,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,IDI,0.5579226016998291,0.09131343907386824,0.005860687142414556,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,IJC,0.5086965560913086,0.06622596542003745,-0.007729338126042093,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ILB,0.47497692704200745,0.04904115410858681,0.0019126977415398164,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,IMP,0.46305131912231445,0.04296340866320761,-0.0006607980574557682,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ITC,0.5488488674163818,0.08668911739692164,-0.006072677632053848,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ITD,0.5681919455528259,0.09654708906889431,-0.003962673804084934,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,JVC,0.6065233945846558,0.11608226005026479,-0.006008431439522767,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KBC,0.5661876797676086,0.09552563864645353,-0.00496297734155521,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KDC,0.4602780044078827,0.04155002152288356,-0.0007228665246385114,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KDH,0.4555758237838745,0.0391536106175977,-0.002307098913474145,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KHP,0.5455281734466553,0.08499676487402202,-0.005056210016588548,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KMR,0.5718981027603149,0.09843588838540374,-0.00690084801038027,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KOS,0.47853565216064453,0.05085481639958303,0.00108109519365981,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,KSB,0.6036127209663391,0.1145988695643595,-0.005752656885672231,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LCG,0.6046867370605469,0.11514622920160328,-0.006234076817745004,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LCM,0.5062090158462524,0.06495821986807931,-0.00393632652781686,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LDG,0.6034293174743652,0.11450540013743238,-0.006028135194429958,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LGL,0.6179473996162415,0.1219043694987948,-0.00958846054383327,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LHG,0.605449378490448,0.11553490041302095,-0.004946555357878337,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LPB,0.5444304943084717,0.08443734564545874,-0.005525590754486227,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,LSS,0.601743221282959,0.11364610109651152,-0.005196490332337336,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MBB,0.4524775743484497,0.03757462432846212,-0.0019157362352829107,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MCG,0.48940780758857727,0.056395682205212655,-0.009119092812003295,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MHC,0.4999237656593323,0.06175501622815904,-0.007409498215519745,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MIG,0.4901901185512543,0.05679437776205959,0.0006005272916533056,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MSB,0.47096121311187744,0.046994592858783296,-0.003521741900714112,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MSH,0.41092321276664734,0.01639693397169742,0.003169046264042242,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MSN,0.44563695788383484,0.03408838481418594,-0.001686289157806303,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,MWG,0.4637850522994995,0.04333734712452464,0.0005227795945612493,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NAF,0.4936748445034027,0.058570327250478615,-0.004221934652189333,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NBB,0.5117809176445007,0.06779787391376385,-0.011763134344549172,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NCT,0.4725014865398407,0.04777957504790792,0.0014342803058162658,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NHA,0.6196960806846619,0.1227955641842634,-0.007959430179781301,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NHH,0.4803661108016968,0.051787688060594056,-0.006730722912638592,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NKG,0.5907768607139587,0.10805722475163643,-0.004217308040569603,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NLG,0.5297251343727112,0.07694293236488775,-0.003987489774895817,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NSC,0.49475839734077454,0.05912254717641546,0.0004627684766329927,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NT2,0.4818434417247772,0.05254059234434491,-0.0007340494772465018,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NTL,0.49900588393211365,0.0612872286298608,-0.0037807786235048357,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NVL,0.4532032012939453,0.03794443154439012,0.0002336523588933336,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,NVT,0.6057172417640686,0.11567141377168533,-0.0005439092413751399,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,OCB,0.47471529245376587,0.04890781512597503,-0.0031951886425788866,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,OGC,0.565750241279602,0.09530270327946688,0.004859506856738312,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,OPC,0.489623099565506,0.056505403222456924,-0.00015206219332357244,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ORS,0.4999237656593323,0.06175501622815904,-0.0074586271703519355,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,PAN,0.5239362120628357,0.0739926763746333,-0.005845763942460592,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,PC1,0.5728901624679565,0.09894147991669217,-0.0024306877211830993,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,PDR,0.4381626546382904,0.03027919430466261,-0.001604378465241966,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,PET,0.6052078008651733,0.11541178322506662,-0.0017525291346963668,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,PGC,0.46668240427970886,0.04481394839466191,-0.0027638397107463647,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,PGD,0.4728880226612091,0.04797656862399571,5.778574400430107e-05,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
