fold,decision_time,ticker,signal,xgboost_expected_return,ewma_signal,liquidity_20d,adv_20d,volatility_20d,signal_z,liquidity_z,risk_z,base_score,selected_candidate,decision_reason,eligible_count,selected_m,signal_dispersion,relative_signal_dispersion,average_abs_correlation,candidate_size_reason
0,2022-04-29,HT1,0.5781852006912231,0.10164003370625829,-0.005928689096456402,24.823497432383725,60354263750.0,0.029771792981713834,1.055755615234375,0.7483866540994217,-0.22955061415949501,0.7647755113227148,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,LDG,0.6034293174743652,0.11450540013743238,-0.006028135194429958,25.248415058449766,92309699392.09409,0.05188088095775281,1.4996224641799927,0.9716030719147419,1.7423972310068108,0.7577534148332451,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,JVC,0.6065233945846558,0.11608226005026479,-0.006008431439522767,24.128334312945224,30116357900.0,0.04624369308942007,1.5540255308151245,0.38320570654732145,1.239606682531733,0.7454141749175583,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,CTD,0.5810088515281677,0.10307907405784006,-0.010576840036333992,25.166891103409316,85082831179.31953,0.03720477341471146,1.1054037809371948,0.9287771590931401,0.43340978311687384,0.7287160498270187,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HAG,0.5852805972099304,0.10525611887064817,-0.00359632502025152,26.00830331076197,197361579200.0,0.0469387647467377,1.180513858795166,1.3707852267983627,1.3016013273750267,0.7281994805116888,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,POW,0.5637615323066711,0.09428918120295654,-0.006045689638185331,25.792169716528768,158999948699.586,0.0297303734563671,0.802144467830658,1.257246593155551,-0.23324489335562554,0.7276155069610837,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,PET,0.6052078008651733,0.11541178322506662,-0.0017525291346963668,24.77580768042686,57543537975.21016,0.05199222266306001,1.5308934450149536,0.7233344205715557,1.7523279905250513,0.7238091100961004,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HTN,0.601743221282959,0.11364610109651152,-0.0029259462765762563,23.82039096920206,22134226750.0,0.04242208893474917,1.4699758291244507,0.22143785823090933,0.8987511897113537,0.7179615932474622,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,KBC,0.5661876797676086,0.09552563864645353,-0.00496297734155521,26.209394993871808,241321279807.5,0.03585686297857552,0.8448033928871155,1.4764220900459584,0.3131873170026634,0.712948189526938,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,DQC,0.6168733835220337,0.12135700986155096,-0.010576783375231687,22.968487301033573,9442506500.0,0.047310837422465404,1.7360092401504517,-0.22608155133753774,1.3347871336797315,0.7093706958028166,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TDG,0.6168733835220337,0.12135700986155096,-0.008769855224391224,21.98017366477356,3514537112.99541,0.039554204061332,1.7360092401504517,-0.7452594249560511,0.6429595712398426,0.7093092554450973,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,PLP,0.605449378490448,0.11553490041302095,-0.005157965662029486,22.91346854086591,8937024500.0,0.03893136844233748,1.535141110420227,-0.2549838368721866,0.5874077837531702,0.7052196936751054,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,BKG,0.605449378490448,0.11553490041302095,-0.0063619735644263745,21.90655096081077,3265082804.1589355,0.031085163495990727,1.535141110420227,-0.783934676911586,-0.11240882349223098,0.7044020167540357,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,LSS,0.601743221282959,0.11364610109651152,-0.005196490332337336,22.66191201999295,6949336468.791651,0.03597356646840207,1.4699758291244507,-0.38713073317114094,0.32359630336773926,0.6825211079185943,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TCH,0.5699902176856995,0.09746355725556649,-0.006305138271425226,25.0930535727631,79026855347.20801,0.03274523818352747,0.9116633534431458,0.8899890550463203,0.03565611281138274,0.6740642295405901,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VIX,0.5788341760635376,0.10197077635181634,-0.009017791187079776,25.439182602150684,111711177162.90181,0.04272710065935234,1.0671664476394653,1.071816490064942,0.9259557136489096,0.6624114812068934,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,LGL,0.6179473996162415,0.1219043694987948,-0.00958846054383327,21.440127884454327,2047996600.0,0.040288815024147884,1.7548936605453491,-1.0289546099621045,0.708480795214811,0.6531285018276218,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VGC,0.5817786455154419,0.10347139048577747,-0.0033749336981807087,25.04521460032183,75335296000.0,0.04308690441729761,1.1189390420913696,0.8648584334734549,0.9580472339292511,0.6446810687950921,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,PC1,0.5728901624679565,0.09894147991669217,-0.0024306877211830993,25.256016791451817,93014086971.53897,0.03834943681287531,0.9626530408859253,0.9755963908683847,0.5355042939305368,0.6442528125318198,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,DXG,0.5621845126152039,0.09348547171396177,-0.0016389581565798936,26.76267370649019,419644477027.96466,0.04348221616276171,0.7744157910346985,1.7670687582661957,0.9933057731092344,0.630346567775706,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TNI,0.6115899682044983,0.11866437954882941,-0.006936181638423219,22.515340465006705,6001891250.0,0.04655797462564086,1.643110990524292,-0.46412725073279654,1.267637997020951,0.6207399308514455,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,CKG,0.5934620499610901,0.10942569978675681,-0.006123201058154258,23.973910252679737,25806964973.152344,0.045476518806971476,1.3243681192398071,0.3020841351121984,1.1711810796854707,0.6131421604538354,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,FTS,0.5828351378440857,0.10400981934254788,-0.0036125548391815272,24.34186653311487,37285357756.73057,0.04083837042097599,1.1375153064727783,0.4953777943839717,0.7574965927795575,0.6110844885198887,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HAR,0.6065233945846558,0.11608226005026479,-0.007000694578423727,22.949177472156272,9261922450.0,0.047041275061407976,1.5540255308151245,-0.23622533113439656,1.310744399868132,0.6108573097807549,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,CMX,0.591623842716217,0.10848887914118271,-0.0008834732381313055,24.996825311314176,71776668669.48145,0.052499763966348326,1.2920470237731934,0.8394387212978994,1.7975964783268539,0.6088741594276661,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HSG,0.5456064939498901,0.08503667999491321,-0.0059935483693386565,25.95303964456727,186750557188.6126,0.027211275874798664,0.48292475938796997,1.3417542879843403,-0.4579275692362932,0.6026486017049988,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HID,0.6065233945846558,0.11608226005026479,-0.007402588654249428,22.29880972202135,4833369700.0,0.04258914052458208,1.5540255308151245,-0.5778745133341575,0.9136508103089838,0.6020915117746749,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,SVD,0.605449378490448,0.11553490041302095,-0.005362883177927508,21.286585009544027,1756492937.6626465,0.034042367564109055,1.535141110420227,-1.1096132798220748,0.15134932863791956,0.5997025733524154,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,FCM,0.6065233945846558,0.11608226005026479,-0.007741901098666898,22.17045246665038,4251137650.0,0.041767710940445985,1.5540255308151245,-0.6453027511546823,0.8403860831457232,0.5995955732850591,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TTF,0.5736817121505737,0.09934488387821044,-0.003484485843322308,25.162493294815814,84709474750.0,0.04167927128568692,0.9765708446502686,0.926466915835953,0.832497997177709,0.597532648148182,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,SCR,0.5715039968490601,0.09823503695516589,-0.005063668347638633,25.106822245185974,80122475540.29233,0.039856172146705886,0.9382801055908203,0.8972219716112565,0.6698926277235554,0.5950145940014561,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,GEG,0.5745221376419067,0.09977319681928032,-0.004447258071891416,24.124094759390477,29988948258.640137,0.03667756782143374,0.9913480281829834,0.38097859733938344,0.38638740323624143,0.5634790244830814,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VPH,0.6040311455726624,0.11481211473076447,-0.008587873461054201,23.018298290527433,9924758100.0,0.0495032301136726,1.5102044343948364,-0.19991499584396086,1.5303304346005928,0.5610799162815303,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,CSV,0.5741167068481445,0.09956657379621953,-0.0013525198259039931,24.545500613519803,45706237500.0,0.0404331957112235,0.9842193126678467,0.6023502219434753,0.7213583587339827,0.5535869125459133,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,PXS,0.6140622496604919,0.11992434863887874,-0.010947740665471235,22.369760912400046,5188761700.0,0.05232286870728665,1.6865811347961426,-0.5406026526615573,1.7818188838234144,0.5522262729529839,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,YEG,0.6040311455726624,0.11481211473076447,-0.005650770556449281,22.721197385990806,7373787993.887695,0.04784276411385991,1.5102044343948364,-0.3559871274105866,1.3822305964774113,0.5520804656866825,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,BSI,0.5811519622802734,0.10315200876503927,-0.007263569262025459,22.740752052191706,7519399004.1891575,0.03180581957584086,1.1079200506210327,-0.34571473042543344,-0.04813225969608525,0.5474329385922876,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VOS,0.5772561430931091,0.10116655045714795,-0.0035667631568471647,24.45550611205554,41772585500.0,0.042641290686201906,1.0394200086593628,0.5550745877790176,0.9183021735376592,0.5449506141691975,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VIP,0.59011310338974,0.10771894865860426,-0.006047808998513144,22.05650534014162,3793311950.0,0.034388107376861966,1.2654837369918823,-0.705161104490399,0.18218646129057328,0.5276558831352628,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HAP,0.5833221077919006,0.10425799783393375,-0.009675886706128914,22.49011667959225,5852394200.0,0.03347190489688104,1.1460777521133423,-0.4773777319521415,0.10046877541893284,0.5197969188404634,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,SSI,0.5359237790107727,0.08010199850811478,-0.007015589441823079,26.573519679378034,347322534485.3584,0.032742283428272,0.31267374753952026,1.667702947677874,0.035392573073093674,0.5002022647213469,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TLD,0.6028172373771667,0.11419346073375536,-0.006533038986008677,21.694799827330822,2641994145.085547,0.04284161243799961,1.4888602495193481,-0.8951711297773499,0.9361692174982936,0.4994135584577498,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,CIG,0.6059297323226929,0.11577970707912605,-0.004342065590094025,22.479070132969834,5788101216.112225,0.05156925780393458,1.5435872077941895,-0.48318066978061985,1.714603022247871,0.4951463889144286,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TVS,0.5781852006912231,0.10164003370625829,-0.0066661666896183445,22.32297338529734,4951584112.68545,0.03072060134564517,1.055755615234375,-0.5651809322095085,-0.1449247530313523,0.4893681148917074,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,FTM,0.6112395524978638,0.11848579431616629,-0.009735213433018256,21.81251851109077,2972052150.0,0.051769619030394017,1.6369496583938599,-0.8333315136096134,1.7324735870219479,0.4737849773018725,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TNT,0.5979553461074829,0.11171565518126403,-0.0061617633330632625,21.714848625754843,2695497500.0,0.0420095235055449,1.4033737182617188,-0.8846391567755618,0.8619537645986045,0.4656346370781133,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VRC,0.5999690294265747,0.11274190513878912,-0.009790039335486125,22.17546245709363,4272489250.0,0.04718326855669095,1.4387803077697754,-0.6426709184148064,1.323409045617172,0.4642836645106262,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,C47,0.5738255381584167,0.09941818310706163,-0.0033237198612938684,23.276410307671622,12847438727.375391,0.03795754291130239,0.979099690914154,-0.06432438644651058,0.5005505981662404,0.45055737192924333,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HDG,0.5449622273445129,0.08470833711689735,-0.0039007726094406137,24.905289249331638,65498249190.6333,0.030320219886035962,0.4715966284275055,0.7913532793127566,-0.18063546879568326,0.44474414118854133,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,NVT,0.6057172417640686,0.11567141377168533,-0.0005439092413751399,21.536308709265764,2254758500.0,0.04906508660217509,1.5398509502410889,-0.9784291954818986,1.4912516560319116,0.42754445897329035,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,LPB,0.5444304943084717,0.08443734564545874,-0.005525590754486227,25.357559291038847,102955149750.48457,0.034985434921939756,0.46224716305732727,1.0289383838181139,0.23546313948965555,0.4247041589327495,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,VDS,0.5599581003189087,0.09235080694177861,-0.008507284460381763,23.35770914369482,13935552474.376612,0.03356906777320877,0.735268771648407,-0.02161673245328024,0.10913490062555727,0.38370426368375987,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,FIT,0.5588259696960449,0.09177382992031186,-0.004394341924653089,24.507767988336646,44013752916.66846,0.04196726949721368,0.715362548828125,0.582528635566535,0.8581850564199278,0.3812273645453221,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,DRH,0.5657286047935486,0.09529167649949466,-0.003483167867465298,23.843388690442676,22649162000.0,0.04250460574265409,0.836731493473053,0.23351895027873162,0.9061110067112436,0.3709894753604001,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TDH,0.5886948704719543,0.10699616297634779,-0.00432264719815547,22.596136104927897,6506946300.0,0.049506381066313124,1.2405469417572021,-0.4216839341651239,1.5306114735234302,0.36837229818399286,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,NLG,0.5297251343727112,0.07694293236488775,-0.003987489774895817,25.91970468669743,180627852250.0,0.03345004576750553,0.20368307828903198,1.3242428706477154,0.0985191218142268,0.3620963989163767,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,HAH,0.5473465323448181,0.08592347004375384,0.0063852658174034195,25.544978707791785,124177608924.77373,0.043814640095827646,0.513519823551178,1.1273929742382474,1.0229552393921273,0.3544712327536039,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,TLH,0.554751992225647,0.08969757534427458,-0.0058169775784408335,23.235988892817947,12338482733.730957,0.03168731022811244,0.6437298655509949,-0.08555843952686468,-0.05870231365481879,0.3457451000970583,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,DCM,0.5381377935409546,0.08123034490499703,0.00013451284879421616,26.259237919727294,253654240750.0,0.04403332567683609,0.3516027331352234,1.5026054222506033,1.042460185082601,0.33753355991210343,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,OGC,0.565750241279602,0.09530270327946688,0.004859506856738312,24.706871105842595,53710325750.0,0.05214292075018306,0.8371118903160095,0.687120871659451,1.7657690138949453,0.3329703708621504,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
0,2022-04-29,IDI,0.5579226016998291,0.09131343907386824,0.005860687142414556,25.50579384744235,119405828000.0,0.053061483422199435,0.6994786858558655,1.1068085041592524,1.847697209381615,0.32892041154649543,False,outside_qubit_budget,294,8,0.056873172521591187,0.11385745252423922,0.2299669642332347,full_budget_supported
