policy_id,lookback,threshold,switching_cost_bps,sample,method,mean_exposure,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
MG_L20_T-2_C0,20,-0.02,0.0,historical_holdout,AUR,0.9333333333333333,312,0.1596244284353805,0.12706414349929318,0.13525306778469334,0.9394547981829444,1.1466188173589134,-0.13096078514839304
MG_L20_T-2_C0,20,-0.02,0.0,historical_holdout,QAUR,0.9333333333333333,312,0.22153891014544813,0.17542348032313848,0.1387617664297574,1.2642061630999746,1.5765015609267925,-0.13096078514839304
MG_L20_T-2_C0,20,-0.02,0.0,observed_2026,AUR,0.75,160,0.06066657208319315,0.0972023748206956,0.12821598807348167,0.7581143060332546,0.992104415998783,-0.10778780420055789
MG_L20_T-2_C0,20,-0.02,0.0,observed_2026,QAUR,0.75,160,0.0606044654009783,0.09710118905241694,0.12822415758425765,0.7572768726408716,0.9909575996153164,-0.10778780420055756
MG_L20_T-2_C25,20,-0.02,25.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L20_T-2_C25,20,-0.02,25.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L20_T-2_C25,20,-0.02,25.0,development,AUR,0.6206896551724138,604,0.24688425775058076,0.09642882179360979,0.09441259994427043,1.021355431907706,1.036212321132146,-0.16374728273794914
MG_L20_T-2_C25,20,-0.02,25.0,development,QAUR,0.6206896551724138,604,0.24688425775058076,0.09642882179360979,0.09441259994427043,1.021355431907706,1.036212321132146,-0.16374728273794914
MG_L20_T-2_C25,20,-0.02,25.0,historical_holdout,AUR,0.9333333333333333,312,0.15093941358373164,0.1202413635187225,0.13538111265320163,0.888169414198406,1.090235278376591,-0.13096078514839338
MG_L20_T-2_C25,20,-0.02,25.0,historical_holdout,QAUR,0.9333333333333333,312,0.21240160031249622,0.16831683667176978,0.1388392122746491,1.212314834650665,1.522664936800178,-0.13096078514839338
MG_L20_T-2_C25,20,-0.02,25.0,observed_2026,AUR,0.75,160,0.052738738673794305,0.08431371728879067,0.12828114131093157,0.6572573055335439,0.8685290458047359,-0.10778780420055722
MG_L20_T-2_C25,20,-0.02,25.0,observed_2026,QAUR,0.75,160,0.05267709620101435,0.08421372013324557,0.12828927313625285,0.6564361779788421,0.8673973017998564,-0.10778780420055734
MG_L20_T-2_C50,20,-0.02,50.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L20_T-2_C50,20,-0.02,50.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L20_T-2_C50,20,-0.02,50.0,development,AUR,0.6206896551724138,604,0.2160436720611798,0.08503155816390429,0.0946507936332543,0.8983713173433929,0.9186448539096528,-0.17208782065413353
MG_L20_T-2_C50,20,-0.02,50.0,development,QAUR,0.6206896551724138,604,0.2160436720611798,0.08503155816390429,0.0946507936332543,0.8983713173433929,0.9186448539096528,-0.17208782065413353
MG_L20_T-2_C50,20,-0.02,50.0,historical_holdout,AUR,0.9333333333333333,312,0.14229787165038088,0.11344290121744116,0.13562003045900786,0.8364760045657865,1.0290001526667638,-0.13096078514839316
MG_L20_T-2_C50,20,-0.02,50.0,historical_holdout,QAUR,0.9333333333333333,312,0.20330997015955554,0.16123549074002064,0.1390248883754953,1.1597599007203392,1.4612363580324885,-0.13096078514839316
MG_L20_T-2_C50,20,-0.02,50.0,observed_2026,AUR,0.75,160,0.04485050778261068,0.07154471596282064,0.12857325697781358,0.5564509886777333,0.7450922308575945,-0.10778780420055711
MG_L20_T-2_C50,20,-0.02,50.0,observed_2026,QAUR,0.75,160,0.04478932720036477,0.07144589638512211,0.12858133686867365,0.5556474845030835,0.7439756877482455,-0.10778780420055745
MG_L20_T-2_C100,20,-0.02,100.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L20_T-2_C100,20,-0.02,100.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L20_T-2_C100,20,-0.02,100.0,development,AUR,0.6206896551724138,604,0.15641353074759845,0.06250744675616327,0.09593206932496967,0.651580302562008,0.6705998300611824,-0.1885815731742827
MG_L20_T-2_C100,20,-0.02,100.0,development,QAUR,0.6206896551724138,604,0.15641353074759845,0.06250744675616327,0.09593206932496967,0.651580302562008,0.6705998300611824,-0.1885815731742827
MG_L20_T-2_C100,20,-0.02,100.0,historical_holdout,AUR,0.9333333333333333,312,0.12514477023775195,0.09991882628594384,0.1364278846129883,0.7323929896691465,0.8996777132454682,-0.13096078514839304
MG_L20_T-2_C100,20,-0.02,100.0,historical_holdout,QAUR,0.9333333333333333,312,0.1852632910203369,0.1471485846377203,0.13971895388483468,1.0531755395120521,1.3274227670968364,-0.13096078514839304
MG_L20_T-2_C100,20,-0.02,100.0,observed_2026,AUR,0.75,160,0.029192456904665542,0.04636242672285218,0.12983105762487407,0.3570981209812597,0.48371771644717987,-0.10778780420055722
MG_L20_T-2_C100,20,-0.02,100.0,observed_2026,QAUR,0.75,160,0.029132193170007037,0.04626592949637942,0.1298389929703898,0.3563330894512599,0.4826573738120728,-0.10778780420055811
MG_L20_T0_C0,20,0.0,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L20_T0_C0,20,0.0,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L20_T0_C0,20,0.0,0.0,development,AUR,0.5172413793103449,604,0.1814361655415897,0.07203978667411759,0.0876570613796605,0.8218366614196507,0.7186736852267455,-0.15534388497043927
MG_L20_T0_C0,20,0.0,0.0,development,QAUR,0.5172413793103449,604,0.1814361655415897,0.07203978667411759,0.0876570613796605,0.8218366614196507,0.7186736852267455,-0.15534388497043927
MG_L20_T0_C0,20,0.0,0.0,historical_holdout,AUR,0.7333333333333333,312,0.24844834253735915,0.19629358483152726,0.09649719931923917,2.034189450225745,2.6860584304282025,-0.08963343757604758
MG_L20_T0_C0,20,0.0,0.0,historical_holdout,QAUR,0.7333333333333333,312,0.3045167277143481,0.23950361056028746,0.10237260255148421,2.3395283952055306,3.2421147076007095,-0.06571051517943827
MG_L20_T0_C0,20,0.0,0.0,observed_2026,AUR,0.5,160,0.0688411372421498,0.11055028450583615,0.10508258604087121,1.0520323934818117,0.9614130530676094,-0.07321775939687825
MG_L20_T0_C0,20,0.0,0.0,observed_2026,QAUR,0.5,160,0.0688411372421498,0.11055028450583615,0.10508258604087121,1.0520323934818117,0.9614130530676094,-0.07321775939687825
MG_L20_T0_C25,20,0.0,25.0,bridge,AUR,1.0,22,-0.0008402112485044189,-0.009582079885219863,0.13605541196478052,-0.07042777458716815,-0.19672029060250767,-0.057399710992871555
MG_L20_T0_C25,20,0.0,25.0,bridge,QAUR,1.0,22,-0.006760827613896403,-0.07476283511752091,0.17710019007632893,-0.4221499428391277,-0.7393922324903532,-0.050549381198343735
MG_L20_T0_C25,20,0.0,25.0,development,AUR,0.5172413793103449,604,0.14088419549059594,0.05653099409077256,0.08734521702562031,0.6472133909082938,0.5781729400676098,-0.16374728273794914
MG_L20_T0_C25,20,0.0,25.0,development,QAUR,0.5172413793103449,604,0.14088419549059594,0.05653099409077256,0.08734521702562031,0.6472133909082938,0.5781729400676098,-0.16374728273794914
MG_L20_T0_C25,20,0.0,25.0,historical_holdout,AUR,0.7333333333333333,312,0.22981990037909772,0.18185528508764714,0.09686766407485889,1.8773580102758565,2.527766498873296,-0.0896334375760478
MG_L20_T0_C25,20,0.0,25.0,historical_holdout,QAUR,0.7333333333333333,312,0.2850637717173996,0.22455311197795091,0.10266479894586815,2.187245426705122,3.0904915781493765,-0.06571051517943827
MG_L20_T0_C25,20,0.0,25.0,observed_2026,AUR,0.5,160,0.05034538268642175,0.08043365981616835,0.104498933850519,0.7697079467932664,0.726133499769343,-0.07784495961642024
MG_L20_T0_C25,20,0.0,25.0,observed_2026,QAUR,0.5,160,0.05034538268642175,0.08043365981616835,0.104498933850519,0.7697079467932664,0.726133499769343,-0.07784495961642024
MG_L20_T0_C50,20,0.0,50.0,bridge,AUR,1.0,22,-0.003337490727280845,-0.03756945526614541,0.1362628495071103,-0.2757131191813585,-0.7823186546856592,-0.057399710992871444
MG_L20_T0_C50,20,0.0,50.0,bridge,QAUR,1.0,22,-0.009260641942453796,-0.10108847622691208,0.17838817536860616,-0.5666770009729145,-0.9878886948458407,-0.0505493811983434
MG_L20_T0_C50,20,0.0,50.0,development,AUR,0.5172413793103449,604,0.10162790303008307,0.041208611226224656,0.08744170987918018,0.4712695038004558,0.42535553569947104,-0.17208782065413353
MG_L20_T0_C50,20,0.0,50.0,development,QAUR,0.5172413793103449,604,0.10162790303008307,0.041208611226224656,0.08744170987918018,0.4712695038004558,0.42535553569947104,-0.17208782065413353
MG_L20_T0_C50,20,0.0,50.0,historical_holdout,AUR,0.7333333333333333,312,0.21142366992301143,0.1675556315250828,0.09754272001407212,1.7177666513801355,2.3263240381546,-0.08963343757604769
MG_L20_T0_C50,20,0.0,50.0,historical_holdout,QAUR,0.7333333333333333,312,0.2658531542466136,0.20974608846006437,0.1032452185313592,2.031533192952244,2.897573769091336,-0.06571051517943871
MG_L20_T0_C50,20,0.0,50.0,observed_2026,AUR,0.5,160,0.03212464306795049,0.05106150931465092,0.10454815393422821,0.4884018262701605,0.47601851783160115,-0.08246057966243903
MG_L20_T0_C50,20,0.0,50.0,observed_2026,QAUR,0.5,160,0.03212464306795049,0.05106150931465092,0.10454815393422821,0.4884018262701605,0.47601851783160115,-0.08246057966243903
MG_L20_T0_C100,20,0.0,100.0,bridge,AUR,1.0,22,-0.008332049684833698,-0.09139031736968428,0.13823924071017368,-0.6611025704437223,-1.9014856876257598,-0.05739971099287122
MG_L20_T0_C100,20,0.0,100.0,bridge,QAUR,1.0,22,-0.014260270599569247,-0.15169987200300972,0.1821197796463183,-0.8329675793459398,-1.413332577679049,-0.050549381198343735
MG_L20_T0_C100,20,0.0,100.0,development,AUR,0.5172413793103449,604,0.026850159343944524,0.011115958641525037,0.08884875626985052,0.1251110213379213,0.11372948744256911,-0.1885815731742827
MG_L20_T0_C100,20,0.0,100.0,development,QAUR,0.5172413793103449,604,0.026850159343944524,0.011115958641525037,0.08884875626985052,0.1251110213379213,0.11372948744256911,-0.1885815731742827
MG_L20_T0_C100,20,0.0,100.0,historical_holdout,AUR,0.7333333333333333,312,0.17531857559906272,0.1393683167804387,0.09977909124298148,1.3967687522935017,1.8447345073017019,-0.08963343757604791
MG_L20_T0_C100,20,0.0,100.0,historical_holdout,QAUR,0.7333333333333333,312,0.22814926819387327,0.18055838556604176,0.1052492879608074,1.7155307087044414,2.4006509578217634,-0.06571051517943838
MG_L20_T0_C100,20,0.0,100.0,observed_2026,AUR,0.5,160,-0.003505421833904898,-0.0055154724698227575,0.10653042385290977,-0.05177368370784069,-0.05208480408802942,-0.09165707923390387
MG_L20_T0_C100,20,0.0,100.0,observed_2026,QAUR,0.5,160,-0.003505421833904898,-0.0055154724698227575,0.10653042385290977,-0.05177368370784069,-0.05208480408802942,-0.09165707923390387
MG_L20_T2_C0,20,0.02,0.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C0,20,0.02,0.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C0,20,0.02,0.0,development,AUR,0.3793103448275862,604,0.1805716843614884,0.07171243662350357,0.08366429587547232,0.8571450446465462,0.638856005627676,-0.15534388497043927
MG_L20_T2_C0,20,0.02,0.0,development,QAUR,0.3793103448275862,604,0.1805716843614884,0.07171243662350357,0.08366429587547232,0.8571450446465462,0.638856005627676,-0.15534388497043927
MG_L20_T2_C0,20,0.02,0.0,historical_holdout,AUR,0.3333333333333333,312,0.08522278347677692,0.0682879867572479,0.06917945815544081,0.9871136400607555,0.9786540302605857,-0.044996244595239654
MG_L20_T2_C0,20,0.02,0.0,historical_holdout,QAUR,0.3333333333333333,312,0.12965902725613176,0.10348183716735293,0.07685759130992381,1.346410099557614,1.3401427013076161,-0.04957574452226621
MG_L20_T2_C0,20,0.02,0.0,observed_2026,AUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C0,20,0.02,0.0,observed_2026,QAUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C25,20,0.02,25.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C25,20,0.02,25.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C25,20,0.02,25.0,development,AUR,0.3793103448275862,604,0.1343328145986944,0.05399548353917982,0.08347653568552467,0.6468342642127992,0.4978290667618016,-0.16374728273794914
MG_L20_T2_C25,20,0.02,25.0,development,QAUR,0.3793103448275862,604,0.1343328145986944,0.05399548353917982,0.08347653568552467,0.6468342642127992,0.4978290667618016,-0.16374728273794914
MG_L20_T2_C25,20,0.02,25.0,historical_holdout,AUR,0.3333333333333333,312,0.06372636296949263,0.05116362087768045,0.06931298466057034,0.7381534805957589,0.7631088167774318,-0.044996244595239654
MG_L20_T2_C25,20,0.02,25.0,historical_holdout,QAUR,0.3333333333333333,312,0.10729536755385127,0.08580359378193081,0.07688173122340343,1.1160465876165324,1.1540495473969736,-0.04957574452226621
MG_L20_T2_C25,20,0.02,25.0,observed_2026,AUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C25,20,0.02,25.0,observed_2026,QAUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C50,20,0.02,50.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C50,20,0.02,50.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C50,20,0.02,50.0,development,AUR,0.3793103448275862,604,0.08979594728281914,0.036528159544474414,0.08377539979158284,0.43602489078356516,0.34061404031774517,-0.17208782065413353
MG_L20_T2_C50,20,0.02,50.0,development,QAUR,0.3793103448275862,604,0.08979594728281914,0.036528159544474414,0.08377539979158284,0.43602489078356516,0.34061404031774517,-0.17208782065413353
MG_L20_T2_C50,20,0.02,50.0,historical_holdout,AUR,0.3333333333333333,312,0.0426034493854639,0.03427184885310486,0.07001238124959835,0.48951125845760984,0.515306403605482,-0.04686013786001575
MG_L20_T2_C50,20,0.02,50.0,historical_holdout,QAUR,0.3333333333333333,312,0.08532005750411065,0.06836532753630675,0.07741746006979688,0.8830737597781038,0.937587795244374,-0.049575744522266096
MG_L20_T2_C50,20,0.02,50.0,observed_2026,AUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C50,20,0.02,50.0,observed_2026,QAUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C100,20,0.02,100.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C100,20,0.02,100.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L20_T2_C100,20,0.02,100.0,development,AUR,0.3793103448275862,604,0.00559563342035263,0.0023308066153131524,0.08580438679927471,0.027164189411034333,0.021485925017869088,-0.1885815731742827
MG_L20_T2_C100,20,0.02,100.0,development,QAUR,0.3793103448275862,604,0.00559563342035263,0.0023308066153131524,0.08580438679927471,0.027164189411034333,0.021485925017869088,-0.1885815731742827
MG_L20_T2_C100,20,0.02,100.0,historical_holdout,AUR,0.3333333333333333,312,0.0014559064116548281,0.0011757598857555784,0.07303064234295184,0.01609954189139144,0.016024544490625875,-0.059478920525827705
MG_L20_T2_C100,20,0.02,100.0,historical_holdout,QAUR,0.3333333333333333,312,0.04251137956329143,0.034198078394128695,0.07997275786528954,0.4276215964908175,0.4415481423075302,-0.05298347239036372
MG_L20_T2_C100,20,0.02,100.0,observed_2026,AUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L20_T2_C100,20,0.02,100.0,observed_2026,QAUR,0.0,160,0.0,0.0,0.0,,,0.0
MG_L30_T-2_C0,30,-0.02,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L30_T-2_C0,30,-0.02,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L30_T-2_C0,30,-0.02,0.0,development,AUR,0.6551724137931034,604,0.3246429152993766,0.12445451403468089,0.09693934591216846,1.283839011534516,1.3186501465261544,-0.1522509558934403
MG_L30_T-2_C0,30,-0.02,0.0,development,QAUR,0.6551724137931034,604,0.3246429152993766,0.12445451403468089,0.09693934591216846,1.283839011534516,1.3186501465261544,-0.1522509558934403
MG_L30_T-2_C0,30,-0.02,0.0,historical_holdout,AUR,0.8,312,0.15582545950116744,0.12408096027786364,0.1318316586262379,0.9412076095443156,1.0525730920114984,-0.13096078514839327
MG_L30_T-2_C0,30,-0.02,0.0,historical_holdout,QAUR,0.8,312,0.2077341087040412,0.16468267195690411,0.13625259084142827,1.2086571781123998,1.3917190860973756,-0.13096078514839327
MG_L30_T-2_C0,30,-0.02,0.0,observed_2026,AUR,0.75,160,0.06066657208319315,0.0972023748206956,0.12821598807348167,0.7581143060332546,0.992104415998783,-0.10778780420055789
MG_L30_T-2_C0,30,-0.02,0.0,observed_2026,QAUR,0.75,160,0.0606044654009783,0.09710118905241694,0.12822415758425765,0.7572768726408716,0.9909575996153164,-0.10778780420055756
MG_L30_T-2_C25,30,-0.02,25.0,bridge,AUR,1.0,22,-0.0008402112485044189,-0.009582079885219863,0.13605541196478052,-0.07042777458716815,-0.19672029060250767,-0.057399710992871555
MG_L30_T-2_C25,30,-0.02,25.0,bridge,QAUR,1.0,22,-0.006760827613896403,-0.07476283511752091,0.17710019007632893,-0.4221499428391277,-0.7393922324903532,-0.050549381198343735
MG_L30_T-2_C25,30,-0.02,25.0,development,AUR,0.6551724137931034,604,0.2919800739895875,0.11280223518393195,0.09684523473278135,1.1647680497154012,1.2109392390431652,-0.15767689819290243
MG_L30_T-2_C25,30,-0.02,25.0,development,QAUR,0.6551724137931034,604,0.2919800739895875,0.11280223518393195,0.09684523473278135,1.1647680497154012,1.2109392390431652,-0.15767689819290243
MG_L30_T-2_C25,30,-0.02,25.0,historical_holdout,AUR,0.8,312,0.1443004895215454,0.11501927590377314,0.13199145653910055,0.8714145515145547,0.9845646337478852,-0.13096078514839293
MG_L30_T-2_C25,30,-0.02,25.0,historical_holdout,QAUR,0.8,312,0.1957028037921107,0.15530246507473722,0.13635997573960013,1.1389153175805093,1.3270107975106833,-0.13096078514839293
MG_L30_T-2_C25,30,-0.02,25.0,observed_2026,AUR,0.75,160,0.052738738673794305,0.08431371728879067,0.12828114131093157,0.6572573055335439,0.8685290458047359,-0.10778780420055722
MG_L30_T-2_C25,30,-0.02,25.0,observed_2026,QAUR,0.75,160,0.05267709620101435,0.08421372013324557,0.12828927313625285,0.6564361779788421,0.8673973017998564,-0.10778780420055734
MG_L30_T-2_C50,30,-0.02,50.0,bridge,AUR,1.0,22,-0.003337490727280845,-0.03756945526614541,0.1362628495071103,-0.2757131191813585,-0.7823186546856592,-0.057399710992871444
MG_L30_T-2_C50,30,-0.02,50.0,bridge,QAUR,1.0,22,-0.009260641942453796,-0.10108847622691208,0.17838817536860616,-0.5666770009729145,-0.9878886948458407,-0.0505493811983434
MG_L30_T-2_C50,30,-0.02,50.0,development,AUR,0.6551724137931034,604,0.260043883365207,0.10124199162417469,0.09701616422067297,1.043557972400245,1.091512525963973,-0.16516749331579017
MG_L30_T-2_C50,30,-0.02,50.0,development,QAUR,0.6551724137931034,604,0.260043883365207,0.10124199162417469,0.09701616422067297,1.043557972400245,1.091512525963973,-0.16516749331579017
MG_L30_T-2_C50,30,-0.02,50.0,historical_holdout,AUR,0.8,312,0.13286192348620007,0.10600815708248512,0.132302297922825,0.8012571115304599,0.9085854611958216,-0.13096078514839316
MG_L30_T-2_C50,30,-0.02,50.0,historical_holdout,QAUR,0.8,312,0.18376161435084715,0.1459745520543243,0.13661373470330618,1.0685203238996992,1.2509039135319273,-0.13096078514839316
MG_L30_T-2_C50,30,-0.02,50.0,observed_2026,AUR,0.75,160,0.04485050778261068,0.07154471596282064,0.12857325697781358,0.5564509886777333,0.7450922308575945,-0.10778780420055711
MG_L30_T-2_C50,30,-0.02,50.0,observed_2026,QAUR,0.75,160,0.04478932720036477,0.07144589638512211,0.12858133686867365,0.5556474845030835,0.7439756877482455,-0.10778780420055745
MG_L30_T-2_C100,30,-0.02,100.0,bridge,AUR,1.0,22,-0.008332049684833698,-0.09139031736968428,0.13823924071017368,-0.6611025704437223,-1.9014856876257598,-0.05739971099287122
MG_L30_T-2_C100,30,-0.02,100.0,bridge,QAUR,1.0,22,-0.014260270599569247,-0.15169987200300972,0.1821197796463183,-0.8329675793459398,-1.413332577679049,-0.050549381198343735
MG_L30_T-2_C100,30,-0.02,100.0,development,AUR,0.6551724137931034,604,0.19829408356013256,0.07839561575883502,0.0981454591645102,0.7987696672489887,0.842357159806105,-0.18177320417478782
MG_L30_T-2_C100,30,-0.02,100.0,development,QAUR,0.6551724137931034,604,0.19829408356013256,0.07839561575883502,0.0981454591645102,0.7987696672489887,0.842357159806105,-0.18177320417478782
MG_L30_T-2_C100,30,-0.02,100.0,historical_holdout,AUR,0.8,312,0.11024227259150243,0.08813699192086633,0.13337237370568275,0.6608339453818312,0.7489046386140528,-0.13096078514839316
MG_L30_T-2_C100,30,-0.02,100.0,historical_holdout,QAUR,0.8,312,0.16014777857667584,0.12747496269403125,0.13755666730799465,0.9267087171326266,1.086418147802226,-0.13096078514839316
MG_L30_T-2_C100,30,-0.02,100.0,observed_2026,AUR,0.75,160,0.029192456904665542,0.04636242672285218,0.12983105762487407,0.3570981209812597,0.48371771644717987,-0.10778780420055722
MG_L30_T-2_C100,30,-0.02,100.0,observed_2026,QAUR,0.75,160,0.029132193170007037,0.04626592949637942,0.1298389929703898,0.3563330894512599,0.4826573738120728,-0.10778780420055811
MG_L30_T0_C0,30,0.0,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L30_T0_C0,30,0.0,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L30_T0_C0,30,0.0,0.0,development,AUR,0.5862068965517241,604,0.27385420022431806,0.1062617533496315,0.09438750815294507,1.1258031431176831,1.0893751727670542,-0.1522509558934403
MG_L30_T0_C0,30,0.0,0.0,development,QAUR,0.5862068965517241,604,0.27385420022431806,0.1062617533496315,0.09438750815294507,1.1258031431176831,1.0893751727670542,-0.1522509558934403
MG_L30_T0_C0,30,0.0,0.0,historical_holdout,AUR,0.8,312,0.15582545950116744,0.12408096027786364,0.1318316586262379,0.9412076095443156,1.0525730920114984,-0.13096078514839327
MG_L30_T0_C0,30,0.0,0.0,historical_holdout,QAUR,0.8,312,0.2077341087040412,0.16468267195690411,0.13625259084142827,1.2086571781123998,1.3917190860973756,-0.13096078514839327
MG_L30_T0_C0,30,0.0,0.0,observed_2026,AUR,0.625,160,0.10176362398554573,0.1649016931914835,0.1229078990453912,1.3416687981183661,1.5878112934957076,-0.07321775939687791
MG_L30_T0_C0,30,0.0,0.0,observed_2026,QAUR,0.625,160,0.10169911089059913,0.16479426408314324,0.12291659688332901,1.3406998587795593,1.5865811876754305,-0.0732177593968778
MG_L30_T0_C25,30,0.0,25.0,bridge,AUR,1.0,22,-0.0008402112485044189,-0.009582079885219863,0.13605541196478052,-0.07042777458716815,-0.19672029060250767,-0.057399710992871555
MG_L30_T0_C25,30,0.0,25.0,bridge,QAUR,1.0,22,-0.006760827613896403,-0.07476283511752091,0.17710019007632893,-0.4221499428391277,-0.7393922324903532,-0.050549381198343735
MG_L30_T0_C25,30,0.0,25.0,development,AUR,0.5862068965517241,604,0.23625290605827032,0.09251871227757857,0.09427059854679225,0.9814164087613796,0.9657108623082789,-0.15767689819290243
MG_L30_T0_C25,30,0.0,25.0,development,QAUR,0.5862068965517241,604,0.23625290605827032,0.09251871227757857,0.09427059854679225,0.9814164087613796,0.9657108623082789,-0.15767689819290243
MG_L30_T0_C25,30,0.0,25.0,historical_holdout,AUR,0.8,312,0.1443004895215454,0.11501927590377314,0.13199145653910055,0.8714145515145547,0.9845646337478852,-0.13096078514839293
MG_L30_T0_C25,30,0.0,25.0,historical_holdout,QAUR,0.8,312,0.1957028037921107,0.15530246507473722,0.13635997573960013,1.1389153175805093,1.3270107975106833,-0.13096078514839293
MG_L30_T0_C25,30,0.0,25.0,observed_2026,AUR,0.625,160,0.08806889061322698,0.14217807583933983,0.12310319179318253,1.1549503613050403,1.4008467072596442,-0.0778449596164208
MG_L30_T0_C25,30,0.0,25.0,observed_2026,QAUR,0.625,160,0.0880051794050154,0.1420727423395527,0.12311181758897778,1.1540138479140811,1.3996270194316665,-0.07784495961642057
MG_L30_T0_C50,30,0.0,50.0,bridge,AUR,1.0,22,-0.003337490727280845,-0.03756945526614541,0.1362628495071103,-0.2757131191813585,-0.7823186546856592,-0.057399710992871444
MG_L30_T0_C50,30,0.0,50.0,bridge,QAUR,1.0,22,-0.009260641942453796,-0.10108847622691208,0.17838817536860616,-0.5666770009729145,-0.9878886948458407,-0.0505493811983434
MG_L30_T0_C50,30,0.0,50.0,development,AUR,0.5862068965517241,604,0.1996715396026969,0.07891263968670037,0.09447926197899799,0.8352376810928311,0.8302098696359238,-0.16516749331579017
MG_L30_T0_C50,30,0.0,50.0,development,QAUR,0.5862068965517241,604,0.1996715396026969,0.07891263968670037,0.09447926197899799,0.8352376810928311,0.8302098696359238,-0.16516749331579017
MG_L30_T0_C50,30,0.0,50.0,historical_holdout,AUR,0.8,312,0.13286192348620007,0.10600815708248512,0.132302297922825,0.8012571115304599,0.9085854611958216,-0.13096078514839316
MG_L30_T0_C50,30,0.0,50.0,historical_holdout,QAUR,0.8,312,0.18376161435084715,0.1459745520543243,0.13661373470330618,1.0685203238996992,1.2509039135319273,-0.13096078514839316
MG_L30_T0_C50,30,0.0,50.0,observed_2026,AUR,0.625,160,0.07451067555880386,0.11984240050232198,0.12368670541530222,0.9689190127583055,1.20641121497039,-0.08246057966243903
MG_L30_T0_C50,30,0.0,50.0,observed_2026,QAUR,0.625,160,0.07444775824357963,0.11973912683444943,0.1236952325502092,0.9680173145383437,1.2052157147676663,-0.08246057966243914
MG_L30_T0_C100,30,0.0,100.0,bridge,AUR,1.0,22,-0.008332049684833698,-0.09139031736968428,0.13823924071017368,-0.6611025704437223,-1.9014856876257598,-0.05739971099287122
MG_L30_T0_C100,30,0.0,100.0,bridge,QAUR,1.0,22,-0.014260270599569247,-0.15169987200300972,0.1821197796463183,-0.8329675793459398,-1.413332577679049,-0.050549381198343735
MG_L30_T0_C100,30,0.0,100.0,development,AUR,0.5862068965517241,604,0.12946830164945689,0.05210729737966924,0.09586148730110486,0.5435686306013392,0.546934978238751,-0.18177320417478782
