fold,strategy,turnover,commission_cost,sell_tax_cost,slippage_cost,market_impact_cost,transaction_cost
1,equal_weight_universe,0.0901180369447709,9.01180369447709e-05,4.5059018472385436e-05,4.505901847238545e-05,1.2675646213852033e-06,0.00018150363851092698
1,ewma_topk_exact,1.1999999999177033,0.0011999999999177033,0.0006000000000000001,0.0005999999999588517,0.0003023298724834591,0.002702329872360014
1,full_pipeline_xy_qaoa,0.4311181848851686,0.0004311181848851686,0.0002208050442601686,0.0002155590924425843,3.096025494555633e-05,0.0008984425765334778
1,liquidity_topk_exact,0.14736564775481104,0.00014736564775481102,7.368282392120697e-05,7.368282387740551e-05,1.4568372958532356e-05,0.00030929966851195583
1,markowitz_mean_variance,1.2985843224504856,0.0012985843224504856,0.0006492921612252427,0.0006492921612252428,0.00033442226093308473,0.002931590905834056
1,minimum_variance,0.02738035737797692,2.738035737797692e-05,1.3690178688955501e-05,1.369017868898846e-05,1.5876953657264426e-06,5.6348410121647326e-05
1,xgboost_penalty_qaoa,2.000000000000008,0.0020000000000000083,0.0009999999999999957,0.0010000000000000041,0.0005481654391115038,0.004548165439111512
1,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.0005075545891127008,0.0045075545891127
1,xgboost_xy_qaoa,2.0000000000000004,0.0020000000000000005,0.001,0.0010000000000000002,0.0005268294782278683,0.004526829478227869
2,adaptive_exact,1.1139297924174762,0.0011139297924174763,0.000556964896208818,0.0005569648962087382,0.0002153388046205023,0.0024431983894555344
2,adaptive_penalty_qaoa,1.21392979241801,0.0012139297924180098,0.0006069648962089872,0.0006069648962090049,0.00022224050457021432,0.0026501000894062162
2,adaptive_simulated_annealing,1.1139297924174762,0.0011139297924174763,0.000556964896208818,0.0005569648962087382,0.0002153388046205023,0.0024431983894555344
2,adaptive_xy_qaoa,1.1139297924174765,0.0011139297924174763,0.0005569648962088181,0.0005569648962087382,0.00021533880462050236,0.002443198389455535
2,equal_weight_candidates,1.1428571428571426,0.0011428571428571425,0.0005714285714285711,0.0005714285714285713,0.00017407681324671057,0.0024597910989609954
2,equal_weight_universe,0.15385232243244598,0.00015385232243244598,7.692616121622288e-05,7.692616121622299e-05,2.4570351694312854e-06,0.00031016168003432316
2,ewma_topk_exact,1.6697617863950314,0.0016697617863950312,0.000834880893155999,0.0008348808931975156,0.0004908718940635884,0.0038303954668121344
2,full_pipeline_xy_qaoa,0.23160141257601163,0.00023160141257601164,0.00012111721846991459,0.00011580070628800582,2.149512388696817e-05,0.0004900144612209002
2,liquidity_topk_exact,1.1999999999214261,0.001199999999921426,0.000599999999920546,0.000599999999960713,0.00030066796284384004,0.0027006679626465253
2,markowitz_mean_variance,1.6695545619796845,0.0016695545619796845,0.0008347772809898422,0.0008347772809898423,0.0004919309667305681,0.003831040090689937
2,minimum_variance,0.0032062727595115336,3.2062727595115334e-06,1.603136379755723e-06,1.6031363797557667e-06,4.63234276941382e-08,6.4588689467171615e-06
2,xgboost_penalty_qaoa,2.0,0.002,0.001,0.001,0.0005375462186611415,0.004537546218661141
2,xgboost_topk_exact,1.9999999999999998,0.002,0.001,0.001,0.0005196444394273991,0.004519644439427399
2,xgboost_xy_qaoa,2.0,0.0020000000000000005,0.0010000000000000002,0.0010000000000000002,0.0005361782069503622,0.004536178206950363
3,adaptive_exact,1.2215969861794773,0.0012215969861794772,0.0006107984930896431,0.0006107984930897386,0.0002867234485620454,0.002729917420920904
3,adaptive_penalty_qaoa,0.8736898461097277,0.0008736898461097277,0.0004368449230548638,0.00043684492305486386,0.00023972241693654737,0.001987102109156003
3,adaptive_simulated_annealing,1.2215969861794773,0.0012215969861794772,0.0006107984930896431,0.0006107984930897386,0.0002867234485620454,0.002729917420920904
3,adaptive_xy_qaoa,1.1999999999997812,0.0011999999999997813,0.0005999999999997877,0.0005999999999998907,0.0002958005032843766,0.0026958005032838364
3,equal_weight_candidates,0.9999999999999998,0.0009999999999999998,0.0004999999999999998,0.0004999999999999999,0.0001405996200820372,0.002140599620082037
3,equal_weight_universe,0.10235443945736758,0.00010235443945736758,5.1177219728683695e-05,5.117721972868379e-05,1.664152029260666e-06,0.00020637303094399572
3,ewma_topk_exact,1.0946160071761857,0.0010946160071761855,0.0005473080035981546,0.0005473080035880928,0.00029287042946889467,0.0024821024438313275
3,full_pipeline_xy_qaoa,0.2865006954680823,0.00028650069546808235,0.00013102169546808234,0.00014325034773404117,3.184145492232127e-05,0.0005926141935925272
3,liquidity_topk_exact,1.4936306669468882,0.001493630666946888,0.0007468153334682644,0.000746815333473444,0.00041207636940404304,0.0033993377032926395
3,markowitz_mean_variance,1.144640936949453,0.0011446409369494529,0.0005723204684747265,0.0005723204684747264,0.0002855791371092301,0.002574861011008136
3,minimum_variance,0.013948355113351503,1.3948355113351503e-05,6.974177556675781e-06,6.9741775566757514e-06,5.281787396298366e-07,2.8424888966332876e-05
3,xgboost_penalty_qaoa,2.0,0.002,0.001,0.001,0.0005398066754539341,0.0045398066754539345
3,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.0005098200470117742,0.004509820047011774
3,xgboost_xy_qaoa,1.9999999999999996,0.0019999999999999996,0.0009999999999999998,0.0009999999999999998,0.0005166261424567381,0.004516626142456737
4,adaptive_exact,1.9999999999999791,0.0019999999999999792,0.0009999999999999792,0.0009999999999999896,0.00031274839955855785,0.004312748399558506
4,adaptive_penalty_qaoa,2.0,0.002,0.001,0.001,0.000557064219617965,0.004557064219617965
4,adaptive_simulated_annealing,1.9999999999999791,0.0019999999999999792,0.0009999999999999792,0.0009999999999999896,0.00031274839955855785,0.004312748399558506
4,adaptive_xy_qaoa,1.999999999999994,0.001999999999999994,0.000999999999999994,0.000999999999999997,0.0003235989139382858,0.00432359891393827
4,equal_weight_candidates,2.0,0.002,0.001,0.001,0.00027804260203670054,0.0042780426020367
4,equal_weight_universe,0.08466249355875409,8.466249355875408e-05,4.2331246779376954e-05,4.233124677937704e-05,1.2037020365744956e-06,0.00017052868915408257
4,ewma_topk_exact,1.9999999999763975,0.001999999999976398,0.0009999999999776318,0.000999999999988199,0.0005771873860683343,0.004577187386010563
4,full_pipeline_xy_qaoa,0.4441598288183417,0.0004441598288183417,0.0002141848952245917,0.00022207991440917086,3.057183186793553e-05,0.0009109964703200397
4,liquidity_topk_exact,0.47856532772957255,0.00047856532772957256,0.00023928266386921367,0.00023928266386478628,4.2955205208987516e-05,0.00100008586067256
4,markowitz_mean_variance,2.0,0.002,0.001,0.001,0.0005925721205400615,0.004592572120540062
4,minimum_variance,2.985960233808668e-05,2.985960233808668e-08,1.492980116907015e-08,1.492980116904334e-08,6.550701340505523e-12,5.972575537754068e-08
4,xgboost_penalty_qaoa,1.9999999999999998,0.0019999999999999996,0.0009999999999999998,0.0009999999999999998,0.0005490744278237801,0.00454907442782378
4,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.0005215619743208378,0.004521561974320838
4,xgboost_xy_qaoa,2.0,0.002,0.0009999999999999996,0.001,0.0005291271129430019,0.004529127112943001
5,adaptive_exact,1.1999999999983013,0.0011999999999983012,0.0005999999999999997,0.0005999999999991506,0.00015548335813837737,0.002555483358135829
5,adaptive_penalty_qaoa,1.876374259637391,0.001876374259637391,0.0009381871298186956,0.0009381871298186954,0.0004613612544274292,0.004214109773702211
5,adaptive_simulated_annealing,1.1999999999983013,0.0011999999999983012,0.0005999999999999997,0.0005999999999991506,0.00015548335813837737,0.002555483358135829
5,adaptive_xy_qaoa,1.2000000000090196,0.0012000000000090198,0.0006000000000045099,0.0006000000000045099,0.00017233965671487132,0.002572339656732911
5,equal_weight_candidates,1.0242772954317898,0.0010242772954317898,0.000512138647715895,0.0005121386477158949,0.0001486765090363426,0.0021972310998999225
5,equal_weight_universe,0.11482834674215606,0.00011482834674215606,5.741417337107794e-05,5.741417337107803e-05,1.8020996779280869e-06,0.0002314587931622401
5,ewma_topk_exact,1.2000000000225703,0.0012000000000225704,0.000600000000016035,0.0006000000000112852,0.0003050336095748701,0.0027050336096247603
5,full_pipeline_xy_qaoa,0.24356740617346545,0.00024356740617346545,0.00011402060929846546,0.00012178370308673272,1.3570818249007234e-05,0.0004929425368076709
5,liquidity_topk_exact,1.0980098873072863,0.0010980098873072863,0.0005490049436517673,0.0005490049436536431,0.00028730961559593645,0.002483329390208633
5,markowitz_mean_variance,1.2000000000000002,0.0012000000000000001,0.0006,0.0006000000000000001,0.0003263657126420637,0.002726365712642064
5,minimum_variance,0.15747602559658294,0.00015747602559658297,7.873801279829147e-05,7.873801279829148e-05,4.90239698410462e-06,0.00031985444817727053
5,xgboost_penalty_qaoa,2.0,0.002,0.001,0.001,0.0005322787508437411,0.004532278750843741
5,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.00044608240533994546,0.004446082405339945
5,xgboost_xy_qaoa,2.0,0.002,0.001,0.001,0.0004504704427865274,0.004450470442786528
6,adaptive_exact,1.5743831582400316,0.0015743831582400317,0.0007871915791191,0.0007871915791200159,0.00032428900937639914,0.0034730553258555466
6,adaptive_penalty_qaoa,1.1999999999998188,0.0011999999999998188,0.0005999999999999996,0.0005999999999999094,0.0003094843219865404,0.0027094843219862682
6,adaptive_simulated_annealing,1.5743831582400316,0.0015743831582400317,0.0007871915791191,0.0007871915791200159,0.00032428900937639914,0.0034730553258555466
6,adaptive_xy_qaoa,1.5743831582278789,0.0015743831582278789,0.0007871915791139395,0.0007871915791139394,0.00032712369184106726,0.003475890008296825
6,equal_weight_candidates,1.0,0.001,0.0005,0.0005,0.00013435785040963303,0.0021343578504096333
6,equal_weight_universe,0.14988528897498876,0.0001498852889749888,7.494264448749438e-05,7.49426444874944e-05,2.1506565396628977e-06,0.00030192123448964046
6,ewma_topk_exact,1.8722092205408802,0.0018722092205408802,0.0009361046102643073,0.0009361046102704401,0.0005304639856368701,0.004274882426712498
6,full_pipeline_xy_qaoa,0.2485760490214954,0.0002485760490214954,0.0001321047326152454,0.0001242880245107477,2.221912098887279e-05,0.0005271879271363613
6,liquidity_topk_exact,1.5855805005145829,0.0015855805005145827,0.0007927902502530514,0.0007927902502572914,0.0004507935893941493,0.003621954590419075
6,markowitz_mean_variance,2.0,0.002,0.001,0.001,0.0005946998127823792,0.004594699812782379
6,minimum_variance,0.0017975867541974242,1.7975867541974243e-06,8.98793374260742e-07,8.987933770987121e-07,2.193567035540955e-08,3.617109175912288e-06
6,xgboost_penalty_qaoa,2.0,0.002,0.001,0.001,0.0005469419323344879,0.004546941932334488
6,xgboost_topk_exact,1.999999999999973,0.001999999999999973,0.001,0.0009999999999999866,0.000370901809397371,0.00437090180939733
6,xgboost_xy_qaoa,2.0,0.002,0.001,0.001,0.00037177858039452787,0.004371778580394528
7,adaptive_exact,1.464951656456201,0.001464951656456201,0.0007324758282281006,0.0007324758282281005,0.00027328067070232965,0.0032031839836147314
7,adaptive_penalty_qaoa,1.7000000000000326,0.0017000000000000324,0.0008500000000000325,0.0008500000000000162,0.0004941737012155796,0.0038941737012156605
7,adaptive_simulated_annealing,1.464951656456201,0.001464951656456201,0.0007324758282281006,0.0007324758282281005,0.00027328067070232965,0.0032031839836147314
7,adaptive_xy_qaoa,1.2561730936879147,0.0012561730936879148,0.0006280865468439566,0.0006280865468439574,0.0002263978560990412,0.00273874404347487
7,equal_weight_candidates,1.0,0.001,0.0005,0.0005,0.00012677042294673436,0.0021267704229467345
7,equal_weight_universe,0.12733638150507468,0.00012733638150507468,6.36681907525374e-05,6.366819075253734e-05,2.073169894226905e-06,0.0002567459329043763
7,ewma_topk_exact,1.5069025698351302,0.00150690256983513,0.0007534512849175652,0.000753451284917565,0.00040567492806773173,0.003419480067737992
7,full_pipeline_xy_qaoa,0.35222191203796827,0.00035222191203796826,0.00012750762688171826,0.00017611095601898413,2.4331530036794902e-05,0.0006801720249754656
7,liquidity_topk_exact,1.700000000003529,0.0017000000000035288,0.0008500000000035287,0.0008500000000017644,0.0004748688206828407,0.0038748688206916627
7,markowitz_mean_variance,1.4088713515065494,0.0014088713515065493,0.0007044356757532745,0.0007044356757532746,0.000393787190552158,0.0032115298935652564
7,minimum_variance,0.0036216702671785666,3.6216702671785666e-06,1.8108351335879603e-06,1.8108351335892833e-06,6.337324019987361e-08,7.306713774555683e-06
7,xgboost_penalty_qaoa,2.0,0.002,0.001,0.001,0.0005519652459237261,0.004551965245923726
7,xgboost_topk_exact,1.916938112778513,0.001916938112778513,0.0009584690563892422,0.0009584690563892565,0.0005406130820024644,0.004374489307559477
7,xgboost_xy_qaoa,1.999999999999634,0.001999999999999634,0.001,0.000999999999999817,0.0005607651800226444,0.004560765180022096
8,adaptive_exact,0.7146964251400902,0.0007146964251400904,0.0003573482125699696,0.0003573482125700452,0.0001153394298596248,0.0015447322801397298
8,adaptive_penalty_qaoa,0.9055441183724133,0.0009055441183724133,0.00045277205918628044,0.00045277205918620666,0.00024086036877570677,0.0020519486055206072
8,adaptive_simulated_annealing,0.7146964251400902,0.0007146964251400904,0.0003573482125699696,0.0003573482125700452,0.0001153394298596248,0.0015447322801397298
8,adaptive_xy_qaoa,0.5624649308113641,0.0005624649308113641,0.000281232465405826,0.00028123246540568206,8.152893950405449e-05,0.0012064588011269266
8,equal_weight_candidates,0.7712246179773418,0.0007712246179773418,0.0003856123089886709,0.0003856123089886709,0.0001014629361239079,0.0016439121720785914
8,equal_weight_universe,0.10908650991608487,0.00010908650991608487,5.454325495804239e-05,5.454325495804243e-05,1.7076194971606373e-06,0.00021988063932933032
8,ewma_topk_exact,1.9999999999999947,0.001999999999999995,0.001,0.0009999999999999974,0.0005405682324545808,0.004540568232454573
8,full_pipeline_xy_qaoa,0.2742253929889964,0.00027422539298899645,0.00014416103965518508,0.00013711269649449822,2.3925789215868912e-05,0.0005794249183545487
8,liquidity_topk_exact,0.8820881722522521,0.000882088172252252,0.00044104408613122577,0.000441044086126126,0.0002092153606119128,0.001973391705121517
8,markowitz_mean_variance,1.9639510969191454,0.0019639510969191453,0.0009819755484595728,0.0009819755484595726,0.0005438095281365266,0.004471711721974817
8,minimum_variance,0.06857301143746487,6.857301143746486e-05,3.428650566899391e-05,3.428650571873243e-05,5.244998395680578e-06,0.00014239102122087178
8,xgboost_penalty_qaoa,1.9999999999960212,0.001999999999996021,0.0009999999999999998,0.0009999999999980105,0.0005374456652377909,0.004537445665231822
8,xgboost_topk_exact,1.3958808928195237,0.0013958808928195236,0.0006979404464117049,0.0006979404464097618,0.0003897351121515592,0.0031814968977925493
8,xgboost_xy_qaoa,1.3105857878196483,0.0013105857878196485,0.0006552928939147903,0.0006552928939098242,0.00037938317592443405,0.003000554751568697
9,adaptive_exact,0.8974792038081381,0.0008974792038081381,0.000448739601904069,0.00044873960190406904,0.00015074000893281912,0.0019456984165490952
9,adaptive_penalty_qaoa,1.599999999999481,0.0015999999999994807,0.0007999999999994808,0.0007999999999997404,0.00045671849308345915,0.0036567184930821612
9,adaptive_simulated_annealing,0.8974792038081381,0.0008974792038081381,0.000448739601904069,0.00044873960190406904,0.00015074000893281912,0.0019456984165490952
9,adaptive_xy_qaoa,0.8965765579014021,0.0008965765579014021,0.00044828827895056325,0.00044828827895070105,0.00015876998200531353,0.0019519230978079798
9,equal_weight_candidates,1.0103081480470362,0.0010103081480470361,0.0005051540740235181,0.0005051540740235181,0.0001386745673882665,0.002159290863482339
9,equal_weight_universe,0.10109348661331712,0.00010109348661331711,5.054674330665852e-05,5.0546743306658554e-05,1.589016433439343e-06,0.00020377598966007354
9,ewma_topk_exact,1.9999999999999896,0.0019999999999999896,0.0009999999999999946,0.0009999999999999948,0.0005625861231533789,0.004562586123153358
9,full_pipeline_xy_qaoa,0.3552464401886811,0.00035524644018868117,0.00018424701533409246,0.00017762322009434058,2.716770863665508e-05,0.0007442843842537692
9,liquidity_topk_exact,0.7999999999864958,0.0007999999999864959,0.0003999999999864958,0.00039999999999324793,0.0002238688833745679,0.0018238688833408074
9,markowitz_mean_variance,2.0,0.002,0.001,0.001,0.0005815256308458466,0.004581525630845847
9,minimum_variance,0.028839447755660656,2.8839447755660656e-05,1.4419723877830221e-05,1.4419723877830328e-05,1.2520083312509914e-06,5.89309038425722e-05
9,xgboost_penalty_qaoa,1.999999999996128,0.001999999999996128,0.0009999999999962255,0.000999999999998064,0.0004578411123960225,0.00445784111238644
9,xgboost_topk_exact,1.4579709968343841,0.0014579709968343842,0.0007289854984153614,0.0007289854984171921,0.0004086319236144792,0.003324573917281417
9,xgboost_xy_qaoa,1.4398829299399591,0.001439882929939959,0.0007199414649650961,0.0007199414649699795,0.0004021448643521348,0.0032819107242271694
10,adaptive_exact,2.0,0.002,0.001,0.001,0.00039738239645895144,0.004397382396458952
10,adaptive_penalty_qaoa,1.880645093558372,0.0018806450935583722,0.0009403225467792011,0.0009403225467791861,0.000456766326928996,0.004218056514045755
10,adaptive_simulated_annealing,2.0,0.002,0.001,0.001,0.00039738239645895144,0.004397382396458952
10,adaptive_xy_qaoa,2.0,0.002,0.001,0.001,0.00041159363819561455,0.0044115936381956145
10,equal_weight_candidates,1.0,0.001,0.0005000000000000001,0.0005,0.00013698083505358849,0.002136980835053589
10,equal_weight_universe,0.12638621027351818,0.00012638621027351817,6.319310513675911e-05,6.319310513675908e-05,2.309182277338484e-06,0.00025508160282437483
10,ewma_topk_exact,1.2000000000078563,0.0012000000000078565,0.0006000000000037893,0.0006000000000039282,0.00029058046052693194,0.0026905804605425057
10,full_pipeline_xy_qaoa,0.4199519984922327,0.0004199519984922327,0.00020280379536723268,0.00020997599924611635,3.8288481181141654e-05,0.0008710202742867235
10,liquidity_topk_exact,1.5999999999917094,0.0015999999999917094,0.0007999999999976212,0.0007999999999958547,0.0004886143466790124,0.003688614346664198
10,markowitz_mean_variance,1.2000000000000002,0.0012000000000000001,0.0006000000000000002,0.0006000000000000001,0.0003122888334761041,0.0027122888334761043
10,minimum_variance,0.004967099628533063,4.967099628533064e-06,2.483549814266576e-06,2.483549814266532e-06,9.127326020102989e-08,1.0025472517267201e-05
10,xgboost_penalty_qaoa,1.999999999999893,0.001999999999999893,0.000999999999999896,0.0009999999999999465,0.0005426816533470388,0.004542681653346774
10,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.0005547094267593368,0.004554709426759337
10,xgboost_xy_qaoa,2.0,0.002,0.001,0.001,0.0005552398865047875,0.004555239886504787
11,adaptive_exact,0.7903145510284513,0.0007903145510284512,0.0003951572755142255,0.0003951572755142256,0.00016775369285195257,0.001748382794908855
11,adaptive_penalty_qaoa,1.2000000000011213,0.0012000000000011212,0.0006000000000005456,0.0006000000000005606,0.00019921066422463798,0.0025992106642268656
11,adaptive_simulated_annealing,0.7903145510284513,0.0007903145510284512,0.0003951572755142255,0.0003951572755142256,0.00016775369285195257,0.001748382794908855
11,adaptive_xy_qaoa,0.790314551028451,0.000790314551028451,0.0003951572755142257,0.0003951572755142255,0.00016775369285110763,0.0017483827949080098
11,equal_weight_candidates,1.0017114521689114,0.0010017114521689114,0.0005008557260844557,0.0005008557260844557,0.00017468684645996434,0.0021781097507977873
11,equal_weight_universe,0.07960287107370612,7.960287107370611e-05,3.980143553685308e-05,3.980143553685306e-05,1.2014488186199293e-06,0.00016040719096603218
11,ewma_topk_exact,0.9000000000026257,0.0009000000000026257,0.0004500000000013127,0.00045000000000131285,0.00023718295007349048,0.0020371829500787416
11,full_pipeline_xy_qaoa,0.1765416929692329,0.0001765416929692329,9.35159633519631e-05,8.827084648461644e-05,1.8505282299247617e-05,0.00037683378510506004
11,liquidity_topk_exact,1.2186109075112865,0.0012186109075112864,0.0006093054537536165,0.0006093054537556432,0.0003328646756963506,0.0027700864907168965
11,markowitz_mean_variance,0.7999999999999999,0.0007999999999999998,0.00039999999999999986,0.0003999999999999999,0.00023077794198237355,0.0018307779419823732
11,minimum_variance,0.006576781413841249,6.576781413841248e-06,3.2883907069206055e-06,3.288390706920624e-06,1.499534347935214e-07,1.3303516262476001e-05
11,xgboost_penalty_qaoa,1.6837509072123902,0.0016837509072123902,0.000841875453606194,0.0008418754536061951,0.0004884556016566598,0.003855957416081439
11,xgboost_topk_exact,1.2000000000008204,0.0012000000000008204,0.0006000000000004102,0.0006000000000004102,0.00028442377328054594,0.002684423773282187
11,xgboost_xy_qaoa,1.2000000000008204,0.0012000000000008204,0.0006000000000004103,0.0006000000000004102,0.00028442377328054594,0.0026844237732821866
12,adaptive_exact,2.0,0.002,0.001,0.001,0.0005098971049142158,0.004509897104914216
12,adaptive_penalty_qaoa,1.9999999999999971,0.0019999999999999974,0.001,0.0009999999999999987,0.0004557167684748522,0.004455716768474848
12,adaptive_simulated_annealing,2.0,0.002,0.001,0.001,0.0005098971049142158,0.004509897104914216
12,adaptive_xy_qaoa,1.9999999999999998,0.0019999999999999996,0.0009999999999999998,0.0009999999999999998,0.0005098971049127309,0.00450989710491273
12,equal_weight_candidates,1.75,0.0017499999999999998,0.0008749999999999999,0.0008749999999999999,0.0002851713328035977,0.0037851713328035975
12,equal_weight_universe,0.09328771887729034,9.328771887729034e-05,4.664385943864517e-05,4.664385943864517e-05,1.4219580191754798e-06,0.00018799739577375616
12,ewma_topk_exact,1.9999999999998928,0.001999999999999893,0.001,0.0009999999999999465,0.0005640275953566468,0.004564027595356486
12,full_pipeline_xy_qaoa,0.43056954862465296,0.000430569548624653,0.00020932418339027797,0.0002152847743123265,4.798753453710666e-05,0.000903166040864364
12,liquidity_topk_exact,1.6999999999885302,0.0016999999999885301,0.0008500000000024774,0.0008499999999942651,0.0004983751092372237,0.0038983751092224964
12,markowitz_mean_variance,2.0,0.0020000000000000005,0.001,0.0010000000000000002,0.0005879556746816652,0.004587955674681666
12,minimum_variance,0.275234586517323,0.000275234586517323,0.0001376172932586612,0.0001376172932586615,2.2412584571933135e-05,0.0005728817576065788
12,xgboost_penalty_qaoa,1.9999999999999993,0.001999999999999999,0.0009999999999999994,0.0009999999999999996,0.0005607685465881112,0.00456076854658811
12,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.0005402410922573065,0.004540241092257306
12,xgboost_xy_qaoa,2.0,0.002,0.001,0.001,0.0005402410922573065,0.004540241092257306
13,adaptive_exact,1.2321072749100044,0.0012321072749100043,0.0006160536374551157,0.0006160536374550022,0.00019747790153914414,0.0026616924513592666
13,adaptive_penalty_qaoa,1.5977419158173136,0.0015977419158173137,0.0007988709579086555,0.0007988709579086568,0.0003548148149560439,0.00355029864659067
13,adaptive_simulated_annealing,1.2321072749100044,0.0012321072749100043,0.0006160536374551157,0.0006160536374550022,0.00019747790153914414,0.0026616924513592666
13,adaptive_xy_qaoa,1.2321072749101583,0.0012321072749101583,0.0006160536374551157,0.0006160536374550792,0.00019747790153915512,0.002661692451359508
13,equal_weight_candidates,1.048158355991557,0.0010481583559915572,0.0005240791779957785,0.0005240791779957786,0.00012886600448803028,0.0022251827164711446
13,equal_weight_universe,0.10338869921301587,0.00010338869921301588,5.169434960650787e-05,5.169434960650794e-05,1.6023165849485195e-06,0.0002083797150109802
13,ewma_topk_exact,1.999999999999782,0.001999999999999782,0.0009999999999998985,0.000999999999999891,0.0005725469491752784,0.00457254694917485
13,full_pipeline_xy_qaoa,0.5749628259294535,0.0005749628259294536,0.00013509336231694658,0.0002874814129647268,4.450911504830251e-05,0.0010420467162594294
13,liquidity_topk_exact,1.199999999985454,0.001199999999985454,0.0005999999999855545,0.000599999999992727,0.00030858619987149985,0.0027085861998352354
13,markowitz_mean_variance,2.0,0.002,0.0009999999999999998,0.001,0.0005879393014715467,0.004587939301471547
13,minimum_variance,0.010210493591761743,1.0210493591761744e-05,5.105246795880742e-06,5.105246795880872e-06,2.980672341133219e-07,2.071905441763668e-05
13,xgboost_penalty_qaoa,2.0,0.002,0.001,0.001,0.0005309284813080322,0.0045309284813080325
13,xgboost_topk_exact,2.0,0.002,0.001,0.001,0.0005335520900960522,0.004533552090096053
13,xgboost_xy_qaoa,2.0,0.002,0.001,0.001,0.0005335520900960522,0.004533552090096053
14,adaptive_exact,1.9022721877288624,0.0019022721877288624,0.0009511360938642918,0.0009511360938644312,0.0003559987824360494,0.004160543157893635
14,adaptive_penalty_qaoa,0.6512536544734493,0.0006512536544734493,0.0003256268272367246,0.0003256268272367246,8.203779151851826e-05,0.0013845451004654168
14,adaptive_simulated_annealing,1.9022721877288624,0.0019022721877288624,0.0009511360938642918,0.0009511360938644312,0.0003559987824360494,0.004160543157893635
14,adaptive_xy_qaoa,1.9022721877289686,0.0019022721877289686,0.0009511360938644478,0.0009511360938644843,0.00035599878243608554,0.004160543157893986
14,equal_weight_candidates,1.014185763163539,0.0010141857631635388,0.0005070928815817694,0.0005070928815817694,0.00012475918489530884,0.0021531307112223866
14,equal_weight_universe,0.09933235943334345,9.933235943334346e-05,4.9666179716671776e-05,4.966617971667173e-05,1.7906759629782037e-06,0.00020045539482966518
14,ewma_topk_exact,1.9999999999988995,0.0019999999999988994,0.0009999999999998697,0.0009999999999994497,0.0005562100230933774,0.004556210023091596
14,full_pipeline_xy_qaoa,1.021821205270446,0.001021821205270446,0.0005040477318483133,0.000510910602635223,0.0001454675120346981,0.0021822470517886806
14,liquidity_topk_exact,1.5075888332677123,0.0015075888332677125,0.0007537944166334214,0.0007537944166338562,0.0003482599423656982,0.003363437608900688
14,markowitz_mean_variance,1.842148539119691,0.0018421485391196908,0.0009210742695598454,0.0009210742695598454,0.0005297456708783122,0.004214042749117694
