fold,date,strategy,gross_return,net_return,return
0,2022-05-02,full_pipeline_xy_qaoa,0.00791751366415494,0.007578743834827595,0.007578743834827595
0,2022-05-03,full_pipeline_xy_qaoa,0.0,0.0,0.0
0,2022-05-04,full_pipeline_xy_qaoa,0.0,0.0,0.0
0,2022-05-05,full_pipeline_xy_qaoa,0.0027888772438038334,0.0027888772438038334,0.0027888772438038334
0,2022-05-06,full_pipeline_xy_qaoa,-0.0015176686173811182,-0.0015176686173810072,-0.0015176686173810072
0,2022-05-09,full_pipeline_xy_qaoa,-0.012918455004222729,-0.012918455004222729,-0.012918455004222729
0,2022-05-10,full_pipeline_xy_qaoa,-0.014920779161504694,-0.014920779161504916,-0.014920779161504916
0,2022-05-11,full_pipeline_xy_qaoa,0.0007728279190089005,0.0007728279190089005,0.0007728279190089005
0,2022-05-12,full_pipeline_xy_qaoa,0.0012562738564660947,0.0012562738564660947,0.0012562738564660947
0,2022-05-13,full_pipeline_xy_qaoa,-0.012153902739256428,-0.012153902739256317,-0.012153902739256317
0,2022-05-16,full_pipeline_xy_qaoa,-0.013570512663981349,-0.013570512663981349,-0.013570512663981349
0,2022-05-17,full_pipeline_xy_qaoa,0.003415028418248811,0.003415028418248589,0.003415028418248589
0,2022-05-18,full_pipeline_xy_qaoa,0.012591142937151911,0.012591142937152133,0.012591142937152133
0,2022-05-19,full_pipeline_xy_qaoa,0.00457746160099215,0.00457746160099215,0.00457746160099215
0,2022-05-20,full_pipeline_xy_qaoa,0.0030685890452191167,0.0030685890452191167,0.0030685890452191167
0,2022-05-23,full_pipeline_xy_qaoa,0.0013412418485512223,0.0013412418485512223,0.0013412418485512223
0,2022-05-24,full_pipeline_xy_qaoa,-0.00012258466765058262,-0.00012258466765058262,-0.00012258466765058262
0,2022-05-25,full_pipeline_xy_qaoa,-0.002233307565833398,-0.002233307565833509,-0.002233307565833509
0,2022-05-26,full_pipeline_xy_qaoa,0.010955171234604322,0.010955171234604322,0.010955171234604322
0,2022-05-27,full_pipeline_xy_qaoa,0.005802638597650178,0.005802638597649956,0.005802638597649956
0,2022-05-30,full_pipeline_xy_qaoa,0.0030645900400216863,0.0030645900400216863,0.0030645900400216863
0,2022-05-02,equal_weight_candidates,0.03040657016318926,0.02876057121975828,0.02876057121975828
0,2022-05-03,equal_weight_candidates,0.0,0.0,0.0
0,2022-05-04,equal_weight_candidates,0.0,0.0,0.0
0,2022-05-05,equal_weight_candidates,-0.009863022804817545,-0.009863022804817323,-0.009863022804817323
0,2022-05-06,equal_weight_candidates,-0.008126261534809776,-0.008126261534809776,-0.008126261534809776
0,2022-05-09,equal_weight_candidates,-0.05431212605073743,-0.05431212605073776,-0.05431212605073776
0,2022-05-10,equal_weight_candidates,-0.06889398192622209,-0.06889398192622198,-0.06889398192622198
0,2022-05-11,equal_weight_candidates,0.004654969955660171,0.004654969955660393,0.004654969955660393
0,2022-05-12,equal_weight_candidates,0.010715231282466764,0.010715231282466764,0.010715231282466764
0,2022-05-13,equal_weight_candidates,-0.055378818767183424,-0.055378818767183424,-0.055378818767183424
0,2022-05-16,equal_weight_candidates,-0.06856625473777334,-0.06856625473777345,-0.06856625473777345
0,2022-05-17,equal_weight_candidates,-0.004741460340920267,-0.004741460340920156,-0.004741460340920156
0,2022-05-18,equal_weight_candidates,0.06661946381296291,0.06661946381296269,0.06661946381296269
0,2022-05-19,equal_weight_candidates,0.02497803258216802,0.02497803258216824,0.02497803258216824
0,2022-05-20,equal_weight_candidates,0.003921423146292291,0.003921423146292513,0.003921423146292513
0,2022-05-23,equal_weight_candidates,0.022310541259367156,0.022310541259367156,0.022310541259367156
0,2022-05-24,equal_weight_candidates,-0.007414784949228204,-0.007414784949228204,-0.007414784949228204
0,2022-05-25,equal_weight_candidates,0.0008332313736643115,0.0008332313736640895,0.0008332313736640895
0,2022-05-26,equal_weight_candidates,0.053183993060124335,0.053183993060124335,0.053183993060124335
0,2022-05-27,equal_weight_candidates,0.009137531613020888,0.00913753161302111,0.00913753161302111
0,2022-05-30,equal_weight_candidates,0.011457147237106557,0.011457147237106335,0.011457147237106335
0,2022-05-02,liquidity_topk_exact,0.030071813966140226,0.0282304372394917,0.0282304372394917
0,2022-05-03,liquidity_topk_exact,0.0,0.0,0.0
0,2022-05-04,liquidity_topk_exact,0.0,0.0,0.0
0,2022-05-05,liquidity_topk_exact,-0.035115557968360966,-0.035115557968360855,-0.035115557968360855
0,2022-05-06,liquidity_topk_exact,-0.0030278281391163953,-0.0030278281391162842,-0.0030278281391162842
0,2022-05-09,liquidity_topk_exact,-0.01414100269464702,-0.01414100269464702,-0.01414100269464702
0,2022-05-10,liquidity_topk_exact,-0.06906196501668582,-0.06906196501668593,-0.06906196501668593
0,2022-05-11,liquidity_topk_exact,-0.024388170849175772,-0.02438817084917566,-0.02438817084917566
0,2022-05-12,liquidity_topk_exact,0.014903709057383141,0.014903709057382919,0.014903709057382919
0,2022-05-13,liquidity_topk_exact,-0.06958048119772609,-0.06958048119772609,-0.06958048119772609
0,2022-05-16,liquidity_topk_exact,-0.06894382631822205,-0.06894382631822205,-0.06894382631822205
0,2022-05-17,liquidity_topk_exact,-0.032977393504943775,-0.032977393504943775,-0.032977393504943775
0,2022-05-18,liquidity_topk_exact,0.069583131013784,0.06958313101378422,0.06958313101378422
0,2022-05-19,liquidity_topk_exact,0.04639875410022665,0.046398754100226425,0.046398754100226425
0,2022-05-20,liquidity_topk_exact,0.030553147636559697,0.030553147636559697,0.030553147636559697
0,2022-05-23,liquidity_topk_exact,0.011011356315185017,0.011011356315185017,0.011011356315185017
0,2022-05-24,liquidity_topk_exact,-0.007657810375380603,-0.007657810375380603,-0.007657810375380603
0,2022-05-25,liquidity_topk_exact,0.021248428394944785,0.021248428394944563,0.021248428394944563
0,2022-05-26,liquidity_topk_exact,0.04570471977872881,0.04570471977872881,0.04570471977872881
0,2022-05-27,liquidity_topk_exact,-0.02435141037530253,-0.024351410375302418,-0.024351410375302418
0,2022-05-30,liquidity_topk_exact,-0.018159903515637676,-0.018159903515637787,-0.018159903515637787
0,2022-05-02,ewma_topk_exact,0.05789128335690563,0.0560001759971156,0.0560001759971156
0,2022-05-03,ewma_topk_exact,0.0,0.0,0.0
0,2022-05-04,ewma_topk_exact,0.0,0.0,0.0
0,2022-05-05,ewma_topk_exact,0.02420954472841763,0.024209544728417853,0.024209544728417853
0,2022-05-06,ewma_topk_exact,-0.04197000647812266,-0.04197000647812277,-0.04197000647812277
0,2022-05-09,ewma_topk_exact,0.016570231474919428,0.01657023147491965,0.01657023147491965
0,2022-05-10,ewma_topk_exact,-0.06404632540589095,-0.06404632540589106,-0.06404632540589106
0,2022-05-11,ewma_topk_exact,0.03643599955768795,0.03643599955768817,0.03643599955768817
0,2022-05-12,ewma_topk_exact,0.021679235822738896,0.021679235822738674,0.021679235822738674
0,2022-05-13,ewma_topk_exact,-0.060282773047638405,-0.060282773047638516,-0.060282773047638516
0,2022-05-16,ewma_topk_exact,-0.06456683233340166,-0.06456683233340166,-0.06456683233340166
0,2022-05-17,ewma_topk_exact,-0.05551780469671963,-0.05551780469671974,-0.05551780469671974
0,2022-05-18,ewma_topk_exact,0.057196424547845126,0.057196424547845126,0.057196424547845126
0,2022-05-19,ewma_topk_exact,0.0135203753727966,0.013520375372797044,0.013520375372797044
0,2022-05-20,ewma_topk_exact,0.007542133620755731,0.007542133620755731,0.007542133620755731
0,2022-05-23,ewma_topk_exact,-6.533198201297274e-05,-6.533198201297274e-05,-6.533198201297274e-05
0,2022-05-24,ewma_topk_exact,-0.013113654194725766,-0.013113654194725655,-0.013113654194725655
0,2022-05-25,ewma_topk_exact,0.012779530696694907,0.01277953069669513,0.01277953069669513
0,2022-05-26,ewma_topk_exact,0.061849153840174864,0.06184915384017464,0.06184915384017464
0,2022-05-27,ewma_topk_exact,0.022566892604352295,0.022566892604352518,0.022566892604352518
0,2022-05-30,ewma_topk_exact,0.0495290063765228,0.0495290063765228,0.0495290063765228
0,2022-05-02,xgboost_topk_exact,0.04946903195139729,0.04763199177143207,0.04763199177143207
0,2022-05-03,xgboost_topk_exact,0.0,0.0,0.0
0,2022-05-04,xgboost_topk_exact,0.0,0.0,0.0
0,2022-05-05,xgboost_topk_exact,-0.008829734718017956,-0.008829734718017956,-0.008829734718017956
0,2022-05-06,xgboost_topk_exact,-0.025755909726109083,-0.02575590972610886,-0.02575590972610886
0,2022-05-09,xgboost_topk_exact,-0.05622464356064749,-0.0562246435606476,-0.0562246435606476
0,2022-05-10,xgboost_topk_exact,-0.06938539652179643,-0.06938539652179665,-0.06938539652179665
0,2022-05-11,xgboost_topk_exact,-0.019773950185285716,-0.019773950185285383,-0.019773950185285383
0,2022-05-12,xgboost_topk_exact,0.02159139145709621,0.02159139145709621,0.02159139145709621
0,2022-05-13,xgboost_topk_exact,-0.06484136367802218,-0.0648413636780224,-0.0648413636780224
0,2022-05-16,xgboost_topk_exact,-0.0682138078205059,-0.06821380782050601,-0.06821380782050601
0,2022-05-17,xgboost_topk_exact,0.0011422272608079265,0.0011422272608079265,0.0011422272608079265
0,2022-05-18,xgboost_topk_exact,0.0583008008279422,0.0583008008279422,0.0583008008279422
0,2022-05-19,xgboost_topk_exact,0.008027910603964461,0.008027910603964683,0.008027910603964683
0,2022-05-20,xgboost_topk_exact,-0.012219033942634239,-0.01221903394263446,-0.01221903394263446
0,2022-05-23,xgboost_topk_exact,0.0010100002428587995,0.0010100002428587995,0.0010100002428587995
0,2022-05-24,xgboost_topk_exact,-0.03019046972724182,-0.03019046972724182,-0.03019046972724182
0,2022-05-25,xgboost_topk_exact,0.0156665092996906,0.0156665092996906,0.0156665092996906
0,2022-05-26,xgboost_topk_exact,0.030951228872864833,0.030951228872865055,0.030951228872865055
0,2022-05-27,xgboost_topk_exact,0.019320163558398606,0.019320163558398606,0.019320163558398606
0,2022-05-30,xgboost_topk_exact,0.02233602766431142,0.022336027664311642,0.022336027664311642
0,2022-05-02,adaptive_exact,0.03542046214072436,0.03382453937113006,0.03382453937113006
0,2022-05-03,adaptive_exact,0.0,0.0,0.0
0,2022-05-04,adaptive_exact,0.0,0.0,0.0
0,2022-05-05,adaptive_exact,0.011263724620393933,0.011263724620393933,0.011263724620393933
0,2022-05-06,adaptive_exact,-0.007174961693325765,-0.007174961693325987,-0.007174961693325987
0,2022-05-09,adaptive_exact,-0.05660601574560942,-0.05660601574560942,-0.05660601574560942
0,2022-05-10,adaptive_exact,-0.06846421180117102,-0.06846421180117102,-0.06846421180117102
0,2022-05-11,adaptive_exact,0.004443694769709516,0.004443694769709516,0.004443694769709516
0,2022-05-12,adaptive_exact,0.006340856733871636,0.006340856733871858,0.006340856733871858
0,2022-05-13,adaptive_exact,-0.05734654641401349,-0.05734654641401338,-0.05734654641401338
0,2022-05-16,adaptive_exact,-0.06853724491120805,-0.06853724491120805,-0.06853724491120805
0,2022-05-17,adaptive_exact,0.016724466335144683,0.016724466335144683,0.016724466335144683
0,2022-05-18,adaptive_exact,0.06605715764760633,0.06605715764760656,0.06605715764760656
0,2022-05-19,adaptive_exact,0.022710092143597427,0.022710092143597427,0.022710092143597427
0,2022-05-20,adaptive_exact,0.013606796729779269,0.013606796729779491,0.013606796729779491
0,2022-05-23,adaptive_exact,0.0072596066176113805,0.0072596066176113805,0.0072596066176113805
0,2022-05-24,adaptive_exact,-0.0015124768973752145,-0.0015124768973753255,-0.0015124768973753255
0,2022-05-25,adaptive_exact,-0.01001633396066337,-0.01001633396066337,-0.01001633396066337
0,2022-05-26,adaptive_exact,0.05343951528411628,0.05343951528411606,0.05343951528411606
0,2022-05-27,adaptive_exact,0.026135206538667077,0.026135206538667077,0.026135206538667077
0,2022-05-30,adaptive_exact,0.014051565696088009,0.01405156569608823,0.01405156569608823
0,2022-05-02,xgboost_penalty_qaoa,0.045851958741104815,0.044077968223237285,0.044077968223237285
0,2022-05-03,xgboost_penalty_qaoa,0.0,0.0,0.0
0,2022-05-04,xgboost_penalty_qaoa,0.0,0.0,0.0
0,2022-05-05,xgboost_penalty_qaoa,-0.03136554683399029,-0.03136554683399029,-0.03136554683399029
0,2022-05-06,xgboost_penalty_qaoa,-0.005535958169631705,-0.005535958169631927,-0.005535958169631927
0,2022-05-09,xgboost_penalty_qaoa,-0.059178514348871336,-0.059178514348871225,-0.059178514348871225
0,2022-05-10,xgboost_penalty_qaoa,-0.06955832830013708,-0.0695583283001373,-0.0695583283001373
0,2022-05-11,xgboost_penalty_qaoa,0.014818055238136951,0.014818055238137173,0.014818055238137173
0,2022-05-12,xgboost_penalty_qaoa,0.005887040282757772,0.00588704028275755,0.00588704028275755
0,2022-05-13,xgboost_penalty_qaoa,-0.06143945457149269,-0.06143945457149258,-0.06143945457149258
0,2022-05-16,xgboost_penalty_qaoa,-0.05258868127060101,-0.05258868127060112,-0.05258868127060112
0,2022-05-17,xgboost_penalty_qaoa,0.0055790657753667094,0.005579065775366487,0.005579065775366487
