fold,decision_time,ticker,signal,xgboost_signal,technical_factor_signal,xgboost_expected_return,optimization_expected_return,ewma_signal,fold_rank_ic,xgboost_rank_ic,optimization_rank_ic,ewma_rank_ic,universe_snapshot_time
0,2022-04-29,C32,0.5918367346938775,0.5203936100006104,0.5209183673469387,0.07218723100920871,0.06717702836724845,-0.003014519574710639,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,C47,0.7619047619047619,0.5738255381584167,0.44795918367346943,0.09941818310706163,0.07774202712614574,-0.0033237198612938684,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CCL,0.4557823129251701,0.4950360953807831,0.28758503401360547,0.05926407270779449,0.05872502936013062,-0.006243078852281276,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CDC,0.35374149659863946,0.4849121570587158,0.7965986394557824,0.054104526926934376,0.052386030104792244,0.0011173391386765181,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CIG,0.9319727891156463,0.6059297323226929,0.3482993197278911,0.11577970707912605,0.08830702588504304,-0.004342065590094025,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CII,0.891156462585034,0.6046867370605469,0.23503401360544218,0.11514622920160328,0.08577142618290767,-0.006965465267642157,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CKG,0.8299319727891157,0.5934620499610901,0.2085034013605442,0.10942569978675681,0.08196802662970465,-0.006123201058154258,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CLC,0.21768707482993196,0.46614155173301697,0.748469387755102,0.04453830927216065,0.04393403109767441,-0.00038849692528197853,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CLL,0.2857142857142857,0.4738088846206665,0.6705782312925169,0.048445875062510524,0.048160030601233327,-0.001262799946449764,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CMG,0.3707482993197279,0.4870533347129822,0.8688775510204081,0.05519575286892392,0.053442529980681976,0.0027714519975939934,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CMX,0.826530612244898,0.591623842716217,0.5411564625850341,0.10848887914118271,0.08175672665452671,-0.0008834732381313055,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CNG,0.7006802721088435,0.5558324456214905,0.7863945578231293,0.09024821567638619,0.07393862757294271,0.0019171363004298273,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CRC,0.7517006802721088,0.5722264051437378,0.35612244897959183,0.09860320382366,0.0771081272006119,-0.004918130284159987,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CRE,0.6292517006802721,0.5315617918968201,0.45374149659863944,0.0778789632135492,0.06950132809420587,-0.004059870188988339,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CSM,0.19727891156462585,0.4640878140926361,0.6110544217687075,0.04349164610212494,0.042666231246606734,-0.0022797163774548853,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CSV,0.7653061224489796,0.5741167068481445,0.5479591836734694,0.09956657379621953,0.07795332710132369,-0.0013525198259039931,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTD,0.7891156462585034,0.5810088515281677,0.08486394557823129,0.10307907405784006,0.0794324269275693,-0.010576840036333992,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTF,0.32653061224489793,0.4794990122318268,0.8664965986394557,0.05134578149958599,0.050695630303368676,0.0020739833156741333,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTG,0.1326530612244898,0.4573347866535187,0.4530612244897959,0.04005004530181344,0.038651531718225766,-0.0037120483983677966,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTI,0.9132653061224489,0.605449378490448,0.16479591836734692,0.11553490041302095,0.08714487602156433,-0.008413059746749661,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,CTS,0.9727891156462585,0.6142221093177795,0.16904761904761906,0.12000581922809506,0.09084262558717837,-0.00831849623771405,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,D2D,0.5306122448979592,0.5032903552055359,0.3935374149659864,0.06347075889039366,0.06337362881404543,-0.004122728786192233,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DAH,0.6904761904761905,0.5545703768730164,0.7222789115646258,0.08960501722147746,0.07330472764740888,-0.000979291307740932,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DBC,0.5884353741496599,0.5187462568283081,0.44421768707482995,0.0713476768911031,0.0669657283920705,-0.003848431710877495,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DBD,0.40476190476190477,0.4896962642669678,0.8506802721088436,0.05654269074977347,0.05555552973246143,0.0016602513798392813,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DBT,0.2789115646258503,0.47324419021606445,0.48707482993197276,0.048158085218276775,0.04773743065087743,-0.004005405535726022,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DCL,0.42857142857142855,0.49319955706596375,0.3120748299319727,0.058328102612741684,0.05703462955870705,-0.005933511230611024,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DCM,0.6360544217687075,0.5381377935409546,0.6704081632653061,0.08123034490499703,0.06992392804456174,0.00013451284879421616,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DGC,0.013605442176870748,0.4332734942436218,0.8926020408163265,0.027787491364189787,0.03125603258699766,0.005011409653027913,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DGW,0.41496598639455784,0.4903077483177185,0.7709183673469389,0.05685432638540722,0.05618942965799527,0.0018130954515968045,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHA,0.45918367346938777,0.4958580732345581,0.6612244897959184,0.059682984027923824,0.05893632933530857,-0.0007905981170166516,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHC,0.3843537414965986,0.4876982569694519,0.7491496598639455,0.05552442989178746,0.054287729881393756,0.00030695268096883713,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHG,0.0782312925170068,0.4518217444419861,0.7280612244897959,0.03724038835040597,0.035270732115378636,-0.0012799933343325836,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DHM,0.17006802721088435,0.4619462490081787,0.523639455782313,0.04240022271090724,0.04097583144518317,-0.0035536582186251947,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DIG,0.8656462585034014,0.6034293174743652,0.19268707482993197,0.11450540013743238,0.0841866763690731,-0.007214788094108611,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DLG,0.5714285714285714,0.5097705721855164,0.12482993197278913,0.06677332505728129,0.06590922851618078,-0.007913810210227685,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DMC,0.30952380952380953,0.4749869108200073,0.6130952380952381,0.049046242223312275,0.049639130427478945,-0.0019431624730584995,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DPG,0.6700680272108843,0.5484648942947388,0.3124149659863945,0.08649343002342008,0.0720369277963412,-0.004577822655440923,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DPM,0.5374149659863946,0.5047681927680969,0.8370748299319727,0.06422392137698135,0.06379622876440133,0.003873050544214161,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DPR,0.6836734693877551,0.5536594390869141,0.7008503401360544,0.08914076852088376,0.07288212769705299,0.0006781694407944903,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DQC,0.9795918367346939,0.6168733835220337,0.14098639455782314,0.12135700986155096,0.09126522553753427,-0.010576783375231687,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DRC,0.5544217687074829,0.5071942806243896,0.6499999999999999,0.06546034844367399,0.06485272864029104,-0.00037266222308143397,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DRH,0.7244897959183674,0.5657286047935486,0.42159863945578235,0.09529167649949466,0.07541772739918834,-0.003483167867465298,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DSN,0.22789115646258504,0.46845951676368713,0.7306122448979592,0.045719632815796524,0.044567931023208246,-0.0012063754449401173,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DTA,0.07482993197278912,0.44963350892066956,0.08129251700680273,0.03612517992139694,0.035059432140200686,-0.009997086307329983,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DVP,0.20068027210884354,0.46415817737579346,0.7739795918367347,0.04352750591963794,0.042877531221784684,-0.0001779321853831413,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DXG,0.7142857142857143,0.5621845126152039,0.5741496598639456,0.09348547171396177,0.0747838274736545,-0.0016389581565798936,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,DXS,0.5170068027210885,0.5005612969398499,0.4947278911564626,0.062079926527285556,0.06252842891333364,-0.004275588802755413,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,EIB,0.1054421768707483,0.4540237784385681,0.4819727891156463,0.03836262900961768,0.0369611319168022,-0.003566498639476149,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,ELC,0.6428571428571429,0.5427172183990479,0.37959183673469393,0.08356419478176286,0.07034652799491764,-0.0033512182718155826,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,EVE,0.6564625850340136,0.5455237627029419,0.46649659863945575,0.08499451699050153,0.07119172789562941,-0.0019981989605749513,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,EVG,0.6870748299319728,0.5539172291755676,0.447108843537415,0.08927214819961621,0.07309342767223093,-0.0048462385673902686,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FCM,0.9421768707482994,0.6065233945846558,0.17431972789115652,0.11608226005026479,0.08894092581057687,-0.007741901098666898,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FCN,0.891156462585034,0.6046867370605469,0.3202380952380952,0.11514622920160328,0.08577142618290767,-0.006344751356704273,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FDC,0.5782312925170068,0.5105675458908081,0.6562925170068027,0.06717949330799372,0.06633182846653667,0.0021172404967826066,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FIR,0.47278911564625853,0.49664151668548584,0.9440476190476191,0.0600822567440531,0.05978152923602035,0.0024832019763450053,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FIT,0.7074829931972789,0.5588259696960449,0.38282312925170064,0.09177382992031186,0.0743612275232986,-0.004394341924653089,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FMC,0.35034013605442177,0.4846409261226654,0.7882653061224492,0.053966297278825265,0.052174730129614294,0.0010488714422198268,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FPT,0.18027210884353742,0.46295976638793945,0.8253401360544218,0.042916749891754896,0.04160973137071701,0.0015197515233722112,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FRT,0.08163265306122448,0.4518948495388031,0.8656462585034013,0.037277645500918194,0.03548203209055658,0.005037005106020335,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FTM,0.9523809523809523,0.6112395524978638,0.075,0.11848579431616629,0.0895748257361107,-0.009735213433018256,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,FTS,0.8061224489795918,0.5828351378440857,0.4163265306122449,0.10400981934254788,0.08048892680345904,-0.0036125548391815272,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GAS,0.3673469387755102,0.4864708185195923,0.6937074829931972,0.054898880360195135,0.05323123000550403,-0.000506926570664134,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GDT,0.12585034013605442,0.45596587657928467,0.6180272108843538,0.039352396425141045,0.03822893176786987,-0.0018309626214543595,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GEG,0.7687074829931972,0.5745221376419067,0.3816326530612245,0.09977319681928032,0.07816462707650162,-0.004447258071891416,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GEX,0.9608843537414966,0.6123854517936707,0.15697278911564624,0.11906978837943355,0.09010307567405557,-0.007728436357550117,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GIL,0.46938775510204084,0.49652186036109924,0.6889455782312925,0.06002127530935819,0.059570229260842406,0.00012992687562287118,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GMD,0.6054421768707483,0.5250704288482666,0.7593537414965987,0.07457071658425163,0.06802222826796023,0.0010551873970678612,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GSP,0.564625850340136,0.5088896155357361,0.49081632653061225,0.06632435588926622,0.06548662856582488,-0.0036841460684238544,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,GVR,0.8333333333333334,0.5938229560852051,0.37329931972789115,0.1096096313369822,0.08217932660488261,-0.004794480366897086,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAG,0.8129251700680272,0.5852805972099304,0.39234693877551013,0.10525611887064817,0.08091152675381494,-0.00359632502025152,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAH,0.6666666666666666,0.5473465323448181,0.9088435374149659,0.08592347004375384,0.07182562782116325,0.0063852658174034195,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAP,0.8095238095238095,0.5833221077919006,0.1141156462585034,0.10425799783393375,0.08070022677863697,-0.009675886706128914,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAR,0.9421768707482994,0.6065233945846558,0.21292517006802722,0.11608226005026479,0.08894092581057687,-0.007000694578423727,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HAX,0.9132653061224489,0.605449378490448,0.23197278911564628,0.11553490041302095,0.08714487602156433,-0.00735134678970277,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HBC,0.04421768707482993,0.44385209679603577,0.3870748299319728,0.03317875140848828,0.033157732363599174,-0.00415799895899136,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HCD,0.47959183673469385,0.49722644686698914,0.720578231292517,0.060380359513357296,0.06020412918637624,-0.00026678081129852737,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HCM,0.5680272108843537,0.5095953941345215,0.21377551020408164,0.06668404762935193,0.06569792854100283,-0.007400390258073383,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HDB,0.2687074829931973,0.47287866473197937,0.520578231292517,0.047971799465715725,0.0471035307253436,-0.002768666537393277,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HDC,0.4897959183673469,0.4980871081352234,0.1610544217687075,0.06081898537949759,0.06083802911191008,-0.007566424125422409,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HDG,0.6496598639455783,0.5449622273445129,0.5085034013605442,0.08470833711689735,0.07076912794527354,-0.0039007726094406137,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HHP,0.23469387755102042,0.46911612153053284,0.5175170068027212,0.04605426369230897,0.04499053097356414,-0.003197124117644141,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HHS,0.9421768707482994,0.6065233945846558,0.2741496598639456,0.11608226005026479,0.08894092581057687,-0.006201001657412946,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HID,0.9421768707482994,0.6065233945846558,0.24523809523809523,0.11608226005026479,0.08894092581057687,-0.007402588654249428,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HII,0.5816326530612245,0.5108082294464111,0.36683673469387756,0.06730215484388308,0.06654312844171462,-0.004534936213465436,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HMC,0.5340136054421769,0.5044732093811035,0.7346938775510203,0.06407358657234624,0.06358492878922337,0.00024789161179404124,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HNG,0.5272108843537415,0.5016999244689941,0.2540816326530612,0.06266021462042437,0.06316232883886748,-0.0064804662295780005,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HPG,0.22448979591836735,0.4671744406223297,0.6768707482993197,0.04506470891441594,0.0443566310480303,-0.0014776104330518174,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HPX,0.03741496598639456,0.44200074672698975,0.5241496598639457,0.03223523267755915,0.03273513241324329,-0.0033873228991750867,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HQC,0.8571428571428571,0.6021944880485535,0.1899659863945578,0.11387608388210302,0.08365842643112822,-0.007253799087238757,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
0,2022-04-29,HSG,0.6632653061224489,0.5456064939498901,0.37023809523809526,0.08503667999491321,0.07161432784598531,-0.0059935483693386565,-0.2924371663462125,-0.2924371663462125,-0.2924371663462125,0.2270532671338294,2022-04-30
