fold,decision_time,ticker,signal,xgboost_signal,technical_factor_signal,xgboost_expected_return,optimization_expected_return,ewma_signal,liquidity_20d,adv_20d,volatility_20d,signal_z,liquidity_z,risk_z,base_score,selected_candidate,decision_reason,eligible_count,selected_m,signal_dispersion,relative_signal_dispersion,average_abs_correlation,candidate_size_reason,aur_eligible,liquidity_floor,risk_ceiling,minimum_expected_return,expected_return_column,expected_return_filter_status,force_defensive_exposure,correlation_cluster,cluster_cap,sector_candidate_cap,weight,pre_trade_weight,trade_weight,transaction_cost,security_id,company_name,target_weight,previous_weight,selected_by_solver,estimated_cost,adv_participation,selection_reason
1,2022-05-30,FPT,0.7964406779661015,0.471211701631546,0.9206779661016948,-0.05362013569612807,-0.03339592483059501,0.00391244670199582,26.06560921128267,209001906583.3287,0.037822256728233285,1.6860102456998964,1.6973303833407885,0.25291842324715924,1.2305319689621608,True,selected_by_signal_liquidity_risk_and_correlation,275,8,0.1803473550754426,0.36321877280865966,0.3004081047845119,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.76581571690051,0.046556019120700225,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,FPT,2,,0.06125859375,0.0,0.06125859375,9.262947472997675e-05,VN000000FPT1,Công ty Cổ phần FPT,0.06125859375,0.0,True,9262.947472997676,2.9310064559423673e-05,selected_by_xy_qaoa_then_classical_weighting
1,2022-05-30,VPI,0.7608898305084746,0.5117165446281433,0.8066101694915254,-0.04685994156210943,-0.03571155015815897,0.0006394957127131667,24.93011669493017,67144758139.83008,0.02064765158227574,1.4888859383178545,1.1358478412144621,-1.4668758464252771,1.213132496715995,True,selected_by_signal_liquidity_risk_and_correlation,275,8,0.1803473550754426,0.36321877280865966,0.3004081047845119,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.76581571690051,0.046556019120700225,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,VPI,2,,0.055454546875,0.0,0.055454546875,8.430871851649774e-05,VN000000VPI1,Công ty Cổ phần Phát triển Bất động sản Văn Phú,0.055454546875,0.0,True,8430.871851649774,8.258953998987527e-05,selected_by_xy_qaoa_then_classical_weighting
1,2022-05-30,PVD,0.7138559322033899,0.5638284087181091,0.6727118644067798,-0.03816255399382883,-0.038775130746473624,0.0004459288816898275,25.536924612700005,123181487467.41772,0.04622453419398781,1.2280897747969162,1.435904466286943,1.0942879053981753,1.0296592873094703,True,selected_by_signal_liquidity_risk_and_correlation,275,8,0.1803473550754426,0.36321877280865966,0.3004081047845119,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.76581571690051,0.046556019120700225,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,AAA,2,,0.0,0.060216825821445046,-0.060216825821445046,0.00015793040319440264,VN000000PVD2,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,0.0,0.060216825821445046,False,15793.040319440264,4.888463929076418e-05,aur_candidate_not_selected_by_xy_qaoa
1,2022-05-30,KSB,0.5860169491525423,0.5469962954521179,0.5203389830508475,-0.04097180703484049,-0.04710199798516314,-0.0028494980130208286,24.49179765527517,43316421750.0,0.03458701783796063,0.5192411033170302,0.9191062201966291,-0.07104508317569055,0.7400403808719858,True,selected_by_signal_liquidity_risk_and_correlation,275,8,0.1803473550754426,0.36321877280865966,0.3004081047845119,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.76581571690051,0.046556019120700225,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,AAA,2,,0.0,0.0345162583617476,-0.0345162583617476,8.94969563583063e-05,VN000000KSB3,Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương,0.0,0.0345162583617476,False,8949.695635830629,7.968400197264124e-05,aur_candidate_not_selected_by_xy_qaoa
1,2022-05-30,SZC,0.5465677966101694,0.578467845916748,0.43271186440677967,-0.03571925511512716,-0.04967154170383066,-0.0029957220159353678,23.99780472612544,26431035032.941795,0.04117730869841649,0.30050125805757594,0.6748347682434266,0.5888795183488069,0.46806074435590866,True,selected_by_signal_liquidity_risk_and_correlation,275,8,0.1803473550754426,0.36321877280865966,0.3004081047845119,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.76581571690051,0.046556019120700225,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,SZC,2,,0.0,0.03600358062676257,-0.03600358062676257,9.342472098467876e-05,VN000000SZC9,Công ty Cổ phần Sonadezi Châu Đức,0.0,0.03600358062676257,False,9342.472098467875,0.00013621706672436486,aur_candidate_not_selected_by_xy_qaoa
1,2022-05-30,SHB,0.39368644067796604,0.4323645234107971,0.45033898305084735,-0.06010366820489857,-0.05962955860710932,-0.003403628710036422,25.647466544872234,137579331613.3135,0.042881841759539796,-0.5472037491348088,1.4905656500409281,0.7595644433339422,0.3888818113603099,True,selected_by_signal_liquidity_risk_and_correlation,275,8,0.1803473550754426,0.36321877280865966,0.3004081047845119,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.76581571690051,0.046556019120700225,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,SHB,2,,,,0.0,,VN000000SHB9,Ngân hàng Thương mại Cổ phần Sài Gòn – Hà Nội,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-06-29,VPI,0.8535593220338984,0.4861742854118347,0.9166101694915255,-0.10441682523525263,-0.05344589804946148,0.0016635127392932896,24.794243780295808,58614255993.30469,0.01647152348344849,1.576341672923415,1.0708846786941164,-1.5754928516314992,1.4416702344570316,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,VPI,2,,0.05809091015625,0.05738370450478773,0.0007072056514622685,1.0625454857494197e-06,VN000000VPI1,Công ty Cổ phần Phát triển Bất động sản Văn Phú,0.05809091015625,0.05738370450478773,True,106.25454857494198,1.2065420595683244e-06,selected_by_xy_qaoa_then_classical_weighting
2,2022-06-29,FPT,0.7611440677966101,0.4640914797782898,0.8374576271186441,-0.10257494176985689,-0.067062905551067,0.001535545938939536,26.108826306556512,218232382454.92618,0.025979259639418457,1.1781406027449894,1.7008334858044305,-0.7470073761151778,1.3785990675468232,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,FPT,2,,0.0,0.0597593601379188,-0.0597593601379188,0.00015670270556350944,VN000000FPT1,Công ty Cổ phần FPT,0.0,0.0597593601379188,False,15670.270556350944,2.738336055615464e-05,aur_candidate_not_selected_by_xy_qaoa
2,2022-06-29,VIC,0.6054237288135594,0.46112802624702454,0.6400000000000001,-0.10232776592860351,-0.09000765684331832,-0.0020476375516510887,25.578987797699135,128473410500.0,0.0066436930058462185,0.5071690608349889,1.4469345255275008,-2.4318707183456034,1.2740753160204612,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,VIC,2,,0.0368,0.036260814279740206,0.0005391857202597938,8.095596431796025e-07,VN000000VIC9,Tập đoàn Vingroup - Công ty Cổ phần,0.0368,0.036260814279740206,True,80.95596431796025,4.1968662477423206e-07,selected_by_xy_qaoa_then_classical_weighting
2,2022-06-29,SSB,0.8366949152542374,0.47582533955574036,0.9155932203389832,-0.10355363997822803,-0.055930799005737955,0.0019656265891872674,24.83968030799491,61338915048.9043,0.021568226111282205,1.503675911377788,1.0926578925102934,-1.1313761838025609,1.153607054500102,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,SSB,2,,0.019101748046875,0.0,0.019101748046875,2.889097836510223e-05,VN000000SSB6,Ngân hàng Thương mại Cổ phần Đông Nam Á,0.019101748046875,0.0,True,2889.097836510223,3.114132037002212e-05,selected_by_xy_qaoa_then_classical_weighting
2,2022-06-29,BVH,0.8323305084745762,0.5037106871604919,0.8577966101694915,-0.10587950207801411,-0.05657387638889495,0.0011434111344682718,25.09389490923271,79093371500.0,0.02570606816376552,1.4848704504752754,1.214477695832414,-0.7708127453324557,1.1346372855313234,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,BMI,2,,,,0.0,,VN000000BVH3,Tập đoàn Bảo Việt,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-06-29,CTF,0.8980084745762712,0.5037537813186646,0.9442372881355933,-0.10588309647714574,-0.04689649829284337,0.0021345151184587975,22.92922096090711,9078918919.997852,0.01111309813015084,1.7678652504645278,0.1771645227984576,-2.0424155242866515,1.075516011808269,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,CTF,2,,0.0901360546875,0.0,0.0901360546875,0.0001415546965300004,VN000000CTF9,Công ty Cổ phần City Auto,0.0901360546875,0.0,True,14155.46965300004,0.0009928060321032289,selected_by_xy_qaoa_then_classical_weighting
2,2022-06-29,ACB,0.7688983050847458,0.5002691149711609,0.78,-0.10559244729812393,-0.06592035058875896,1.5738686259634464e-05,24.885044922389408,64185612770.09346,0.02185232759393831,1.2115522468727529,1.1143966454238292,-1.1066201379792404,1.0406527453443275,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,AAA,2,,,,0.0,,VN000000ACB8,Ngân hàng Thương mại Cổ phần Á Châu,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
2,2022-06-29,SHB,0.49639830508474575,0.3949577212333679,0.6008474576271187,-0.09680863069156154,-0.10607210448276398,-0.0021622787589393646,25.161364009333948,84613867564.0513,0.02994773954838936,0.03739769285282991,1.2468089327662242,-0.4012018225611617,0.7115224769934847,True,selected_by_signal_liquidity_risk_and_correlation,274,8,0.2320818831438115,0.43906629060752655,0.32860226265134757,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.621030923775635,0.047848344111932894,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,SHB,2,,,,0.0,,VN000000SHB9,Ngân hàng Thương mại Cổ phần Sài Gòn – Hà Nội,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2022-07-29,ACB,0.6979933110367895,0.5619656443595886,0.6173913043478263,-0.058721821502908465,-0.03247382069380726,0.0002446867930832353,24.649245339879982,50702717203.267136,0.010551789347041002,1.3518590045569416,1.1008803724420093,-1.3268947809792868,1.325085949324373,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,AAA,2,,,,0.0,,VN000000ACB8,Ngân hàng Thương mại Cổ phần Á Châu,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2022-07-29,VPI,0.6475334448160535,0.5187146663665771,0.6192307692307693,-0.06198488730611782,-0.04054230851273767,0.0005034594911310556,24.880630870995013,63902918548.94922,0.007658872796478971,1.00955294212399,1.2087956836449616,-1.6229769634797953,1.2703462106473018,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,VPI,2,,0.057,0.05806271451325078,-0.0010627145132507745,2.659850712192688e-06,VN000000VPI1,Công ty Cổ phần Phát triển Bất động sản Văn Phú,0.057,0.05806271451325078,True,265.9850712192688,1.6630140490950223e-06,selected_by_xy_qaoa_then_classical_weighting
3,2022-07-29,FPT,0.630602006688963,0.5190420150756836,0.5933110367892975,-0.06196019051478555,-0.04324963044038209,-3.121451124717105e-05,25.465429614436772,114682079908.83614,0.011030531358553707,0.8946946527409365,1.4815384869027814,-1.2778968312818346,1.2681008562046232,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,FPT,2,,,,0.0,,VN000000FPT1,Công ty Cổ phần FPT,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2022-07-29,HDG,0.8095944816053513,0.5334914922714233,0.8107859531772577,-0.060870051121422235,-0.014628892580605457,0.0048285978386073455,24.89059247764561,64542675500.47988,0.02909695702143529,2.1089311119842478,1.213441652114122,0.5711529586991281,1.1826040792287729,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,HDG,2,,0.031134484375,0.0,0.031134484375,4.7185257243888764e-05,VN000000HDG0,Công ty Cổ phần Tập đoàn Hà Đô,0.031134484375,0.0,True,4718.525724388876,4.823860203125374e-05,selected_by_xy_qaoa_then_classical_weighting
3,2022-07-29,LPB,0.7456939799331104,0.5172538161277771,0.7523411371237457,-0.062095101009461334,-0.02484652607790047,0.003012016407768619,25.40119268609673,107546880388.34903,0.023979213431379508,1.6754474198311702,1.4515791887602758,0.0473657477174221,1.1711268218409514,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,AAA,2,,,,0.0,,VN000000LPB7,Ngân hàng Thương mại Cổ phần Lộc Phát Việt Nam,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
3,2022-07-29,SSB,0.5484531772575251,0.4336194097995758,0.6576923076923077,-0.06840489061249334,-0.0563851553485827,0.001178585500938507,24.596533292554668,48099291899.8958,0.005355247162693184,0.3374192486972372,1.0762961343358324,-1.8587468149063433,0.9904833687323877,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,SSB,2,,0.0,0.019611676172778363,-0.019611676172778363,5.040241661265837e-05,VN000000SSB6,Ngân hàng Thương mại Cổ phần Đông Nam Á,0.0,0.019611676172778363,False,5040.241661265837,4.077331577686043e-05,aur_candidate_not_selected_by_xy_qaoa
3,2022-07-29,FIR,0.7594272575250838,0.48483607172966003,0.8542642140468228,-0.06454085456397679,-0.022650587181033313,0.003646218062230106,23.03785390715924,10120753019.311914,0.013704208361979024,1.7686102545529807,0.34934760764963707,-1.0042532233036539,0.9803537479941133,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,FIR,2,,0.028598484375,0.0,0.028598484375,4.397268856987962e-05,VN000000FIR0,Công ty Cổ phần Địa ốc First Real,0.028598484375,0.0,True,4397.268856987962,0.0002825726931625523,selected_by_xy_qaoa_then_classical_weighting
3,2022-07-29,CDC,0.8085493311036789,0.5108970999717712,0.8517558528428093,-0.06257468283793982,-0.014796011218114385,0.002506546921747543,21.35924324160851,1888867426.3458984,0.008371361972864875,2.101841094121095,-0.43353536471498494,-1.5500556238333598,0.9215074035731973,True,selected_by_signal_liquidity_risk_and_correlation,281,8,0.1474115470282606,0.29047567385361606,0.3238713554606334,liquidity_risk_threshold_relaxed_for_feasibility|retained_4_prior_candidates,True,20.232289569874258,0.03671420653499031,0.0,optimization_expected_return,insufficient_positive_defensive_topk,True,CDC,2,,0.09574603125,0.0,0.09574603125,0.00015886187088119541,VN000000CDC0,Công ty Cổ phần Chương Dương,0.09574603125,0.0,True,15886.187088119541,0.005068965132996398,selected_by_xy_qaoa_then_classical_weighting
4,2022-08-30,HPG,0.23333333333333334,0.4167366325855255,0.3733333333333333,0.011781286037131883,0.0032270567250315078,-0.00111019624462156,27.3490486083305,754294421612.46,0.017100513543948894,-0.9332134729977761,2.1700970140436477,-0.31977045240519025,0.4342141335769447,True,selected_by_signal_liquidity_risk_and_correlation,278,8,0.2946164579873706,0.5576336744229898,0.3303174414001925,full_budget_supported,True,20.712173653151208,0.029520343955277143,0.0,optimization_expected_return,enforced,False,AGR,2,,0.09504132421875,0.0,0.09504132421875,0.00014331635435385547,VN000000HPG4,Công ty Cổ phần Tập đoàn Hòa Phát,0.09504132421875,0.0,True,14331.635435385548,1.2600030107021017e-05,selected_by_xy_qaoa_then_classical_weighting
4,2022-08-30,DXG,0.17333333333333334,0.39802005887031555,0.598,0.018432718233263118,0.005352660841953227,0.002276659340714224,26.37922714886859,285991277447.28064,0.019205177490754944,-1.1368680835028293,1.7170052467091161,-0.040121998964462266,0.15222290279172818,True,selected_by_signal_liquidity_risk_and_correlation,278,8,0.2946164579873706,0.5576336744229898,0.3303174414001925,full_budget_supported,True,20.712173653151208,0.029520343955277143,0.0,optimization_expected_return,enforced,False,AGR,2,,0.0370506171875,0.0,0.0370506171875,5.5874121757269225e-05,VN000000DXG7,Công ty Cổ phần Bluemarq Group,0.0370506171875,0.0,True,5587.412175726922,1.2955156366379e-05,selected_by_xy_qaoa_then_classical_weighting
4,2022-08-30,CII,0.29,0.4319188892841339,0.7206666666666666,0.006385867380297894,0.0012195417257165504,0.0034774780008210164,26.01370860261579,198431264512.534,0.02772636002007027,-0.7408730075207814,1.546238305537162,1.0920946285049373,0.08102000965395353,True,selected_by_signal_liquidity_risk_and_correlation,278,8,0.2946164579873706,0.5576336744229898,0.3303174414001925,full_budget_supported,True,20.712173653151208,0.029520343955277143,0.0,optimization_expected_return,enforced,False,CII,2,,,,0.0,,VN000000CII6,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật TP.HCM,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
4,2022-08-30,ANV,0.32,0.43898388743400574,0.6735,0.003875132409533605,0.00015673966725568943,0.002625050053011164,25.03829984831584,74816168000.0,0.02198655295188966,-0.6390457022682547,1.0905362048592215,0.32944167761425375,0.07665313915128755,True,selected_by_signal_liquidity_risk_and_correlation,278,8,0.2946164579873706,0.5576336744229898,0.3303174414001925,full_budget_supported,True,20.712173653151208,0.029520343955277143,0.0,optimization_expected_return,enforced,False,ANV,2,,,,0.0,,VN000000ANV3,Công ty Cổ phần Nam Việt,0.0,0.0,False,0.0,0.0,aur_candidate_not_selected_by_xy_qaoa
