fold,configuration,selector,solver,selected_tickers,objective,optimality_gap,feasibility_rate,turnover,transaction_cost,covariance_method,expected_return_source
9,adaptive_simulated_annealing,adaptive,simulated_annealing,SHB|OCB|NVL|SHI,-0.12963129919984917,0.0,1.0,0.8974792038081381,0.0019456984165490954,ewma,validation_blend_calibrated
10,liquidity_topk_exact,liquidity,exact,HPG|STB|HSG|TPB,0.03293696858971436,0.0,1.0,1.5999999999917094,0.0036886143466641976,ewma,ewma
10,ewma_topk_exact,ewma,exact,ST8|HQC|TMT|HT1,-0.25189936344841163,0.0,1.0,1.2000000000078563,0.0026905804605425057,ewma,ewma
10,xgboost_topk_exact,xgboost,exact,HPX|DVP|BWE|CLL,-0.025603156352096014,0.0,1.0,2.0,0.004554709426759337,ewma,xgboost_calibrated
10,adaptive_exact,adaptive,exact,SSB|CDC|CTF|TDM,-0.03773894890634569,0.0,1.0,2.0,0.004397382396458951,ewma,validation_blend_calibrated
10,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,NVL|HQC|HHV|KSB,0.08809092351719056,4.440627487537814,0.3095703125,1.999999999999893,0.004542681653346774,ewma,xgboost_calibrated
10,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,HPX|DVP|BWE|CLL,-0.025603156352096014,0.0,1.0,2.0,0.004555239886504787,ewma,xgboost_calibrated
10,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,BVH|HPX|TDM|OCB,-0.002323131297698902,0.9384420773243445,0.3310546875,1.880645093558372,0.004218056514045755,ewma,validation_blend_calibrated
10,adaptive_xy_qaoa,adaptive,xy_qaoa_dicke_ideal_statevector,SSB|CDC|CTF|TDM,-0.03773894890634569,0.0,1.0,2.0,0.0044115936381956145,ewma,validation_blend_calibrated
10,adaptive_simulated_annealing,adaptive,simulated_annealing,SSB|CDC|CTF|TDM,-0.03773894890634569,0.0,1.0,2.0,0.004397382396458951,ewma,validation_blend_calibrated
11,liquidity_topk_exact,liquidity,exact,STB|VPB|HSG|VCI,-0.031203811643029853,0.0,1.0,1.2186109075112865,0.002770086490716897,ewma,ewma
11,ewma_topk_exact,ewma,exact,ADG|ST8|TMT|HVH,-0.21964438136390915,0.0,1.0,0.9000000000026257,0.0020371829500787416,ewma,ewma
11,xgboost_topk_exact,xgboost,exact,PGV|DVP|SAB|HMC,-0.02556455522058308,0.0,1.0,1.2000000000008204,0.0026844237732821866,ewma,xgboost_calibrated
11,adaptive_exact,adaptive,exact,SSB|TDM|BVH|CTF,-0.011775865456914489,0.0,1.0,0.7903145510284513,0.001748382794908855,ewma,validation_blend_calibrated
11,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,HHV|SAB|HMC|VIX,0.014544924565308651,1.5689488605703958,0.32421875,1.6837509072123902,0.0038559574160814385,ewma,xgboost_calibrated
11,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,PGV|DVP|SAB|HMC,-0.02556455522058308,0.0,1.0,1.2000000000008204,0.002684423773282187,ewma,xgboost_calibrated
11,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,HHV|HSG|BVH|CTF,0.0337281458168278,3.8641755407590286,0.3271484375,1.2000000000011213,0.0025992106642268656,ewma,validation_blend_calibrated
11,adaptive_xy_qaoa,adaptive,xy_qaoa_dicke_ideal_statevector,SSB|TDM|BVH|CTF,-0.011775865456914489,0.0,1.0,0.790314551028451,0.0017483827949080098,ewma,validation_blend_calibrated
11,adaptive_simulated_annealing,adaptive,simulated_annealing,SSB|TDM|BVH|CTF,-0.011775865456914489,0.0,1.0,0.7903145510284513,0.001748382794908855,ewma,validation_blend_calibrated
12,liquidity_topk_exact,liquidity,exact,DIG|HPG|SHB|VPB,-0.019123908122224823,0.0,1.0,1.6999999999885302,0.003898375109222496,ewma,ewma
12,ewma_topk_exact,ewma,exact,LSS|CTD|HHP|BMP,-0.28718945287223707,0.0,1.0,1.9999999999998928,0.0045640275953564855,ewma,ewma
12,xgboost_topk_exact,xgboost,exact,CSM|SMB|CHP|SHP,0.0048600843226988474,0.0,1.0,2.0,0.004540241092257306,ewma,xgboost_calibrated
12,adaptive_exact,adaptive,exact,HDB|BAF|CDC|LIX,0.011958409482182604,0.0,1.0,2.0,0.004509897104914217,ewma,validation_blend_calibrated
12,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,HQC|TPB|HII|CSM,0.04272495956578457,7.79099141519998,0.3154296875,1.9999999999999993,0.00456076854658811,ewma,xgboost_calibrated
12,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,CSM|SMB|CHP|SHP,0.0048600843226988474,0.0,1.0,2.0,0.004540241092257306,ewma,xgboost_calibrated
12,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,TPB|BAF|GVR|PC1,0.0514754407459665,3.304539062603404,0.3125,1.9999999999999971,0.004455716768474848,ewma,validation_blend_calibrated
12,adaptive_xy_qaoa,adaptive,xy_qaoa_dicke_ideal_statevector,HDB|BAF|CDC|LIX,0.011958409482182604,0.0,1.0,1.9999999999999998,0.00450989710491273,ewma,validation_blend_calibrated
