fold,decision_time,ticker,signal,xgboost_signal,technical_factor_signal,xgboost_expected_return,optimization_expected_return,ewma_signal,liquidity_20d,adv_20d,volatility_20d,signal_z,liquidity_z,risk_z,base_score,selected_candidate,decision_reason,eligible_count,selected_m,signal_dispersion,relative_signal_dispersion,average_abs_correlation,candidate_size_reason,aur_eligible,liquidity_floor,risk_ceiling,minimum_expected_return,expected_return_column,expected_return_filter_status,force_defensive_exposure,correlation_cluster,cluster_cap,sector_candidate_cap
0,2022-04-29,CTS,0.9727891156462585,0.6142221093177795,0.16904761904761906,0.12000581922809506,0.09084262558717837,-0.00831849623771405,23.794015979108902,21558068225.93218,0.03704993227384823,1.5826481541549589,0.23901824269000677,0.3737013528707184,0.6606604436728782,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,AGR,2,
0,2022-04-29,CTD,0.7891156462585034,0.5810088515281677,0.08486394557823129,0.10307907405784006,0.0794324269275693,-0.010576840036333992,25.166891103409316,85082831179.31953,0.03720477341471146,0.9246100825892629,0.9786123677911301,0.38772635630426827,0.6541994083169604,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CTD,2,
0,2022-04-29,HQC,0.8571428571428571,0.6021944880485535,0.1899659863945578,0.11387608388210302,0.08365842643112822,-0.007253799087238757,25.431143050764305,110816669950.0,0.049718059791630576,1.168327886872854,1.1209699532342146,1.52113885522338,0.6314998100976097,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,False,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,INELIGIBLE,2,
0,2022-04-29,TCH,0.7380952380952381,0.5699902176856995,0.3137755102040816,0.09746355725556649,0.07626292729990011,-0.006305138271425226,25.0930535727631,79026855347.20801,0.03274523818352747,0.7418217293765698,0.9388346757699834,-0.016203739926657718,0.6277513892591208,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CCL,2,
0,2022-04-29,VIX,0.7857142857142857,0.5788341760635376,0.09778911564625851,0.10197077635181634,0.07922112695239136,-0.009017791187079776,25.439182602150684,111711177162.90181,0.04272710065935234,0.9124241923750833,1.1253010135532249,0.8879206724626868,0.625636930824259,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,VIX,2,
0,2022-04-29,NLG,0.6224489795918368,0.5297251343727112,0.43401360544217693,0.07694293236488775,0.06907872814384997,-0.003987489774895817,25.91970468669743,180627852250.0,0.03345004576750553,0.3275014620944649,1.384167464275185,0.04763542278020574,0.6083138839170699,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,BKG,2,
0,2022-04-29,HHS,0.9421768707482994,0.6065233945846558,0.2741496598639456,0.11608226005026479,0.08894092581057687,-0.006201001657412946,23.99272816590477,26297196299.52715,0.04045535462730703,1.4729751422273432,0.34606830379087383,0.6821533568644965,0.6079909596880686,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CCL,2,
0,2022-04-29,PC1,0.7551020408163265,0.5728901624679565,0.5159863945578231,0.09894147991669217,0.07731942717578985,-0.0024306877211830993,25.256016791451817,93014086971.53897,0.03834943681287531,0.8027511804474673,1.0266260830264604,0.4914062181291483,0.6067086685188758,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,PC1,2,
0,2022-04-29,HAX,0.9132653061224489,0.605449378490448,0.23197278911564628,0.11553490041302095,0.08714487602156433,-0.00735134678970277,23.95292051065308,25270928746.853615,0.038258378424719644,1.3693950754068165,0.3246231574428381,0.4831584475468794,0.5889023681356881,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,HAX,2,
0,2022-04-29,LDG,0.8656462585034014,0.6034293174743652,0.34115646258503407,0.11450540013743238,0.0841866763690731,-0.006028135194429958,25.248415058449766,92309699392.09409,0.05188088095775281,1.198792612408303,1.0225308838569298,1.717040113195972,0.5798468373338509,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,False,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,INELIGIBLE,2,
0,2022-04-29,VGC,0.7993197278911565,0.5817786455154419,0.35323129251700686,0.10347139048577747,0.08006632685310314,-0.0033749336981807087,25.04521460032183,75335296000.0,0.04308690441729761,0.9611677532318017,0.9130629050224677,0.9205105184974931,0.5659625402759605,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,VGC,2,
0,2022-04-29,JVC,0.9421768707482994,0.6065233945846558,0.2852040816326531,0.11608226005026479,0.08894092581057687,-0.006008431439522767,24.128334312945224,30116357900.0,0.04624369308942007,1.4729751422273432,0.41912193256124525,1.2064420979129071,0.5549164186004371,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CCL,2,
0,2022-04-29,TTF,0.7585034013605442,0.5736817121505737,0.5028911564625851,0.09934488387821044,0.07753072715096779,-0.003484485843322308,25.162493294815814,84709474750.0,0.04167927128568692,0.8149370706616468,0.9762431840674969,0.7930117194447528,0.5487081847715696,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,TTF,2,
0,2022-04-29,DCM,0.6360544217687075,0.5381377935409546,0.6704081632653061,0.08123034490499703,0.06992392804456174,0.00013451284879421616,26.259237919727294,253654240750.0,0.04403332567683609,0.3762450229511832,1.5670805202266085,1.0062342566501072,0.5480410527622702,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,BFC,2,
0,2022-04-29,AGR,0.9132653061224489,0.605449378490448,0.2619047619047619,0.11553490041302095,0.08714487602156433,-0.007015270502302371,23.549894289188625,16888424597.302881,0.0361550514135011,1.3693950754068165,0.10750521249594612,0.29264597528168207,0.5414879582440554,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,AGR,2,
0,2022-04-29,CTI,0.9132653061224489,0.605449378490448,0.16479591836734692,0.11553490041302095,0.08714487602156433,-0.008413059746749661,23.59716824439146,17705979500.0,0.03700396085054692,1.3693950754068165,0.13297259763494643,0.36953741190482525,0.538867827549234,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CTI,2,
0,2022-04-29,SCR,0.7414965986394558,0.5715039968490601,0.40221088435374147,0.09823503695516589,0.07647422727507808,-0.005063668347638633,25.106822245185974,80122475540.29233,0.039856172146705886,0.7540076195907494,0.9462521233252287,0.6278813700985465,0.5386090854853478,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CCL,2,
0,2022-04-29,PET,0.8979591836734694,0.6052078008651733,0.48435374149659866,0.11541178322506662,0.08619402613326357,-0.0017525291346963668,24.77580768042686,57543537975.21016,0.05199222266306001,1.3145585694430086,0.7679282371352882,1.727125080217818,0.5355295487418816,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,False,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,INELIGIBLE,2,
0,2022-04-29,GMD,0.6054421768707483,0.5250704288482666,0.7593537414965987,0.07457071658425163,0.06802222826796023,0.0010551873970678612,25.75369495111706,152998652500.0,0.036137406100472017,0.26657201102356703,1.2947348400170984,0.2910477206160336,0.5161288403230062,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,GMD,2,
0,2022-04-29,LPB,0.6462585034013606,0.5444304943084717,0.29302721088435374,0.08443734564545874,0.07055782797009558,-0.005525590754486227,25.357559291038847,102955149750.48457,0.034985434921939756,0.41280269359372185,1.081328972468732,0.18670594397841558,0.5155803262047826,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,ACB,2,
0,2022-04-29,HDG,0.6496598639455783,0.5449622273445129,0.5085034013605442,0.08470833711689735,0.07076912794527354,-0.0039007726094406137,24.905289249331638,65498249190.6333,0.030320219886035962,0.42498858380790144,0.8376824383556288,-0.23585395536120082,0.4985623802518108,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,HDG,2,
0,2022-04-29,DPM,0.5374149659863946,0.5047681927680969,0.8370748299319727,0.06422392137698135,0.06379622876440133,0.003873050544214161,26.801223897154177,436137717895.0783,0.04535708223021013,0.02285420673997608,1.8590587473041633,1.1261357899425644,0.4908918757610629,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,BFC,2,
0,2022-04-29,TIP,0.9914965986394558,0.6196960806846619,0.07670068027210886,0.1227955641842634,0.09200477545065708,-0.009898391198556735,23.01356386984396,9877881175.0708,0.04130962485303878,1.6496705503329467,-0.1814262571178461,0.7595303561701902,0.482439476716404,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,TIP,2,
0,2022-04-29,FTS,0.8061224489795918,0.5828351378440857,0.4163265306122449,0.10400981934254788,0.08048892680345904,-0.0036125548391815272,24.34186653311487,37285357756.73057,0.04083837042097599,0.9855395336601608,0.534155829499065,0.7168456730755719,0.47364350282740125,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,AGR,2,
0,2022-04-29,CMX,0.826530612244898,0.591623842716217,0.5411564625850341,0.10848887914118271,0.08175672665452671,-0.0008834732381313055,24.996825311314176,71776668669.48145,0.052499763966348326,1.0586548749452382,0.8869946682000406,1.773096509268282,0.46794560745786723,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,False,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,INELIGIBLE,2,
0,2022-04-29,HAH,0.6666666666666666,0.5473465323448181,0.9088435374149659,0.08592347004375384,0.07182562782116325,0.0063852658174034195,25.544978707791785,124177608924.77373,0.043814640095827646,0.48591803487879887,1.1822954020491259,0.9864264329192012,0.4602066397308335,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,HAH,2,
0,2022-04-29,CSV,0.7653061224489796,0.5741167068481445,0.5479591836734694,0.09956657379621953,0.07795332710132369,-0.0013525198259039931,24.545500613519803,45706237500.0,0.0404331957112235,0.839308851090006,0.6438574089596172,0.6801462748162588,0.45905169234942955,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,CSV,2,
0,2022-04-29,PAN,0.6020408163265306,0.5239362120628357,0.34098639455782315,0.0739926763746333,0.06781092829278229,-0.005845763942460592,24.70454433378748,53585499342.58594,0.026112762245625226,0.2543861208093875,0.7295373073437781,-0.6169516889757943,0.44963525924044645,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,AGR,2,
0,2022-04-29,HPG,0.22448979591836735,0.4671744406223297,0.6768707482993197,0.04506470891441594,0.0443566310480303,-0.0014776104330518174,27.324855580382323,736264731382.4978,0.02273245721593065,-1.098247692964543,2.141149164544184,-0.9231286480424237,0.4485724276110107,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,HPG,2,
0,2022-04-29,GEG,0.7687074829931972,0.5745221376419067,0.3816326530612245,0.09977319681928032,0.07816462707650162,-0.004447258071891416,24.124094759390477,29988948258.640137,0.03667756782143374,0.8514947413041856,0.4168380038581592,0.33997380026725416,0.4354951278319419,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,GEG,2,
0,2022-04-29,VND,0.5952380952380952,0.520523190498352,0.7008503401360544,0.0722532701818247,0.06738832834242639,-0.0008281298253575017,26.07307507214646,210568125047.76523,0.045523091652918526,0.23001434038102833,1.4667910285271775,1.1411723797694464,0.43420673917150654,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,AGR,2,
0,2022-04-29,VOS,0.7755102040816326,0.5772561430931091,0.3899659863945578,0.10116655045714795,0.07858722702685753,-0.0035667631568471647,24.45550611205554,41772585500.0,0.042641290686201906,0.8758665217325446,0.5953756472929913,0.8801482861229951,0.42670584232711556,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,VOS,2,
0,2022-04-29,HTN,0.8520408163265306,0.601743221282959,0.44523809523809527,0.11364610109651152,0.0833414764683613,-0.0029259462765762563,23.82039096920206,22134226750.0,0.04242208893474917,1.1500490515515847,0.2532269550318806,0.8602937093637073,0.419604998477236,False,outside_qubit_budget,269,8,0.27912286131116326,0.5161139699706305,0.2299669642332347,full_budget_supported,True,21.556967223638562,0.04695926680967176,0.0,optimization_expected_return,enforced,False,HTN,2,
