config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
C1_NMV_X,49,QAUR,5.67425251127764,0.12286311410413966,0.5,0.7000000000000007,True,0.7777777777777778
C1_NMV_X,50,AUR,5.917983618817575,0.11840557569701983,0.25,0.30000000000000004,True,1.0
C1_NMV_X,50,QAUR,5.917983618817575,0.11840557569701983,0.25,0.49999999999999933,True,1.0
C1_NMV_X,51,AUR,6.162517614103111,0.10981513782031764,0.125,0.6000000000000001,True,1.0
C1_NMV_X,51,QAUR,6.162517614103111,0.10981513782031764,0.125,0.6000000000000001,True,1.0
C1_NMV_M,45,AUR,5.810944610345185,0.11140276074298121,0.125,0.5999999999999989,True,1.0
C1_NMV_M,45,QAUR,5.810944610345185,0.11140276074298121,0.125,0.5999999999999989,True,1.0
C1_NMV_M,46,AUR,5.557736715852074,0.09187974433854515,0.25,0.6000000000000008,True,1.0
C1_NMV_M,46,QAUR,5.557736715852074,0.09187974433854515,0.25,0.6000000000000008,True,1.0
C1_NMV_M,47,AUR,5.559508586551786,0.0742826476600766,0.5,1.0,True,1.0
C1_NMV_M,47,QAUR,5.559508586551786,0.0742826476600766,0.5,1.0,True,1.0
C1_NMV_M,48,AUR,5.402721534700639,0.10319468998786678,0.375,0.3,True,1.0
C1_NMV_M,48,QAUR,5.402721534700639,0.10319468998786678,0.375,0.3,True,1.0
C1_NMV_M,49,AUR,6.063400751772992,0.1344653908503052,0.125,0.6000000000000001,True,1.0
C1_NMV_M,49,QAUR,6.063400751772992,0.1344653908503052,0.125,0.6000000000000001,True,1.0
C1_NMV_M,50,AUR,5.939861352359101,0.12123770382779402,0.25,0.3000000000000002,True,1.0
C1_NMV_M,50,QAUR,5.939861352359101,0.12123770382779402,0.25,0.3000000000000002,True,1.0
C1_NMV_M,51,AUR,6.154820222331107,0.11256420631031862,0.125,0.3952564537929579,True,1.0
C1_NMV_M,51,QAUR,6.154820222331107,0.11256420631031862,0.125,0.3952564537929579,True,1.0
C1_NMVT_X,45,AUR,5.606802338793191,0.09293533492948362,0.375,0.5599152037149686,True,1.0
C1_NMVT_X,45,QAUR,5.606802338793191,0.09293533492948362,0.375,0.5599152037149686,True,1.0
C1_NMVT_X,46,AUR,5.520015001926962,0.07035178502608526,0.5,0.7000000000000006,True,0.7777777777777778
C1_NMVT_X,46,QAUR,5.524051392774787,0.0633745025804329,0.375,0.7000000000000006,True,0.7777777777777778
C1_NMVT_X,47,AUR,5.492012934656109,0.09624538047996094,0.375,0.7000000000000001,True,0.7777777777777778
C1_NMVT_X,47,QAUR,5.612382230696195,0.0789706318942163,0.25,0.6000000000000022,True,0.7777777777777778
C1_NMVT_X,48,AUR,5.250292672473979,0.09986046011083394,0.625,0.8999999999999999,True,0.7777777777777778
C1_NMVT_X,48,QAUR,5.394545417949926,0.11942005381340194,0.5,0.7000000000000003,True,0.7777777777777778
C1_NMVT_X,49,AUR,5.535321843117232,0.1266364296559335,0.625,0.5914073597151708,True,0.7777777777777778
C1_NMVT_X,49,QAUR,5.67425251127764,0.12286311410413966,0.5,0.7000000000000003,True,0.7777777777777778
C1_NMVT_X,50,AUR,5.917983618817575,0.11840557569701983,0.25,0.30000000000000027,True,1.0
C1_NMVT_X,50,QAUR,5.917983618817575,0.11840557569701983,0.25,0.4394564584531831,True,1.0
C1_NMVT_X,51,AUR,6.162517614103111,0.10981513782031764,0.125,0.5646952874087875,True,1.0
C1_NMVT_X,51,QAUR,6.162517614103111,0.10981513782031764,0.125,0.5394564584531848,True,1.0
C1_NMVT_M,45,AUR,5.810944610345185,0.11140276074298121,0.125,0.5794125685392815,True,1.0
C1_NMVT_M,45,QAUR,5.810944610345185,0.11140276074298121,0.125,0.5794125685392815,True,1.0
C1_NMVT_M,46,AUR,5.557736715852074,0.09187974433854515,0.25,0.6000000000000006,True,1.0
C1_NMVT_M,46,QAUR,5.557736715852074,0.09187974433854515,0.25,0.6000000000000006,True,1.0
C1_NMVT_M,47,AUR,5.559508586551786,0.0742826476600766,0.5,1.0,True,1.0
C1_NMVT_M,47,QAUR,5.559508586551786,0.0742826476600766,0.5,1.0,True,1.0
C1_NMVT_M,48,AUR,5.402721534700639,0.10319468998786678,0.375,0.30000000000000115,True,1.0
C1_NMVT_M,48,QAUR,5.402721534700639,0.10319468998786678,0.375,0.30000000000000115,True,1.0
C1_NMVT_M,49,AUR,6.063400751772992,0.1344653908503052,0.125,0.6000000000000009,True,1.0
