config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown,selection_score
C2_EW_X,holdout,QAUR,312,0.1613700166171239,0.12843425587874702,0.12699684098192018,1.0113185090724537,1.4189023592660492,-0.11304969675800447,-0.6111176281093313
C2_EW_X,all,AUR,916,-0.08443168105646237,-0.023975373187173465,0.14402345828851276,-0.16646852861389547,-0.19576740678693338,-0.4355175451831621,-0.6111176281093313
C2_EW_X,all,QAUR,916,-0.08237119777770086,-0.02337157716420102,0.14446062289728026,-0.16178510583343908,-0.18878482204220337,-0.43670096769289235,-0.6111176281093313
C2_EW_M,development,AUR,604,-0.2756132520312803,-0.12586784789609573,0.15987109912741634,-0.7873083289167843,-0.8562424549664908,-0.4672269252318406,-0.7816179351077046
C2_EW_M,development,QAUR,604,-0.271879150498502,-0.12399067073931846,0.1597967131464395,-0.775927541298625,-0.8432653503025545,-0.4672269252318406,-0.7816179351077046
C2_EW_M,holdout,AUR,312,0.20038747173751292,0.15895701439151155,0.13990240540648521,1.1361992949989912,1.51036616406032,-0.1362320480814484,-0.7816179351077046
C2_EW_M,holdout,QAUR,312,0.20765276896079787,0.1646193159439704,0.139038484934612,1.183983815857809,1.5255204416990855,-0.1362320480814484,-0.7816179351077046
C2_EW_M,all,AUR,916,-0.1304552230456707,-0.03772620530257387,0.15351101110124404,-0.2457556955161514,-0.27971869710724045,-0.4672269252318406,-0.7816179351077046
C2_EW_M,all,QAUR,916,-0.12068283996142848,-0.03476307325749972,0.15319715032990397,-0.22691723170201814,-0.256018946144426,-0.4672269252318406,-0.7816179351077046
C2_IV_X,development,AUR,604,-0.14365044492201584,-0.06265216586703226,0.13701606629805257,-0.4572614552423678,-0.532637771970625,-0.4074252560109023,-0.4543961765925428
C2_IV_X,development,QAUR,604,-0.1427511751864019,-0.0622416117184742,0.13784574212321193,-0.4515308979427178,-0.5250850268465723,-0.40680298146168437,-0.4543961765925428
C2_IV_X,holdout,AUR,312,0.150410957388335,0.11982589965161927,0.11904160171251586,1.0065884357050023,1.3995862720568775,-0.11420154801496818,-0.4543961765925428
C2_IV_X,holdout,QAUR,312,0.14634504488302502,0.11662811476255319,0.11999729290903889,0.9719228820516841,1.31956337708497,-0.11420154801496818,-0.4543961765925428
C2_IV_X,all,AUR,916,-0.014846088483662312,-0.004106461769709746,0.13120984746843956,-0.031296902244303655,-0.03791012020521933,-0.4074252560109023,-0.4543961765925428
C2_IV_X,all,QAUR,916,-0.0172970574431347,-0.004788712025354913,0.1320717003197824,-0.03625842639838895,-0.04362333331275874,-0.40680298146168437,-0.4543961765925428
C2_IV_M,development,AUR,604,-0.18076254924193458,-0.07981963519571411,0.14510779135673066,-0.5500713259392586,-0.5950548256167765,-0.41354717038568567,-0.5446546045293564
C2_IV_M,development,QAUR,604,-0.17736872072135657,-0.0782311131844966,0.14507718324969113,-0.5392378831194543,-0.5833011195701676,-0.41354717038568567,-0.5446546045293564
C2_IV_M,holdout,AUR,312,0.2058580120682627,0.1632211601180662,0.1345702348346048,1.2129068535748277,1.5484696876964388,-0.1337524975255776,-0.5446546045293564
C2_IV_M,holdout,QAUR,312,0.20084320111118492,0.1593123862149981,0.13120659889350833,1.2142101659406732,1.504389555159395,-0.1337524975255776,-0.5446546045293564
C2_IV_M,all,AUR,916,-0.012115956217007007,-0.0033479508495056765,0.14170364441458258,-0.023626427276002664,-0.0266707815401304,-0.41354717038568567,-0.5446546045293564
C2_IV_M,all,QAUR,916,-0.012148821256845244,-0.003357072681310358,0.14059852553170116,-0.02387701200005422,-0.0266840305998868,-0.41354717038568567,-0.5446546045293564
C2_NMV_X,development,AUR,604,-0.22993334792347941,-0.10327865086354826,0.18510311399664517,-0.5579519902913146,-0.6036726156786832,-0.5076548749871433,-0.5273491125415746
C2_NMV_X,development,QAUR,604,-0.20619588272272227,-0.09184798933509009,0.18489921594187764,-0.49674623479183466,-0.5347856007890636,-0.4924782337960999,-0.5273491125415746
C2_NMV_X,holdout,AUR,312,0.19737745560280073,0.15660919087221803,0.13162689807881942,1.1897962586525361,1.6020508634321717,-0.12028015290577909,-0.5273491125415746
C2_NMV_X,holdout,QAUR,312,0.2573668810237131,0.20319136360779733,0.13423414464166344,1.5137084841581434,1.9949695138273051,-0.12028015290577909,-0.5273491125415746
C2_NMV_X,all,AUR,916,-0.07793955149204956,-0.022076267140899053,0.16888679718565172,-0.1307163585832665,-0.1456111419758136,-0.5076548749871433,-0.5273491125415746
C2_NMV_X,all,QAUR,916,-0.0018969929152876652,-0.0005222393609016773,0.16947342785721833,-0.0030815412628678574,-0.003403001317724825,-0.4924782337960999,-0.5273491125415746
C2_NMV_M,development,AUR,604,-0.1693620977009085,-0.0744985887065659,0.18628260671583657,-0.39992240832344167,-0.4304234912029564,-0.46220888837364127,-0.3981677188988302
C2_NMV_M,development,QAUR,604,-0.1678837499321688,-0.0738117093298476,0.18619899912913443,-0.39641302947421875,-0.42545833457688614,-0.46220888837364127,-0.3981677188988302
C2_NMV_M,holdout,AUR,312,0.2567235674708783,0.20269412744541415,0.15198242924255415,1.3336681645081974,1.869606363990228,-0.11790374721886743,-0.3981677188988302
C2_NMV_M,holdout,QAUR,312,0.2588599253316548,0.20434519344746027,0.14741642491274212,1.3861765645749116,1.9089455956295265,-0.11790374721886743,-0.3981677188988302
C2_NMV_M,all,AUR,916,0.04388222785384155,0.01188509709263652,0.17543709493326426,0.06774563325480039,0.07682662128148339,-0.46220888837364127,-0.3981677188988302
C2_NMV_M,all,QAUR,916,0.04751780042764797,0.012853397512628373,0.17404880794437633,0.07384938549384462,0.0829636429196537,-0.46220888837364127,-0.3981677188988302
C2_NMVT_X,development,AUR,604,-0.21924173394008029,-0.09810510508472137,0.1750201199191783,-0.5605361551004814,-0.6182671315945615,-0.48927625882963477,-0.5286748004143808
C2_NMVT_X,development,QAUR,604,-0.19686294363375667,-0.08740836726689483,0.17593800654642647,-0.49681344572828007,-0.54872773134215,-0.4746374392671653,-0.5286748004143808
C2_NMVT_X,holdout,AUR,312,0.19575980820940164,0.15534695123467857,0.13194443250734697,1.1773664737693914,1.5087713962865632,-0.12838269263200774,-0.5286748004143808
C2_NMVT_X,holdout,QAUR,312,0.18098815839201654,0.14380547060829074,0.13086065849038345,1.0989205790895402,1.3874936429876534,-0.12838269280296155,-0.5286748004143808
C2_NMVT_X,all,AUR,916,-0.06640064551828628,-0.01872464473325941,0.16172841759420037,-0.11577832153309142,-0.13020688274613632,-0.48927625882963477,-0.5286748004143808
C2_NMVT_X,all,QAUR,916,-0.05150464686564438,-0.014442028502800741,0.16205705876420018,-0.08911693580601446,-0.1000052954336468,-0.4746374392671653,-0.5286748004143808
C2_NMVT_M,development,AUR,604,-0.16234325472484246,-0.07124375676615069,0.18272937912421766,-0.3898867117461165,-0.4151494154886549,-0.44987260689170727,-0.3879388415230015
C2_NMVT_M,development,QAUR,604,-0.16074558638895098,-0.07050509657606518,0.1826599631038725,-0.3859909712998865,-0.40989476017948656,-0.44987260689170727,-0.3879388415230015
C2_NMVT_M,holdout,AUR,312,0.28216228473794436,0.22231946837306382,0.14790285570151337,1.5031452051320264,2.149677284603542,-0.1195904599132186,-0.3879388415230015
C2_NMVT_M,holdout,QAUR,312,0.28102093056526467,0.22144055657656603,0.14499402640601106,1.5272391702296069,2.0948781296913928,-0.11959045996099604,-0.3879388415230015
C2_NMVT_M,all,AUR,916,0.07401188634814404,0.01983728219220282,0.17176792708323563,0.11548886063339422,0.13015647841116718,-0.44987260689170727,-0.3879388415230015
C2_NMVT_M,all,QAUR,916,0.07510246990502978,0.020122073045056865,0.17087131707001155,0.11776156109812272,0.13107627796106916,-0.44987260689170727,-0.3879388415230015
