config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,candidate_jaccard
C1_EW_X,34,AUR,6.452368790120234,0.11161600960751551,0.125,0.25,1.0
C1_EW_X,34,QAUR,6.452368790120234,0.11161600960751551,0.125,0.25,1.0
C1_EW_X,35,AUR,6.396328503900806,0.10826809384495029,0.125,0.0,1.0
C1_EW_X,35,QAUR,6.396328503900806,0.10826809384495029,0.125,0.0,1.0
C1_EW_X,36,AUR,6.166581621262908,0.11622844833315596,0.0,0.0,1.0
C1_EW_X,36,QAUR,6.166581621262908,0.11622844833315596,0.0,0.0,1.0
C1_EW_X,37,AUR,5.84535648540907,0.2551146192663462,0.25,0.5,1.0
C1_EW_X,37,QAUR,5.84535648540907,0.2551146192663462,0.25,0.5,1.0
C1_EW_X,38,AUR,5.383494373287725,0.24164714631821374,0.375,0.0,0.6
C1_EW_X,38,QAUR,5.385948174107777,0.21265528736272413,0.375,0.25,0.6
C1_EW_X,39,AUR,5.456180926841658,0.2452692342025131,0.25,0.25,0.7777777777777778
C1_EW_X,39,QAUR,5.4820608198710845,0.2556304525305132,0.125,0.5,0.7777777777777778
C1_EW_X,40,AUR,5.539492540278777,0.21333913035156465,0.375,0.5,0.7777777777777778
C1_EW_X,40,QAUR,5.408018874965009,0.20822634164783543,0.5,0.75,0.7777777777777778
C1_EW_X,41,AUR,5.219401159278559,0.23649206717495094,0.25,0.75,0.7777777777777778
C1_EW_X,41,QAUR,5.1968082662015105,0.23478652146938542,0.25,0.75,0.7777777777777778
C1_EW_X,42,AUR,5.683028160740677,0.23617919148804964,0.25,0.75,0.7777777777777778
C1_EW_X,42,QAUR,5.623096262116265,0.24230361772725434,0.25,0.75,0.7777777777777778
C1_EW_X,43,AUR,5.534260540941121,0.2075726344945188,0.25,0.25,0.7777777777777778
C1_EW_X,43,QAUR,5.599311795232785,0.2587141232047861,0.125,0.0,0.7777777777777778
C1_EW_M,0,AUR,4.628668889069472,0.16833253961804587,1.0,0.5,1.0
C1_EW_M,0,QAUR,4.628668889069472,0.16833253961804587,1.0,0.5,1.0
C1_EW_M,1,AUR,5.209630552865054,0.22091116618455847,0.25,0.75,1.0
C1_EW_M,1,QAUR,5.209630552865054,0.22091116618455847,0.25,0.75,1.0
C1_EW_M,2,AUR,5.380303114923567,0.1460170815973786,0.375,1.0,1.0
C1_EW_M,2,QAUR,5.380303114923567,0.1460170815973786,0.375,1.0,1.0
C1_EW_M,3,AUR,5.581008642322284,0.13795752760853006,0.125,0.25,1.0
C1_EW_M,3,QAUR,5.581008642322284,0.13795752760853006,0.125,0.25,1.0
C1_EW_M,4,AUR,5.484714668094544,0.11450897776096365,0.375,0.5,1.0
C1_EW_M,4,QAUR,5.484714668094544,0.11450897776096365,0.375,0.5,1.0
C1_EW_M,5,AUR,5.685576897793861,0.1214877415941307,0.25,0.25,0.7777777777777778
C1_EW_M,5,QAUR,5.686676205380932,0.12392398605560787,0.25,0.25,0.7777777777777778
C1_EW_M,6,AUR,5.271850673459367,0.12187718666326343,0.125,0.5,0.7777777777777778
C1_EW_M,6,QAUR,5.345890802753712,0.11987949832305013,0.125,0.5,0.7777777777777778
C1_EW_M,7,AUR,5.896316733405065,0.1134860487492314,0.125,0.25,1.0
C1_EW_M,7,QAUR,5.896316733405065,0.1134860487492314,0.125,0.25,1.0
C1_EW_M,8,AUR,6.0670412932750715,0.1499921205336284,0.25,0.75,1.0
C1_EW_M,8,QAUR,6.0670412932750715,0.1499921205336284,0.25,0.75,1.0
C1_EW_M,9,AUR,5.9221168186304824,0.16236280522744442,0.0,0.0,1.0
C1_EW_M,9,QAUR,5.9221168186304824,0.16236280522744442,0.0,0.0,1.0
C1_EW_M,10,AUR,6.00692209964298,0.13933454424515396,0.0,0.0,1.0
C1_EW_M,10,QAUR,6.00692209964298,0.13933454424515396,0.0,0.0,1.0
C1_EW_M,11,AUR,5.461951842080021,0.1218360505089765,0.125,0.5,1.0
C1_EW_M,11,QAUR,5.461951842080021,0.1218360505089765,0.125,0.5,1.0
C1_EW_M,12,AUR,5.283516058475515,0.09552997911588765,0.5,0.75,1.0
C1_EW_M,12,QAUR,5.283516058475515,0.09552997911588765,0.5,0.75,1.0
C1_EW_M,13,AUR,5.345374938416148,0.09526083026490959,0.375,0.25,1.0
C1_EW_M,13,QAUR,5.345374938416148,0.09526083026490959,0.375,0.25,1.0
C1_EW_M,14,AUR,5.440381763661265,0.1149472424614023,0.25,0.25,1.0
C1_EW_M,14,QAUR,5.440381763661265,0.1149472424614023,0.25,0.25,1.0
C1_EW_M,15,AUR,5.5191697777824436,0.10829501983960345,0.125,0.25,1.0
C1_EW_M,15,QAUR,5.5191697777824436,0.10829501983960345,0.125,0.25,1.0
C1_EW_M,16,AUR,5.934345097973547,0.08491434470869572,0.125,0.25,1.0
C1_EW_M,16,QAUR,5.934345097973547,0.08491434470869572,0.125,0.25,1.0
C1_EW_M,17,AUR,5.829794778194577,0.0750352995809641,0.0,0.25,1.0
C1_EW_M,17,QAUR,5.829794778194577,0.0750352995809641,0.0,0.25,1.0
C1_EW_M,18,AUR,5.605588001137033,0.07117975114671217,0.125,0.25,1.0
C1_EW_M,18,QAUR,5.605588001137033,0.07117975114671217,0.125,0.25,1.0
C1_EW_M,19,AUR,5.932724228343847,0.0720181327343404,0.25,0.25,1.0
C1_EW_M,19,QAUR,5.932724228343847,0.0720181327343404,0.25,0.25,1.0
C1_EW_M,20,AUR,6.184273091442044,0.07797538400879352,0.125,0.25,1.0
C1_EW_M,20,QAUR,6.184273091442044,0.07797538400879352,0.125,0.25,1.0
C1_EW_M,21,AUR,6.033863492574055,0.10087582032129659,0.125,0.25,1.0
C1_EW_M,21,QAUR,6.033863492574055,0.10087582032129659,0.125,0.25,1.0
C1_EW_M,22,AUR,5.822877545298753,0.15987456088954327,0.25,0.5,0.7777777777777778
C1_EW_M,22,QAUR,5.834103490696632,0.13857206159330862,0.125,0.5,0.7777777777777778
C1_EW_M,23,AUR,5.832888923461393,0.14326915347503438,0.25,0.25,0.7777777777777778
C1_EW_M,23,QAUR,5.935796865187409,0.15533850559416212,0.125,0.25,0.7777777777777778
C1_EW_M,24,AUR,5.997607885171992,0.09784680792729596,0.25,0.5,0.7777777777777778
C1_EW_M,24,QAUR,5.997997053161051,0.09996345845751929,0.125,0.5,0.7777777777777778
C1_EW_M,25,AUR,6.239996054169852,0.13090203034306533,0.0,0.0,0.7777777777777778
C1_EW_M,25,QAUR,6.254636244704591,0.13421376353718042,0.0,0.25,0.7777777777777778
C1_EW_M,26,AUR,5.912106195044263,0.16988270811911269,0.125,0.0,0.7777777777777778
C1_EW_M,26,QAUR,5.942726059606222,0.18077243902952425,0.125,0.25,0.7777777777777778
C1_EW_M,27,AUR,5.935867108719739,0.16615421156398638,0.25,0.25,1.0
C1_EW_M,27,QAUR,6.085867108719739,0.16615421156398638,0.125,0.0,1.0
C1_EW_M,28,AUR,6.207920557526199,0.12893814674816212,0.125,0.25,1.0
C1_EW_M,28,QAUR,6.207920557526199,0.12893814674816212,0.125,0.25,1.0
C1_EW_M,29,AUR,6.468521565274232,0.15744765525920332,0.125,0.0,1.0
C1_EW_M,29,QAUR,6.468521565274232,0.15744765525920332,0.125,0.0,1.0
C1_EW_M,30,AUR,6.331470720917377,0.20830932899567392,0.125,0.25,1.0
C1_EW_M,30,QAUR,6.331470720917377,0.20830932899567392,0.125,0.25,1.0
C1_EW_M,31,AUR,6.076919170066242,0.1707431535477705,0.125,0.25,1.0
C1_EW_M,31,QAUR,6.076919170066242,0.1707431535477705,0.125,0.25,1.0
C1_EW_M,32,AUR,5.9678101521030715,0.1455189306398809,0.375,0.5,1.0
C1_EW_M,32,QAUR,5.9678101521030715,0.1455189306398809,0.375,0.5,1.0
C1_EW_M,33,AUR,6.155798978894539,0.11774460431185818,0.0,0.0,1.0
C1_EW_M,33,QAUR,6.155798978894539,0.11774460431185818,0.0,0.0,1.0
C1_EW_M,34,AUR,6.257506369720485,0.12269909288098205,0.25,0.5,1.0
C1_EW_M,34,QAUR,6.257506369720485,0.12269909288098205,0.25,0.5,1.0
C1_EW_M,35,AUR,6.31845103082903,0.14240588184677547,0.25,0.5,1.0
C1_EW_M,35,QAUR,6.31845103082903,0.14240588184677547,0.25,0.5,1.0
C1_EW_M,36,AUR,6.071187610543877,0.12560168924344825,0.125,0.25,1.0
C1_EW_M,36,QAUR,6.071187610543877,0.12560168924344825,0.125,0.25,1.0
C1_EW_M,37,AUR,5.825949214897183,0.25628541864271126,0.25,0.5,1.0
C1_EW_M,37,QAUR,5.825949214897183,0.25628541864271126,0.25,0.5,1.0
C1_EW_M,38,AUR,5.478626480484775,0.2578233694317294,0.25,0.25,1.0
C1_EW_M,38,QAUR,5.478626480484775,0.2578233694317294,0.25,0.25,1.0
C1_EW_M,39,AUR,5.755393439652362,0.2738889889440322,0.125,0.25,1.0
C1_EW_M,39,QAUR,5.755393439652362,0.2738889889440322,0.125,0.25,1.0
C1_EW_M,40,AUR,5.442940103698056,0.2335364291303937,0.25,0.5,1.0
C1_EW_M,40,QAUR,5.442940103698056,0.2335364291303937,0.25,0.5,1.0
C1_EW_M,41,AUR,4.918269107222051,0.2306933639620494,0.5,0.75,1.0
C1_EW_M,41,QAUR,4.918269107222051,0.2306933639620494,0.5,0.75,1.0
C1_EW_M,42,AUR,5.517641325713686,0.1945463601096191,0.375,0.25,1.0
C1_EW_M,42,QAUR,5.517641325713686,0.1945463601096191,0.375,0.25,1.0
C1_EW_M,43,AUR,5.641635349780562,0.20972522485745734,0.125,0.25,1.0
C1_EW_M,43,QAUR,5.641635349780562,0.20972522485745734,0.125,0.25,1.0
C1_IV_X,0,AUR,4.564805149216498,0.1789656934616405,1.0,0.5,1.0
C1_IV_X,0,QAUR,4.564805149216498,0.1789656934616405,1.0,0.5,1.0
C1_IV_X,1,AUR,5.009922369873986,0.18882642634370622,0.375,0.5408131291711583,1.0
C1_IV_X,1,QAUR,5.009922369873986,0.18882642634370622,0.375,0.5408131291711583,1.0
C1_IV_X,2,AUR,4.955653258911412,0.1586952646744954,0.375,0.7068516604021227,1.0
C1_IV_X,2,QAUR,4.955653258911412,0.1586952646744954,0.375,0.7068516604021227,1.0
C1_IV_X,3,AUR,5.365141731013235,0.14128783304934497,0.375,0.4545575770760292,1.0
C1_IV_X,3,QAUR,5.365141731013235,0.14128783304934497,0.375,0.4545575770760292,1.0
