config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
P_K10P6_CP30_NONE,39,AUR,3.7478504343674657,0.17274376814669334,0.7,0.6541897331503576,True,0.5384615384615384
P_K10P6_CP30_NONE,39,QAUR,3.83565270851522,0.15641702964299503,0.4,0.48000000000000076,True,0.5384615384615384
P_K10P6_CP30_NONE,40,AUR,4.141252917050173,0.13343545643682928,0.5,0.5000000000000007,True,0.5384615384615384
P_K10P6_CP30_NONE,40,QAUR,4.156633823879414,0.11623375183739236,0.5,0.7300000000000003,True,0.5384615384615384
P_K10P6_CP30_NONE,41,AUR,3.9693608486303598,0.13299081433147428,0.6,0.6087982638341202,True,0.6666666666666666
P_K10P6_CP30_NONE,41,QAUR,4.023671859267983,0.11719389736416495,0.4,0.4463672639808029,True,0.6666666666666666
P_K10P6_CP30_NONE,42,AUR,4.519192109773998,0.12797889679413685,0.6,0.45999999999999974,True,0.8181818181818182
P_K10P6_CP30_NONE,42,QAUR,4.572559416918362,0.11707654567309562,0.5,0.36764203789011374,True,0.8181818181818182
P_K10P6_CP30_NONE,43,AUR,4.319953433120457,0.13773540816137123,0.4,0.40840539310695323,True,0.8181818181818182
P_K10P6_CP30_NONE,43,QAUR,4.434934661487374,0.12249815795015248,0.4,0.40840538831553436,True,0.8181818181818182
P_K10P6_CP30_IC0,0,AUR,4.5987897166894145,0.08746338798933634,1.0,0.49999999999999994,True,0.6666666666666666
P_K10P6_CP30_IC0,0,QAUR,4.631249024035853,0.08374586353943173,1.0,0.49999999999999994,True,0.6666666666666666
P_K10P6_CP30_IC0,1,AUR,4.461648201815681,0.08721797831668353,0.9,1.0000000000000002,True,1.0
P_K10P6_CP30_IC0,1,QAUR,4.461648201815681,0.08721797831668353,0.8,1.0,True,1.0
P_K10P6_CP30_IC0,2,AUR,4.585958201763032,0.08867116045640717,0.7,0.98,True,0.6666666666666666
P_K10P6_CP30_IC0,2,QAUR,4.599541446649074,0.09933515489531672,0.6,0.98,True,0.6666666666666666
P_K10P6_CP30_IC0,3,AUR,4.669944522711679,0.07754651164406386,0.6,0.5,False,0.5384615384615384
P_K10P6_CP30_IC0,3,QAUR,4.681300347813627,0.07739762048040287,0.5,0.5,False,0.5384615384615384
P_K10P6_CP30_IC0,4,AUR,4.958323121965933,0.08496419880439325,0.5,0.0,False,0.8181818181818182
P_K10P6_CP30_IC0,4,QAUR,4.986491928502073,0.07356442385061955,0.5,0.0,False,0.8181818181818182
P_K10P6_CP30_IC0,5,AUR,4.935055226975987,0.08764900775608758,0.4,0.0,False,0.5384615384615384
P_K10P6_CP30_IC0,5,QAUR,4.960029387172903,0.07039752980970797,0.30000000000000004,0.0,False,0.5384615384615384
P_K10P6_CP30_IC0,6,AUR,4.495785339246836,0.09671636825427969,0.5,0.0,False,0.6666666666666666
P_K10P6_CP30_IC0,6,QAUR,4.686042885125528,0.07205147992238091,0.4,0.0,False,0.6666666666666666
P_K10P6_CP30_IC0,7,AUR,4.93214687789736,0.09761874978538078,0.6,0.5,True,0.5384615384615384
P_K10P6_CP30_IC0,7,QAUR,4.951032510175877,0.09481744081401274,0.5,0.49999999999999994,True,0.5384615384615384
P_K10P6_CP30_IC0,8,AUR,5.062891960058015,0.10178720523786787,0.5,0.5000000000000014,True,0.8181818181818182
P_K10P6_CP30_IC0,8,QAUR,5.073711615730504,0.08763104840742707,0.30000000000000004,0.5199999999999999,True,0.8181818181818182
P_K10P6_CP30_IC0,9,AUR,4.6511741114722795,0.1154612502686467,0.6,0.7100000000000002,True,0.6666666666666666
P_K10P6_CP30_IC0,9,QAUR,4.719229668208851,0.10829321856318745,0.4,0.6491466795152838,True,0.6666666666666666
P_K10P6_CP30_IC0,10,AUR,4.953412070979288,0.09459111747284865,0.6,0.9800000000000001,True,0.42857142857142855
P_K10P6_CP30_IC0,10,QAUR,5.054585020849672,0.08070612045993711,0.6,0.9191466795152838,True,0.42857142857142855
P_K10P6_CP30_IC0,11,AUR,5.0003646973001405,0.08065263410606058,0.5,0.500000000000002,True,0.8181818181818182
P_K10P6_CP30_IC0,11,QAUR,5.068310201210859,0.06657037837536976,0.19999999999999996,0.4912050454066618,True,0.8181818181818182
P_K10P6_CP30_IC0,12,AUR,4.894244978234443,0.08642629790855974,0.5,0.4800000000000083,True,0.8181818181818182
P_K10P6_CP30_IC0,12,QAUR,4.904585554577207,0.07477144040168829,0.5,0.5200000000000002,True,0.8181818181818182
P_K10P6_CP30_IC0,13,AUR,4.782207203168172,0.093325782221461,0.5,0.5,False,1.0
P_K10P6_CP30_IC0,13,QAUR,4.782207203168172,0.093325782221461,0.6,0.5,False,1.0
P_K10P6_CP30_IC0,14,AUR,4.546553909166356,0.10060987591675533,0.7,0.0,False,0.8181818181818182
P_K10P6_CP30_IC0,14,QAUR,4.62592661789538,0.09575484469490488,0.7,0.0,False,0.8181818181818182
