config_id,fold,method,ticker,selected_downstream,weight
P_K10P6_CP30_NONE,4,QAUR,VMD,True,0.2222900469929859
P_K10P6_CP30_NONE,5,AUR,AAM,True,0.23697071598249536
P_K10P6_CP30_NONE,5,AUR,DSN,True,0.24999999999999967
P_K10P6_CP30_NONE,5,AUR,EIB,True,0.0200000000000005
P_K10P6_CP30_NONE,5,AUR,GTA,False,0.0
P_K10P6_CP30_NONE,5,AUR,HNG,False,0.0
P_K10P6_CP30_NONE,5,AUR,HPX,True,0.02000000000000062
P_K10P6_CP30_NONE,5,AUR,SGN,True,0.24999999999999958
P_K10P6_CP30_NONE,5,AUR,VCB,True,0.2230292840175044
P_K10P6_CP30_NONE,5,AUR,VGC,False,0.0
P_K10P6_CP30_NONE,5,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,5,QAUR,BMP,True,0.2100000000000003
P_K10P6_CP30_NONE,5,QAUR,DCM,False,0.0
P_K10P6_CP30_NONE,5,QAUR,DSN,True,0.24999999999999972
P_K10P6_CP30_NONE,5,QAUR,EIB,True,0.02000000000000018
P_K10P6_CP30_NONE,5,QAUR,GTA,False,0.0
P_K10P6_CP30_NONE,5,QAUR,HAG,False,0.0
P_K10P6_CP30_NONE,5,QAUR,HPX,True,0.020000000000000098
P_K10P6_CP30_NONE,5,QAUR,SGN,True,0.2499999999999997
P_K10P6_CP30_NONE,5,QAUR,VCB,True,0.24999999999999986
P_K10P6_CP30_NONE,5,QAUR,VJC,False,0.0
P_K10P6_CP30_NONE,6,AUR,AAM,True,0.2500000000000002
P_K10P6_CP30_NONE,6,AUR,BTP,True,0.22410481341332378
P_K10P6_CP30_NONE,6,AUR,DCM,False,0.0
P_K10P6_CP30_NONE,6,AUR,DSN,True,0.17960599101533198
P_K10P6_CP30_NONE,6,AUR,EIB,False,0.0
P_K10P6_CP30_NONE,6,AUR,HPX,False,0.0
P_K10P6_CP30_NONE,6,AUR,NCT,True,0.076289195571344
P_K10P6_CP30_NONE,6,AUR,SGN,True,0.2499999999999998
P_K10P6_CP30_NONE,6,AUR,STG,True,0.02000000000000024
P_K10P6_CP30_NONE,6,AUR,TDC,False,0.0
P_K10P6_CP30_NONE,6,QAUR,AAM,True,0.2271720647983527
P_K10P6_CP30_NONE,6,QAUR,BTP,True,0.24120618947691275
P_K10P6_CP30_NONE,6,QAUR,DCL,True,0.020000000000000483
P_K10P6_CP30_NONE,6,QAUR,DCM,False,0.0
P_K10P6_CP30_NONE,6,QAUR,DSN,True,0.24162174572473422
P_K10P6_CP30_NONE,6,QAUR,EIB,False,0.0
P_K10P6_CP30_NONE,6,QAUR,HPX,False,0.0
P_K10P6_CP30_NONE,6,QAUR,SGN,True,0.24999999999999992
P_K10P6_CP30_NONE,6,QAUR,STG,True,0.020000000000000004
P_K10P6_CP30_NONE,6,QAUR,VCB,False,0.0
P_K10P6_CP30_NONE,7,AUR,DCL,True,0.24999999999999983
P_K10P6_CP30_NONE,7,AUR,DCM,False,0.0
P_K10P6_CP30_NONE,7,AUR,EIB,False,0.0
P_K10P6_CP30_NONE,7,AUR,GTA,True,0.2060919196706149
P_K10P6_CP30_NONE,7,AUR,HPX,True,0.023908080329384882
P_K10P6_CP30_NONE,7,AUR,HTI,True,0.2500000000000002
P_K10P6_CP30_NONE,7,AUR,NCT,True,0.2500000000000001
P_K10P6_CP30_NONE,7,AUR,ST8,False,0.0
P_K10P6_CP30_NONE,7,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,7,AUR,VPI,True,0.0200000000000001
P_K10P6_CP30_NONE,7,QAUR,CLC,True,0.25000000000000006
P_K10P6_CP30_NONE,7,QAUR,DCL,True,0.1224543289309693
P_K10P6_CP30_NONE,7,QAUR,DCM,False,0.0
P_K10P6_CP30_NONE,7,QAUR,DSN,True,0.107545671069031
P_K10P6_CP30_NONE,7,QAUR,EIB,False,0.0
P_K10P6_CP30_NONE,7,QAUR,HPX,True,0.02000000000000023
P_K10P6_CP30_NONE,7,QAUR,HTI,True,0.24999999999999975
P_K10P6_CP30_NONE,7,QAUR,NCT,True,0.24999999999999967
P_K10P6_CP30_NONE,7,QAUR,SC5,False,0.0
P_K10P6_CP30_NONE,7,QAUR,VJC,False,0.0
P_K10P6_CP30_NONE,8,AUR,DCL,True,0.24999999999999842
P_K10P6_CP30_NONE,8,AUR,DCM,False,0.0
P_K10P6_CP30_NONE,8,AUR,DSN,True,0.21000000000000146
P_K10P6_CP30_NONE,8,AUR,HPX,False,0.0
P_K10P6_CP30_NONE,8,AUR,HTI,True,0.2499999999999981
P_K10P6_CP30_NONE,8,AUR,SC5,False,0.0
P_K10P6_CP30_NONE,8,AUR,SPM,True,0.02000000000000099
P_K10P6_CP30_NONE,8,AUR,VCB,True,0.02000000000000099
P_K10P6_CP30_NONE,8,AUR,VJC,True,0.25
P_K10P6_CP30_NONE,8,AUR,VPD,False,0.0
P_K10P6_CP30_NONE,8,QAUR,DCL,True,0.24999999999999842
P_K10P6_CP30_NONE,8,QAUR,DCM,False,0.0
P_K10P6_CP30_NONE,8,QAUR,DSN,True,0.21000000000000185
P_K10P6_CP30_NONE,8,QAUR,HPX,False,0.0
P_K10P6_CP30_NONE,8,QAUR,HTI,True,0.25
P_K10P6_CP30_NONE,8,QAUR,SC5,False,0.0
P_K10P6_CP30_NONE,8,QAUR,SPM,True,0.02
P_K10P6_CP30_NONE,8,QAUR,ST8,False,0.0
P_K10P6_CP30_NONE,8,QAUR,VCB,True,0.020000000000000157
P_K10P6_CP30_NONE,8,QAUR,VJC,True,0.24999999999999967
P_K10P6_CP30_NONE,9,AUR,CLC,True,0.21000000000000055
P_K10P6_CP30_NONE,9,AUR,DCL,True,0.01999999999999999
P_K10P6_CP30_NONE,9,AUR,HPX,False,0.0
P_K10P6_CP30_NONE,9,AUR,SGN,True,0.2499999999999997
P_K10P6_CP30_NONE,9,AUR,ST8,False,0.0
P_K10P6_CP30_NONE,9,AUR,STG,False,0.0
P_K10P6_CP30_NONE,9,AUR,VCB,True,0.01999999999999999
P_K10P6_CP30_NONE,9,AUR,VJC,True,0.2499999999999999
P_K10P6_CP30_NONE,9,AUR,VPI,False,0.0
P_K10P6_CP30_NONE,9,AUR,VTO,True,0.2499999999999999
P_K10P6_CP30_NONE,9,QAUR,CLC,True,0.14914667951399688
P_K10P6_CP30_NONE,9,QAUR,CLL,True,0.24999999999999956
P_K10P6_CP30_NONE,9,QAUR,DCL,True,0.08085332048600394
P_K10P6_CP30_NONE,9,QAUR,DCM,False,0.0
P_K10P6_CP30_NONE,9,QAUR,HPX,False,0.0
P_K10P6_CP30_NONE,9,QAUR,SGN,True,0.25
P_K10P6_CP30_NONE,9,QAUR,ST8,False,0.0
P_K10P6_CP30_NONE,9,QAUR,STG,False,0.0
P_K10P6_CP30_NONE,9,QAUR,VCB,True,0.020000000000000136
P_K10P6_CP30_NONE,9,QAUR,VJC,True,0.24999999999999964
P_K10P6_CP30_NONE,10,AUR,BTP,True,0.13970766162265727
P_K10P6_CP30_NONE,10,AUR,CLL,True,0.020000000000000184
P_K10P6_CP30_NONE,10,AUR,DCL,True,0.09029233837734439
P_K10P6_CP30_NONE,10,AUR,DSN,True,0.25000000000000006
P_K10P6_CP30_NONE,10,AUR,HPX,False,0.0
P_K10P6_CP30_NONE,10,AUR,HTI,True,0.24999999999999814
P_K10P6_CP30_NONE,10,AUR,NCT,True,0.25000000000000006
P_K10P6_CP30_NONE,10,AUR,ST8,False,0.0
P_K10P6_CP30_NONE,10,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,10,AUR,VPD,False,0.0
P_K10P6_CP30_NONE,10,QAUR,AST,True,0.04812565561851764
P_K10P6_CP30_NONE,10,QAUR,BTP,True,0.19307938644075393
P_K10P6_CP30_NONE,10,QAUR,CSM,True,0.2387949579407279
P_K10P6_CP30_NONE,10,QAUR,DCL,True,0.2500000000000003
P_K10P6_CP30_NONE,10,QAUR,HPX,False,0.0
P_K10P6_CP30_NONE,10,QAUR,HTI,True,0.2500000000000003
P_K10P6_CP30_NONE,10,QAUR,ST8,False,0.0
P_K10P6_CP30_NONE,10,QAUR,VCB,False,0.0
P_K10P6_CP30_NONE,10,QAUR,VPD,False,0.0
P_K10P6_CP30_NONE,10,QAUR,VPI,True,0.02000000000000002
P_K10P6_CP30_NONE,11,AUR,AST,True,0.020000000000000243
P_K10P6_CP30_NONE,11,AUR,CLC,True,0.020000000000000132
P_K10P6_CP30_NONE,11,AUR,CSM,True,0.25000000000000006
P_K10P6_CP30_NONE,11,AUR,HPX,False,0.0
P_K10P6_CP30_NONE,11,AUR,HTI,True,0.24999999999999972
P_K10P6_CP30_NONE,11,AUR,NCT,True,0.24999999999999983
P_K10P6_CP30_NONE,11,AUR,ST8,False,0.0
P_K10P6_CP30_NONE,11,AUR,VCB,False,0.0
P_K10P6_CP30_NONE,11,AUR,VPD,True,0.21
P_K10P6_CP30_NONE,11,AUR,VPI,False,0.0
P_K10P6_CP30_NONE,11,QAUR,AST,True,0.020000000000000104
P_K10P6_CP30_NONE,11,QAUR,CLC,True,0.02000000000000077
P_K10P6_CP30_NONE,11,QAUR,CSM,True,0.25000000000000006
P_K10P6_CP30_NONE,11,QAUR,HPX,False,0.0
P_K10P6_CP30_NONE,11,QAUR,HTI,True,0.2499999999999998
P_K10P6_CP30_NONE,11,QAUR,PGC,True,0.24999999999999942
P_K10P6_CP30_NONE,11,QAUR,ST8,False,0.0
P_K10P6_CP30_NONE,11,QAUR,VCB,False,0.0
P_K10P6_CP30_NONE,11,QAUR,VPD,True,0.20999999999999988
P_K10P6_CP30_NONE,11,QAUR,VPI,False,0.0
P_K10P6_CP30_NONE,12,AUR,BTP,False,0.0
P_K10P6_CP30_NONE,12,AUR,CLC,True,0.25000000000000017
P_K10P6_CP30_NONE,12,AUR,CLL,True,0.020000000000003362
P_K10P6_CP30_NONE,12,AUR,CTI,False,0.0
P_K10P6_CP30_NONE,12,AUR,DSN,True,0.020000000000004445
P_K10P6_CP30_NONE,12,AUR,HTI,True,0.24999999999999695
P_K10P6_CP30_NONE,12,AUR,NCT,True,0.24999999999999462
P_K10P6_CP30_NONE,12,AUR,PGC,True,0.2100000000000005
P_K10P6_CP30_NONE,12,AUR,ST8,False,0.0
P_K10P6_CP30_NONE,12,AUR,VPI,False,0.0
P_K10P6_CP30_NONE,12,QAUR,BTP,False,0.0
P_K10P6_CP30_NONE,12,QAUR,CLC,True,0.24999999999999933
P_K10P6_CP30_NONE,12,QAUR,CLL,True,0.020000000000000254
P_K10P6_CP30_NONE,12,QAUR,CTI,False,0.0
P_K10P6_CP30_NONE,12,QAUR,DSN,True,0.019999999999999987
P_K10P6_CP30_NONE,12,QAUR,HTI,True,0.24999999999999983
P_K10P6_CP30_NONE,12,QAUR,PGC,True,0.21000000000000069
P_K10P6_CP30_NONE,12,QAUR,ST8,False,0.0
P_K10P6_CP30_NONE,12,QAUR,VPI,False,0.0
P_K10P6_CP30_NONE,12,QAUR,VPS,True,0.24999999999999983
P_K10P6_CP30_NONE,13,AUR,AST,True,0.1824657628935911
P_K10P6_CP30_NONE,13,AUR,BTP,True,0.25
P_K10P6_CP30_NONE,13,AUR,CLC,True,0.25000000000000006
P_K10P6_CP30_NONE,13,AUR,DMC,True,0.1238782738700876
P_K10P6_CP30_NONE,13,AUR,NCT,True,0.17365596323632113
P_K10P6_CP30_NONE,13,AUR,PGC,True,0.02000000000000009
P_K10P6_CP30_NONE,13,AUR,PVD,False,0.0
P_K10P6_CP30_NONE,13,AUR,SRF,False,0.0
P_K10P6_CP30_NONE,13,AUR,VMD,False,0.0
P_K10P6_CP30_NONE,13,AUR,VPI,False,0.0
P_K10P6_CP30_NONE,13,QAUR,AST,True,0.2064089340175541
P_K10P6_CP30_NONE,13,QAUR,BTP,True,0.25
P_K10P6_CP30_NONE,13,QAUR,CLC,True,0.25
P_K10P6_CP30_NONE,13,QAUR,DMC,True,0.1792744929896575
