config_id,fold,method,ticker,selected_downstream,weight
W_K10P6_CP30,4,QAUR,DCM,False,0.0
W_K10P6_CP30,4,QAUR,EIB,True,0.18681954151756414
W_K10P6_CP30,4,QAUR,HAG,False,0.0
W_K10P6_CP30,4,QAUR,HPX,True,0.0200000000000004
W_K10P6_CP30,4,QAUR,SGN,True,0.24999999999999825
W_K10P6_CP30,4,QAUR,ST8,False,0.0
W_K10P6_CP30,4,QAUR,VCB,False,0.0
W_K10P6_CP30,4,QAUR,VJC,True,0.07089041148945112
W_K10P6_CP30,4,QAUR,VMD,True,0.2222900469929859
W_K10P6_CP30,5,AUR,AAM,True,0.23697071598249536
W_K10P6_CP30,5,AUR,DSN,True,0.24999999999999967
W_K10P6_CP30,5,AUR,EIB,True,0.0200000000000005
W_K10P6_CP30,5,AUR,GTA,False,0.0
W_K10P6_CP30,5,AUR,HNG,False,0.0
W_K10P6_CP30,5,AUR,HPX,True,0.02000000000000062
W_K10P6_CP30,5,AUR,SGN,True,0.24999999999999958
W_K10P6_CP30,5,AUR,VCB,True,0.2230292840175044
W_K10P6_CP30,5,AUR,VGC,False,0.0
W_K10P6_CP30,5,AUR,VJC,False,0.0
W_K10P6_CP30,5,QAUR,BMP,True,0.2100000000000003
W_K10P6_CP30,5,QAUR,DCM,False,0.0
W_K10P6_CP30,5,QAUR,DSN,True,0.24999999999999972
W_K10P6_CP30,5,QAUR,EIB,True,0.02000000000000018
W_K10P6_CP30,5,QAUR,GTA,False,0.0
W_K10P6_CP30,5,QAUR,HAG,False,0.0
W_K10P6_CP30,5,QAUR,HPX,True,0.020000000000000098
W_K10P6_CP30,5,QAUR,SGN,True,0.2499999999999997
W_K10P6_CP30,5,QAUR,VCB,True,0.24999999999999986
W_K10P6_CP30,5,QAUR,VJC,False,0.0
W_K10P6_CP30,6,AUR,AAM,True,0.2500000000000002
W_K10P6_CP30,6,AUR,BTP,True,0.22410481341332378
W_K10P6_CP30,6,AUR,DCM,False,0.0
W_K10P6_CP30,6,AUR,DSN,True,0.17960599101533198
W_K10P6_CP30,6,AUR,EIB,False,0.0
W_K10P6_CP30,6,AUR,HPX,False,0.0
W_K10P6_CP30,6,AUR,NCT,True,0.076289195571344
W_K10P6_CP30,6,AUR,SGN,True,0.2499999999999998
W_K10P6_CP30,6,AUR,STG,True,0.02000000000000024
W_K10P6_CP30,6,AUR,TDC,False,0.0
W_K10P6_CP30,6,QAUR,AAM,True,0.2271720647983527
W_K10P6_CP30,6,QAUR,BTP,True,0.24120618947691275
W_K10P6_CP30,6,QAUR,DCL,True,0.020000000000000483
W_K10P6_CP30,6,QAUR,DCM,False,0.0
W_K10P6_CP30,6,QAUR,DSN,True,0.24162174572473422
W_K10P6_CP30,6,QAUR,EIB,False,0.0
W_K10P6_CP30,6,QAUR,HPX,False,0.0
W_K10P6_CP30,6,QAUR,SGN,True,0.24999999999999992
W_K10P6_CP30,6,QAUR,STG,True,0.020000000000000004
W_K10P6_CP30,6,QAUR,VCB,False,0.0
W_K10P6_CP30,7,AUR,DCL,True,0.24999999999999983
W_K10P6_CP30,7,AUR,DCM,False,0.0
W_K10P6_CP30,7,AUR,EIB,False,0.0
W_K10P6_CP30,7,AUR,GTA,True,0.2060919196706149
W_K10P6_CP30,7,AUR,HPX,True,0.023908080329384882
W_K10P6_CP30,7,AUR,HTI,True,0.2500000000000002
W_K10P6_CP30,7,AUR,NCT,True,0.2500000000000001
W_K10P6_CP30,7,AUR,ST8,False,0.0
W_K10P6_CP30,7,AUR,VJC,False,0.0
W_K10P6_CP30,7,AUR,VPI,True,0.0200000000000001
W_K10P6_CP30,7,QAUR,CLC,True,0.25000000000000006
W_K10P6_CP30,7,QAUR,DCL,True,0.1224543289309693
W_K10P6_CP30,7,QAUR,DCM,False,0.0
W_K10P6_CP30,7,QAUR,DSN,True,0.107545671069031
W_K10P6_CP30,7,QAUR,EIB,False,0.0
W_K10P6_CP30,7,QAUR,HPX,True,0.02000000000000023
W_K10P6_CP30,7,QAUR,HTI,True,0.24999999999999975
W_K10P6_CP30,7,QAUR,NCT,True,0.24999999999999967
W_K10P6_CP30,7,QAUR,SC5,False,0.0
W_K10P6_CP30,7,QAUR,VJC,False,0.0
W_K10P6_CP30,8,AUR,DCL,True,0.24999999999999842
W_K10P6_CP30,8,AUR,DCM,False,0.0
