spec_id,market_lookback,strategy_lookback_folds,volatility_target,volatility_lookback_days,minimum_validation_ic,overlay_turnover_cost_bps,fold,method,exposure,market_growth,strategy_growth,validation_ic,estimated_volatility
OV0109,20,0,0.15,120,-1.0,25.0,43,QAUR,0.0,-0.007470167452396037,,0.2001132122074369,
OV0109,20,0,0.15,120,-1.0,25.0,44,QAUR,1.0,0.01624546904792945,,0.1723597320132825,0.14880731855366333
OV0109,20,0,0.15,120,-1.0,25.0,45,QAUR,0.0,-0.004247158256413308,,0.1294274309711267,
OV0109,20,0,0.15,120,-1.0,25.0,46,QAUR,0.9853676295334831,0.017501734296669458,,0.1446241484613002,0.15222744842046076
OV0109,20,0,0.15,120,-1.0,25.0,47,QAUR,1.0,0.014970499140492866,,0.1372321707601958,0.1490112207385798
OV0109,20,0,0.15,120,-1.0,25.0,48,QAUR,0.0,-0.039075640698391756,,0.101280568912574,
OV0109,20,0,0.15,120,-1.0,25.0,49,QAUR,0.9121799579044593,0.013333278382513303,,0.2303503087764476,0.16444123629354157
OV0109,20,0,0.15,120,-1.0,25.0,50,QAUR,0.0,-0.010747058086145955,,0.2200433263251226,
OV0109,20,0,0.15,120,-1.0,25.0,51,QAUR,0.9278818089036382,0.005209080118228737,,0.0716928067972777,0.16165852004064635
OV0109,20,0,0.15,120,-1.0,25.0,52,QAUR,0.0,-0.0399677551045976,,0.1268019033867795,
OV0110,20,0,0.15,120,0.0,25.0,0,AUR,1.0,0.038734642223986704,,0.1458097053584929,
OV0110,20,0,0.15,120,0.0,25.0,1,AUR,0.0,-0.1473461990126016,,0.1651887279683717,
OV0110,20,0,0.15,120,0.0,25.0,2,AUR,0.0,-0.06762736003782344,,0.0764920859628268,
OV0110,20,0,0.15,120,0.0,25.0,3,AUR,0.0,-0.11402831344944675,,-0.1837065178421047,
OV0110,20,0,0.15,120,0.0,25.0,4,AUR,0.0,0.0685274080468854,,-0.0833110018313464,
OV0110,20,0,0.15,120,0.0,25.0,5,AUR,0.0,0.026821522127197683,,-0.2177020551437719,
OV0110,20,0,0.15,120,0.0,25.0,6,AUR,0.0,-0.10494631480181837,,-0.0701645315303165,
OV0110,20,0,0.15,120,0.0,25.0,7,AUR,0.0,-0.10888914515298753,,0.2463882802545031,
OV0110,20,0,0.15,120,0.0,25.0,8,AUR,0.0,-0.023103354016403288,,0.0379681151139238,
OV0110,20,0,0.15,120,0.0,25.0,9,AUR,0.0,-0.0519851743987606,,0.1502621043863483,
OV0110,20,0,0.15,120,0.0,25.0,10,AUR,0.7738165098190428,0.0802990822643308,,0.1650907409819335,0.19384440380456283
OV0110,20,0,0.15,120,0.0,25.0,11,AUR,0.0,-0.008711538515415285,,0.0388024821303733,
OV0110,20,0,0.15,120,0.0,25.0,12,AUR,0.0,-0.002756384798810574,,0.0857661112981593,
OV0110,20,0,0.15,120,0.0,25.0,13,AUR,0.0,0.024021846522340073,,-0.0118121491210678,
OV0110,20,0,0.15,120,0.0,25.0,14,AUR,0.0,0.1293279156773144,,-0.0829658433754555,
OV0110,20,0,0.15,120,0.0,25.0,15,AUR,0.0,0.013837161739149506,,-0.1163422734384221,
OV0110,20,0,0.15,120,0.0,25.0,16,AUR,0.0,0.04271832040199586,,-0.0972193519230404,
OV0110,20,0,0.15,120,0.0,25.0,17,AUR,0.0,0.01690125446893287,,-0.0438253331721124,
OV0110,20,0,0.15,120,0.0,25.0,18,AUR,0.0,-0.04243989455888264,,0.0142662951684129,
OV0110,20,0,0.15,120,0.0,25.0,19,AUR,0.0,-0.08220674747407741,,0.2494091763766036,
OV0110,20,0,0.15,120,0.0,25.0,20,AUR,1.0,0.03983426573014004,,0.1029391640332599,0.08336980556738445
OV0110,20,0,0.15,120,0.0,25.0,21,AUR,0.0,0.03109780137640361,,-0.1310774178573737,
OV0110,20,0,0.15,120,0.0,25.0,22,AUR,0.0,-0.01285688004969432,,0.0022795944089448,
OV0110,20,0,0.15,120,0.0,25.0,23,AUR,1.0,0.03775342915175184,,0.2069822865702641,0.09697156086752828
OV0110,20,0,0.15,120,0.0,25.0,24,AUR,1.0,0.01891135508719488,,0.2230909201258613,0.10119665372853673
OV0110,20,0,0.15,120,0.0,25.0,25,AUR,0.0,-0.06251566979809231,,0.1294554999475838,
OV0110,20,0,0.15,120,0.0,25.0,26,AUR,1.0,0.061709180962184584,,0.0168922292662246,0.10348892786264029
OV0110,20,0,0.15,120,0.0,25.0,27,AUR,1.0,0.0013359232025098589,,0.0039280143056151,0.10133789502010145
OV0110,20,0,0.15,120,0.0,25.0,28,AUR,0.0,-0.06087892922579796,,0.1364658880697113,
OV0110,20,0,0.15,120,0.0,25.0,29,AUR,1.0,0.003063723753682579,,0.1751334860819501,0.08386960355165742
OV0110,20,0,0.15,120,0.0,25.0,30,AUR,1.0,0.007398333766777787,,0.2028157696886655,0.08585093583155827
OV0110,20,0,0.15,120,0.0,25.0,31,AUR,1.0,0.007175878845339767,,0.1823543012343227,0.07115723904839422
OV0110,20,0,0.15,120,0.0,25.0,32,AUR,0.0,0.011036716174821493,,-0.0161127245186476,
OV0110,20,0,0.15,120,0.0,25.0,33,AUR,0.0,0.03458179937296735,,-0.0502237866081455,
OV0110,20,0,0.15,120,0.0,25.0,34,AUR,0.0,-0.011780046746619144,,0.0650710321782027,
OV0110,20,0,0.15,120,0.0,25.0,35,AUR,1.0,0.07163553587416538,,0.0561668883433754,0.06538616727127017
OV0110,20,0,0.15,120,0.0,25.0,36,AUR,0.0,-0.015302174989076933,,0.0599747848468538,
OV0110,20,0,0.15,120,0.0,25.0,37,AUR,0.0,-0.07148422910107566,,0.125899687672472,
OV0110,20,0,0.15,120,0.0,25.0,38,AUR,0.9242052129573317,0.05708886149538195,,0.218636987248964,0.16230161645596033
OV0110,20,0,0.15,120,0.0,25.0,39,AUR,0.9092621883066444,0.010707527862465982,,0.1483290012628619,0.1649689186782869
OV0110,20,0,0.15,120,0.0,25.0,40,AUR,0.0,0.08379907805364795,,-0.0483882103213375,
OV0110,20,0,0.15,120,0.0,25.0,41,AUR,0.0,0.0435487232807612,,-0.0791962703574307,
OV0110,20,0,0.15,120,0.0,25.0,42,AUR,0.9220726370261028,7.56095499103715e-05,,0.0715353286812834,0.1626769887498068
OV0110,20,0,0.15,120,0.0,25.0,43,AUR,0.0,-0.007470167452396037,,0.2001132122074369,
OV0110,20,0,0.15,120,0.0,25.0,44,AUR,1.0,0.01624546904792945,,0.1723597320132825,0.1428906301412067
OV0110,20,0,0.15,120,0.0,25.0,45,AUR,0.0,-0.004247158256413308,,0.1294274309711267,
OV0110,20,0,0.15,120,0.0,25.0,46,AUR,0.998322608072719,0.017501734296669458,,0.1446241484613002,0.15025203154477076
OV0110,20,0,0.15,120,0.0,25.0,47,AUR,1.0,0.014970499140492866,,0.1372321707601958,0.1485721837736821
OV0110,20,0,0.15,120,0.0,25.0,48,AUR,0.0,-0.039075640698391756,,0.101280568912574,
OV0110,20,0,0.15,120,0.0,25.0,49,AUR,0.9393768947411392,0.013333278382513303,,0.2303503087764476,0.15968031664365662
OV0110,20,0,0.15,120,0.0,25.0,50,AUR,0.0,-0.010747058086145955,,0.2200433263251226,
OV0110,20,0,0.15,120,0.0,25.0,51,AUR,0.9401108064447216,0.005209080118228737,,0.0716928067972777,0.1595556597921311
OV0110,20,0,0.15,120,0.0,25.0,52,AUR,0.0,-0.0399677551045976,,0.1268019033867795,
OV0110,20,0,0.15,120,0.0,25.0,0,QAUR,1.0,0.038734642223986704,,0.1458097053584929,
OV0110,20,0,0.15,120,0.0,25.0,1,QAUR,0.0,-0.1473461990126016,,0.1651887279683717,
OV0110,20,0,0.15,120,0.0,25.0,2,QAUR,0.0,-0.06762736003782344,,0.0764920859628268,
OV0110,20,0,0.15,120,0.0,25.0,3,QAUR,0.0,-0.11402831344944675,,-0.1837065178421047,
OV0110,20,0,0.15,120,0.0,25.0,4,QAUR,0.0,0.0685274080468854,,-0.0833110018313464,
OV0110,20,0,0.15,120,0.0,25.0,5,QAUR,0.0,0.026821522127197683,,-0.2177020551437719,
OV0110,20,0,0.15,120,0.0,25.0,6,QAUR,0.0,-0.10494631480181837,,-0.0701645315303165,
OV0110,20,0,0.15,120,0.0,25.0,7,QAUR,0.0,-0.10888914515298753,,0.2463882802545031,
OV0110,20,0,0.15,120,0.0,25.0,8,QAUR,0.0,-0.023103354016403288,,0.0379681151139238,
OV0110,20,0,0.15,120,0.0,25.0,9,QAUR,0.0,-0.0519851743987606,,0.1502621043863483,
OV0110,20,0,0.15,120,0.0,25.0,10,QAUR,0.7738165098190428,0.0802990822643308,,0.1650907409819335,0.19384440380456283
OV0110,20,0,0.15,120,0.0,25.0,11,QAUR,0.0,-0.008711538515415285,,0.0388024821303733,
OV0110,20,0,0.15,120,0.0,25.0,12,QAUR,0.0,-0.002756384798810574,,0.0857661112981593,
OV0110,20,0,0.15,120,0.0,25.0,13,QAUR,0.0,0.024021846522340073,,-0.0118121491210678,
OV0110,20,0,0.15,120,0.0,25.0,14,QAUR,0.0,0.1293279156773144,,-0.0829658433754555,
OV0110,20,0,0.15,120,0.0,25.0,15,QAUR,0.0,0.013837161739149506,,-0.1163422734384221,
OV0110,20,0,0.15,120,0.0,25.0,16,QAUR,0.0,0.04271832040199586,,-0.0972193519230404,
OV0110,20,0,0.15,120,0.0,25.0,17,QAUR,0.0,0.01690125446893287,,-0.0438253331721124,
OV0110,20,0,0.15,120,0.0,25.0,18,QAUR,0.0,-0.04243989455888264,,0.0142662951684129,
OV0110,20,0,0.15,120,0.0,25.0,19,QAUR,0.0,-0.08220674747407741,,0.2494091763766036,
OV0110,20,0,0.15,120,0.0,25.0,20,QAUR,1.0,0.03983426573014004,,0.1029391640332599,0.08336980556738445
OV0110,20,0,0.15,120,0.0,25.0,21,QAUR,0.0,0.03109780137640361,,-0.1310774178573737,
OV0110,20,0,0.15,120,0.0,25.0,22,QAUR,0.0,-0.01285688004969432,,0.0022795944089448,
OV0110,20,0,0.15,120,0.0,25.0,23,QAUR,1.0,0.03775342915175184,,0.2069822865702641,0.09697156086752828
OV0110,20,0,0.15,120,0.0,25.0,24,QAUR,1.0,0.01891135508719488,,0.2230909201258613,0.10119665372853673
OV0110,20,0,0.15,120,0.0,25.0,25,QAUR,0.0,-0.06251566979809231,,0.1294554999475838,
OV0110,20,0,0.15,120,0.0,25.0,26,QAUR,1.0,0.061709180962184584,,0.0168922292662246,0.10348892786264029
OV0110,20,0,0.15,120,0.0,25.0,27,QAUR,1.0,0.0013359232025098589,,0.0039280143056151,0.10133789502010145
OV0110,20,0,0.15,120,0.0,25.0,28,QAUR,0.0,-0.06087892922579796,,0.1364658880697113,
OV0110,20,0,0.15,120,0.0,25.0,29,QAUR,1.0,0.003063723753682579,,0.1751334860819501,0.08386960355165742
OV0110,20,0,0.15,120,0.0,25.0,30,QAUR,1.0,0.007398333766777787,,0.2028157696886655,0.08585093583155827
OV0110,20,0,0.15,120,0.0,25.0,31,QAUR,1.0,0.007175878845339767,,0.1823543012343227,0.07115723904839422
OV0110,20,0,0.15,120,0.0,25.0,32,QAUR,0.0,0.011036716174821493,,-0.0161127245186476,
OV0110,20,0,0.15,120,0.0,25.0,33,QAUR,0.0,0.03458179937296735,,-0.0502237866081455,
OV0110,20,0,0.15,120,0.0,25.0,34,QAUR,0.0,-0.011780046746619144,,0.0650710321782027,
OV0110,20,0,0.15,120,0.0,25.0,35,QAUR,1.0,0.07163553587416538,,0.0561668883433754,0.06538616727127017
OV0110,20,0,0.15,120,0.0,25.0,36,QAUR,0.0,-0.015302174989076933,,0.0599747848468538,
OV0110,20,0,0.15,120,0.0,25.0,37,QAUR,0.0,-0.07148422910107566,,0.125899687672472,
OV0110,20,0,0.15,120,0.0,25.0,38,QAUR,0.9242052129573317,0.05708886149538195,,0.218636987248964,0.16230161645596033
OV0110,20,0,0.15,120,0.0,25.0,39,QAUR,0.8892205373083754,0.010707527862465982,,0.1483290012628619,0.168687062102774
OV0110,20,0,0.15,120,0.0,25.0,40,QAUR,0.0,0.08379907805364795,,-0.0483882103213375,
OV0110,20,0,0.15,120,0.0,25.0,41,QAUR,0.0,0.0435487232807612,,-0.0791962703574307,
OV0110,20,0,0.15,120,0.0,25.0,42,QAUR,0.8416001093626323,7.56095499103715e-05,,0.0715353286812834,0.17823191600295687
OV0110,20,0,0.15,120,0.0,25.0,43,QAUR,0.0,-0.007470167452396037,,0.2001132122074369,
OV0110,20,0,0.15,120,0.0,25.0,44,QAUR,1.0,0.01624546904792945,,0.1723597320132825,0.14880731855366333
OV0110,20,0,0.15,120,0.0,25.0,45,QAUR,0.0,-0.004247158256413308,,0.1294274309711267,
OV0110,20,0,0.15,120,0.0,25.0,46,QAUR,0.9853676295334831,0.017501734296669458,,0.1446241484613002,0.15222744842046076
OV0110,20,0,0.15,120,0.0,25.0,47,QAUR,1.0,0.014970499140492866,,0.1372321707601958,0.1490112207385798
OV0110,20,0,0.15,120,0.0,25.0,48,QAUR,0.0,-0.039075640698391756,,0.101280568912574,
OV0110,20,0,0.15,120,0.0,25.0,49,QAUR,0.9121799579044593,0.013333278382513303,,0.2303503087764476,0.16444123629354157
OV0110,20,0,0.15,120,0.0,25.0,50,QAUR,0.0,-0.010747058086145955,,0.2200433263251226,
OV0110,20,0,0.15,120,0.0,25.0,51,QAUR,0.9278818089036382,0.005209080118228737,,0.0716928067972777,0.16165852004064635
OV0110,20,0,0.15,120,0.0,25.0,52,QAUR,0.0,-0.0399677551045976,,0.1268019033867795,
OV0111,20,0,0.15,120,0.05,25.0,0,AUR,1.0,0.038734642223986704,,0.1458097053584929,
OV0111,20,0,0.15,120,0.05,25.0,1,AUR,0.0,-0.1473461990126016,,0.1651887279683717,
OV0111,20,0,0.15,120,0.05,25.0,2,AUR,0.0,-0.06762736003782344,,0.0764920859628268,
OV0111,20,0,0.15,120,0.05,25.0,3,AUR,0.0,-0.11402831344944675,,-0.1837065178421047,
OV0111,20,0,0.15,120,0.05,25.0,4,AUR,0.0,0.0685274080468854,,-0.0833110018313464,
OV0111,20,0,0.15,120,0.05,25.0,5,AUR,0.0,0.026821522127197683,,-0.2177020551437719,
OV0111,20,0,0.15,120,0.05,25.0,6,AUR,0.0,-0.10494631480181837,,-0.0701645315303165,
OV0111,20,0,0.15,120,0.05,25.0,7,AUR,0.0,-0.10888914515298753,,0.2463882802545031,
OV0111,20,0,0.15,120,0.05,25.0,8,AUR,0.0,-0.023103354016403288,,0.0379681151139238,
OV0111,20,0,0.15,120,0.05,25.0,9,AUR,0.0,-0.0519851743987606,,0.1502621043863483,
OV0111,20,0,0.15,120,0.05,25.0,10,AUR,0.7738165098190428,0.0802990822643308,,0.1650907409819335,0.19384440380456283
OV0111,20,0,0.15,120,0.05,25.0,11,AUR,0.0,-0.008711538515415285,,0.0388024821303733,
OV0111,20,0,0.15,120,0.05,25.0,12,AUR,0.0,-0.002756384798810574,,0.0857661112981593,
OV0111,20,0,0.15,120,0.05,25.0,13,AUR,0.0,0.024021846522340073,,-0.0118121491210678,
OV0111,20,0,0.15,120,0.05,25.0,14,AUR,0.0,0.1293279156773144,,-0.0829658433754555,
OV0111,20,0,0.15,120,0.05,25.0,15,AUR,0.0,0.013837161739149506,,-0.1163422734384221,
OV0111,20,0,0.15,120,0.05,25.0,16,AUR,0.0,0.04271832040199586,,-0.0972193519230404,
OV0111,20,0,0.15,120,0.05,25.0,17,AUR,0.0,0.01690125446893287,,-0.0438253331721124,
OV0111,20,0,0.15,120,0.05,25.0,18,AUR,0.0,-0.04243989455888264,,0.0142662951684129,
OV0111,20,0,0.15,120,0.05,25.0,19,AUR,0.0,-0.08220674747407741,,0.2494091763766036,
OV0111,20,0,0.15,120,0.05,25.0,20,AUR,1.0,0.03983426573014004,,0.1029391640332599,0.08336980556738445
OV0111,20,0,0.15,120,0.05,25.0,21,AUR,0.0,0.03109780137640361,,-0.1310774178573737,
OV0111,20,0,0.15,120,0.05,25.0,22,AUR,0.0,-0.01285688004969432,,0.0022795944089448,
OV0111,20,0,0.15,120,0.05,25.0,23,AUR,1.0,0.03775342915175184,,0.2069822865702641,0.09697156086752828
OV0111,20,0,0.15,120,0.05,25.0,24,AUR,1.0,0.01891135508719488,,0.2230909201258613,0.10119665372853673
OV0111,20,0,0.15,120,0.05,25.0,25,AUR,0.0,-0.06251566979809231,,0.1294554999475838,
OV0111,20,0,0.15,120,0.05,25.0,26,AUR,0.0,0.061709180962184584,,0.0168922292662246,
OV0111,20,0,0.15,120,0.05,25.0,27,AUR,0.0,0.0013359232025098589,,0.0039280143056151,
OV0111,20,0,0.15,120,0.05,25.0,28,AUR,0.0,-0.06087892922579796,,0.1364658880697113,
OV0111,20,0,0.15,120,0.05,25.0,29,AUR,1.0,0.003063723753682579,,0.1751334860819501,0.08386960355165742
OV0111,20,0,0.15,120,0.05,25.0,30,AUR,1.0,0.007398333766777787,,0.2028157696886655,0.08585093583155827
OV0111,20,0,0.15,120,0.05,25.0,31,AUR,1.0,0.007175878845339767,,0.1823543012343227,0.07115723904839422
OV0111,20,0,0.15,120,0.05,25.0,32,AUR,0.0,0.011036716174821493,,-0.0161127245186476,
OV0111,20,0,0.15,120,0.05,25.0,33,AUR,0.0,0.03458179937296735,,-0.0502237866081455,
OV0111,20,0,0.15,120,0.05,25.0,34,AUR,0.0,-0.011780046746619144,,0.0650710321782027,
OV0111,20,0,0.15,120,0.05,25.0,35,AUR,1.0,0.07163553587416538,,0.0561668883433754,0.06538616727127017
OV0111,20,0,0.15,120,0.05,25.0,36,AUR,0.0,-0.015302174989076933,,0.0599747848468538,
OV0111,20,0,0.15,120,0.05,25.0,37,AUR,0.0,-0.07148422910107566,,0.125899687672472,
OV0111,20,0,0.15,120,0.05,25.0,38,AUR,0.9242052129573317,0.05708886149538195,,0.218636987248964,0.16230161645596033
OV0111,20,0,0.15,120,0.05,25.0,39,AUR,0.9092621883066444,0.010707527862465982,,0.1483290012628619,0.1649689186782869
OV0111,20,0,0.15,120,0.05,25.0,40,AUR,0.0,0.08379907805364795,,-0.0483882103213375,
OV0111,20,0,0.15,120,0.05,25.0,41,AUR,0.0,0.0435487232807612,,-0.0791962703574307,
OV0111,20,0,0.15,120,0.05,25.0,42,AUR,0.9220726370261028,7.56095499103715e-05,,0.0715353286812834,0.1626769887498068
OV0111,20,0,0.15,120,0.05,25.0,43,AUR,0.0,-0.007470167452396037,,0.2001132122074369,
OV0111,20,0,0.15,120,0.05,25.0,44,AUR,1.0,0.01624546904792945,,0.1723597320132825,0.1428906301412067
OV0111,20,0,0.15,120,0.05,25.0,45,AUR,0.0,-0.004247158256413308,,0.1294274309711267,
OV0111,20,0,0.15,120,0.05,25.0,46,AUR,0.998322608072719,0.017501734296669458,,0.1446241484613002,0.15025203154477076
OV0111,20,0,0.15,120,0.05,25.0,47,AUR,1.0,0.014970499140492866,,0.1372321707601958,0.1485721837736821
OV0111,20,0,0.15,120,0.05,25.0,48,AUR,0.0,-0.039075640698391756,,0.101280568912574,
OV0111,20,0,0.15,120,0.05,25.0,49,AUR,0.9393768947411392,0.013333278382513303,,0.2303503087764476,0.15968031664365662
OV0111,20,0,0.15,120,0.05,25.0,50,AUR,0.0,-0.010747058086145955,,0.2200433263251226,
OV0111,20,0,0.15,120,0.05,25.0,51,AUR,0.9401108064447216,0.005209080118228737,,0.0716928067972777,0.1595556597921311
OV0111,20,0,0.15,120,0.05,25.0,52,AUR,0.0,-0.0399677551045976,,0.1268019033867795,
OV0111,20,0,0.15,120,0.05,25.0,0,QAUR,1.0,0.038734642223986704,,0.1458097053584929,
OV0111,20,0,0.15,120,0.05,25.0,1,QAUR,0.0,-0.1473461990126016,,0.1651887279683717,
OV0111,20,0,0.15,120,0.05,25.0,2,QAUR,0.0,-0.06762736003782344,,0.0764920859628268,
OV0111,20,0,0.15,120,0.05,25.0,3,QAUR,0.0,-0.11402831344944675,,-0.1837065178421047,
OV0111,20,0,0.15,120,0.05,25.0,4,QAUR,0.0,0.0685274080468854,,-0.0833110018313464,
OV0111,20,0,0.15,120,0.05,25.0,5,QAUR,0.0,0.026821522127197683,,-0.2177020551437719,
OV0111,20,0,0.15,120,0.05,25.0,6,QAUR,0.0,-0.10494631480181837,,-0.0701645315303165,
OV0111,20,0,0.15,120,0.05,25.0,7,QAUR,0.0,-0.10888914515298753,,0.2463882802545031,
OV0111,20,0,0.15,120,0.05,25.0,8,QAUR,0.0,-0.023103354016403288,,0.0379681151139238,
OV0111,20,0,0.15,120,0.05,25.0,9,QAUR,0.0,-0.0519851743987606,,0.1502621043863483,
OV0111,20,0,0.15,120,0.05,25.0,10,QAUR,0.7738165098190428,0.0802990822643308,,0.1650907409819335,0.19384440380456283
OV0111,20,0,0.15,120,0.05,25.0,11,QAUR,0.0,-0.008711538515415285,,0.0388024821303733,
OV0111,20,0,0.15,120,0.05,25.0,12,QAUR,0.0,-0.002756384798810574,,0.0857661112981593,
OV0111,20,0,0.15,120,0.05,25.0,13,QAUR,0.0,0.024021846522340073,,-0.0118121491210678,
OV0111,20,0,0.15,120,0.05,25.0,14,QAUR,0.0,0.1293279156773144,,-0.0829658433754555,
OV0111,20,0,0.15,120,0.05,25.0,15,QAUR,0.0,0.013837161739149506,,-0.1163422734384221,
OV0111,20,0,0.15,120,0.05,25.0,16,QAUR,0.0,0.04271832040199586,,-0.0972193519230404,
OV0111,20,0,0.15,120,0.05,25.0,17,QAUR,0.0,0.01690125446893287,,-0.0438253331721124,
OV0111,20,0,0.15,120,0.05,25.0,18,QAUR,0.0,-0.04243989455888264,,0.0142662951684129,
OV0111,20,0,0.15,120,0.05,25.0,19,QAUR,0.0,-0.08220674747407741,,0.2494091763766036,
OV0111,20,0,0.15,120,0.05,25.0,20,QAUR,1.0,0.03983426573014004,,0.1029391640332599,0.08336980556738445
OV0111,20,0,0.15,120,0.05,25.0,21,QAUR,0.0,0.03109780137640361,,-0.1310774178573737,
OV0111,20,0,0.15,120,0.05,25.0,22,QAUR,0.0,-0.01285688004969432,,0.0022795944089448,
OV0111,20,0,0.15,120,0.05,25.0,23,QAUR,1.0,0.03775342915175184,,0.2069822865702641,0.09697156086752828
OV0111,20,0,0.15,120,0.05,25.0,24,QAUR,1.0,0.01891135508719488,,0.2230909201258613,0.10119665372853673
OV0111,20,0,0.15,120,0.05,25.0,25,QAUR,0.0,-0.06251566979809231,,0.1294554999475838,
OV0111,20,0,0.15,120,0.05,25.0,26,QAUR,0.0,0.061709180962184584,,0.0168922292662246,
OV0111,20,0,0.15,120,0.05,25.0,27,QAUR,0.0,0.0013359232025098589,,0.0039280143056151,
OV0111,20,0,0.15,120,0.05,25.0,28,QAUR,0.0,-0.06087892922579796,,0.1364658880697113,
OV0111,20,0,0.15,120,0.05,25.0,29,QAUR,1.0,0.003063723753682579,,0.1751334860819501,0.08386960355165742
OV0111,20,0,0.15,120,0.05,25.0,30,QAUR,1.0,0.007398333766777787,,0.2028157696886655,0.08585093583155827
OV0111,20,0,0.15,120,0.05,25.0,31,QAUR,1.0,0.007175878845339767,,0.1823543012343227,0.07115723904839422
OV0111,20,0,0.15,120,0.05,25.0,32,QAUR,0.0,0.011036716174821493,,-0.0161127245186476,
OV0111,20,0,0.15,120,0.05,25.0,33,QAUR,0.0,0.03458179937296735,,-0.0502237866081455,
OV0111,20,0,0.15,120,0.05,25.0,34,QAUR,0.0,-0.011780046746619144,,0.0650710321782027,
OV0111,20,0,0.15,120,0.05,25.0,35,QAUR,1.0,0.07163553587416538,,0.0561668883433754,0.06538616727127017
OV0111,20,0,0.15,120,0.05,25.0,36,QAUR,0.0,-0.015302174989076933,,0.0599747848468538,
OV0111,20,0,0.15,120,0.05,25.0,37,QAUR,0.0,-0.07148422910107566,,0.125899687672472,
OV0111,20,0,0.15,120,0.05,25.0,38,QAUR,0.9242052129573317,0.05708886149538195,,0.218636987248964,0.16230161645596033
OV0111,20,0,0.15,120,0.05,25.0,39,QAUR,0.8892205373083754,0.010707527862465982,,0.1483290012628619,0.168687062102774
OV0111,20,0,0.15,120,0.05,25.0,40,QAUR,0.0,0.08379907805364795,,-0.0483882103213375,
OV0111,20,0,0.15,120,0.05,25.0,41,QAUR,0.0,0.0435487232807612,,-0.0791962703574307,
OV0111,20,0,0.15,120,0.05,25.0,42,QAUR,0.8416001093626323,7.56095499103715e-05,,0.0715353286812834,0.17823191600295687
OV0111,20,0,0.15,120,0.05,25.0,43,QAUR,0.0,-0.007470167452396037,,0.2001132122074369,
OV0111,20,0,0.15,120,0.05,25.0,44,QAUR,1.0,0.01624546904792945,,0.1723597320132825,0.14880731855366333
OV0111,20,0,0.15,120,0.05,25.0,45,QAUR,0.0,-0.004247158256413308,,0.1294274309711267,
OV0111,20,0,0.15,120,0.05,25.0,46,QAUR,0.9853676295334831,0.017501734296669458,,0.1446241484613002,0.15222744842046076
OV0111,20,0,0.15,120,0.05,25.0,47,QAUR,1.0,0.014970499140492866,,0.1372321707601958,0.1490112207385798
OV0111,20,0,0.15,120,0.05,25.0,48,QAUR,0.0,-0.039075640698391756,,0.101280568912574,
OV0111,20,0,0.15,120,0.05,25.0,49,QAUR,0.9121799579044593,0.013333278382513303,,0.2303503087764476,0.16444123629354157
OV0111,20,0,0.15,120,0.05,25.0,50,QAUR,0.0,-0.010747058086145955,,0.2200433263251226,
OV0111,20,0,0.15,120,0.05,25.0,51,QAUR,0.9278818089036382,0.005209080118228737,,0.0716928067972777,0.16165852004064635
OV0111,20,0,0.15,120,0.05,25.0,52,QAUR,0.0,-0.0399677551045976,,0.1268019033867795,
OV0112,20,0,0.15,120,0.1,25.0,0,AUR,1.0,0.038734642223986704,,0.1458097053584929,
OV0112,20,0,0.15,120,0.1,25.0,1,AUR,0.0,-0.1473461990126016,,0.1651887279683717,
OV0112,20,0,0.15,120,0.1,25.0,2,AUR,0.0,-0.06762736003782344,,0.0764920859628268,
OV0112,20,0,0.15,120,0.1,25.0,3,AUR,0.0,-0.11402831344944675,,-0.1837065178421047,
OV0112,20,0,0.15,120,0.1,25.0,4,AUR,0.0,0.0685274080468854,,-0.0833110018313464,
OV0112,20,0,0.15,120,0.1,25.0,5,AUR,0.0,0.026821522127197683,,-0.2177020551437719,
OV0112,20,0,0.15,120,0.1,25.0,6,AUR,0.0,-0.10494631480181837,,-0.0701645315303165,
OV0112,20,0,0.15,120,0.1,25.0,7,AUR,0.0,-0.10888914515298753,,0.2463882802545031,
OV0112,20,0,0.15,120,0.1,25.0,8,AUR,0.0,-0.023103354016403288,,0.0379681151139238,
OV0112,20,0,0.15,120,0.1,25.0,9,AUR,0.0,-0.0519851743987606,,0.1502621043863483,
OV0112,20,0,0.15,120,0.1,25.0,10,AUR,0.7738165098190428,0.0802990822643308,,0.1650907409819335,0.19384440380456283
OV0112,20,0,0.15,120,0.1,25.0,11,AUR,0.0,-0.008711538515415285,,0.0388024821303733,
OV0112,20,0,0.15,120,0.1,25.0,12,AUR,0.0,-0.002756384798810574,,0.0857661112981593,
OV0112,20,0,0.15,120,0.1,25.0,13,AUR,0.0,0.024021846522340073,,-0.0118121491210678,
OV0112,20,0,0.15,120,0.1,25.0,14,AUR,0.0,0.1293279156773144,,-0.0829658433754555,
OV0112,20,0,0.15,120,0.1,25.0,15,AUR,0.0,0.013837161739149506,,-0.1163422734384221,
OV0112,20,0,0.15,120,0.1,25.0,16,AUR,0.0,0.04271832040199586,,-0.0972193519230404,
OV0112,20,0,0.15,120,0.1,25.0,17,AUR,0.0,0.01690125446893287,,-0.0438253331721124,
OV0112,20,0,0.15,120,0.1,25.0,18,AUR,0.0,-0.04243989455888264,,0.0142662951684129,
OV0112,20,0,0.15,120,0.1,25.0,19,AUR,0.0,-0.08220674747407741,,0.2494091763766036,
