fold,date,method,return
5,2024-01-27,QAUR,-0.009107533069664324
5,2024-01-30,QAUR,-0.005577824175215017
5,2024-01-02,FULL_UNIVERSE_EW,-9.036144578313264e-05
5,2024-01-03,FULL_UNIVERSE_EW,-0.0016455699691444643
5,2024-01-04,FULL_UNIVERSE_EW,0.010213884328558812
5,2024-01-05,FULL_UNIVERSE_EW,-0.0003753996268047821
5,2024-01-06,FULL_UNIVERSE_EW,0.00030213288617165373
5,2024-01-09,FULL_UNIVERSE_EW,0.0015905320071614663
5,2024-01-10,FULL_UNIVERSE_EW,-0.0005601275642168942
5,2024-01-11,FULL_UNIVERSE_EW,-0.0036802702655685067
5,2024-01-12,FULL_UNIVERSE_EW,0.002361551352904143
5,2024-01-13,FULL_UNIVERSE_EW,-0.010913354683096
5,2024-01-16,FULL_UNIVERSE_EW,-0.004185343437952768
5,2024-01-17,FULL_UNIVERSE_EW,0.007519408234181888
5,2024-01-18,FULL_UNIVERSE_EW,0.000597344667125339
5,2024-01-19,FULL_UNIVERSE_EW,0.0030659922049215754
5,2024-01-20,FULL_UNIVERSE_EW,0.0019132154246953568
5,2024-01-23,FULL_UNIVERSE_EW,0.0013608893872211435
5,2024-01-24,FULL_UNIVERSE_EW,-0.0007015164717031515
5,2024-01-25,FULL_UNIVERSE_EW,-0.0007727558308839273
5,2024-01-26,FULL_UNIVERSE_EW,0.0
5,2024-01-27,FULL_UNIVERSE_EW,0.002400504666075418
5,2024-01-30,FULL_UNIVERSE_EW,0.0010116590624201635
6,2024-04-02,AUR,0.004640009222328722
6,2024-04-03,AUR,-0.0016234256171294027
6,2024-04-04,AUR,0.007306117937314498
6,2024-04-05,AUR,-0.006543280732335545
6,2024-04-06,AUR,-0.0014009745133207918
6,2024-04-09,AUR,-0.0021471448259954857
6,2024-04-10,AUR,0.0010766574332343268
6,2024-04-11,AUR,-0.0026406414964549553
6,2024-04-12,AUR,0.009659448622279085
6,2024-04-13,AUR,-0.003258770612708726
6,2024-04-16,AUR,-0.0052525547330146746
6,2024-04-17,AUR,-0.0018903881035188677
6,2024-04-18,AUR,0.00415044233816646
6,2024-04-19,AUR,0.0
6,2024-04-20,AUR,-0.012258591841693407
6,2024-04-23,AUR,0.005857013824552053
6,2024-04-24,AUR,-0.001618162567961929
6,2024-04-25,AUR,-0.0002674954145612759
6,2024-04-26,AUR,-0.0014634210255913107
6,2024-04-27,AUR,-0.004900239502162597
6,2024-04-02,QAUR,-0.002767376193422043
6,2024-04-03,QAUR,-0.0021428597778517674
6,2024-04-04,QAUR,0.00471204668959198
6,2024-04-05,QAUR,-0.0029349992482006863
6,2024-04-06,QAUR,-0.0001366309326080431
6,2024-04-09,QAUR,-0.00950914352392854
6,2024-04-10,QAUR,0.009516272305515465
6,2024-04-11,QAUR,-0.010761007596652394
6,2024-04-12,QAUR,0.000596191336006453
6,2024-04-13,QAUR,0.0008333329582723787
6,2024-04-16,QAUR,-0.009419250011308736
6,2024-04-17,QAUR,0.0038705951432322144
6,2024-04-18,QAUR,0.001666670786740987
6,2024-04-19,QAUR,0.0
6,2024-04-20,QAUR,-0.004577206095423022
6,2024-04-23,QAUR,0.003334709075112193
6,2024-04-24,QAUR,-0.007463706612260218
6,2024-04-25,QAUR,-0.00241054837523264
6,2024-04-26,QAUR,-0.015596245484392975
6,2024-04-27,QAUR,-0.011838654799704218
6,2024-04-02,FULL_UNIVERSE_EW,-0.00031812118961117
6,2024-04-03,FULL_UNIVERSE_EW,0.005307678422465702
6,2024-04-04,FULL_UNIVERSE_EW,-0.00655006794811518
6,2024-04-05,FULL_UNIVERSE_EW,-0.004206168568868675
6,2024-04-06,FULL_UNIVERSE_EW,-0.009343306492589906
6,2024-04-09,FULL_UNIVERSE_EW,-0.009065337671662023
6,2024-04-10,FULL_UNIVERSE_EW,0.0073834163291502854
6,2024-04-11,FULL_UNIVERSE_EW,-0.0031199273175340977
6,2024-04-12,FULL_UNIVERSE_EW,-0.0009098890335962682
6,2024-04-13,FULL_UNIVERSE_EW,0.00719152576684487
6,2024-04-16,FULL_UNIVERSE_EW,-0.0421466117670208
6,2024-04-17,FULL_UNIVERSE_EW,-0.008747008306202907
6,2024-04-18,FULL_UNIVERSE_EW,-0.009247364727909985
6,2024-04-19,FULL_UNIVERSE_EW,0.0
6,2024-04-20,FULL_UNIVERSE_EW,-0.021278469024188826
6,2024-04-23,FULL_UNIVERSE_EW,0.015946636379733984
6,2024-04-24,FULL_UNIVERSE_EW,-0.010708693166878419
6,2024-04-25,FULL_UNIVERSE_EW,0.022958727231568832
