fold,date,return_definition,gross_return,net_return
1,2022-09-26,raw_close,0.013166312104314053,0.013166312104314053
1,2022-09-27,raw_close,-0.027660891549648462,-0.027660891549648462
1,2022-09-28,raw_close,0.0051053830898347705,0.0051053830898347705
1,2022-09-29,raw_close,-0.01598491240021093,-0.01598491240021093
1,2022-09-30,raw_close,-0.020126477935254808,-0.020126477935254808
1,2022-09-01,source_adjusted,0.0122442458287817,0.007885914733124277
1,2022-09-02,source_adjusted,0.0,0.0
1,2022-09-05,source_adjusted,0.0,0.0
1,2022-09-06,source_adjusted,0.0016332204364116832,0.0016332204364116832
1,2022-09-07,source_adjusted,0.00042252386998908225,0.00042252386998908225
1,2022-09-08,source_adjusted,-0.03171366697290029,-0.03171366697290029
1,2022-09-09,source_adjusted,-0.012838452914277496,-0.012838452914277496
1,2022-09-12,source_adjusted,0.004959556594798955,0.004959556594798955
1,2022-09-13,source_adjusted,-0.003135245084491855,-0.003135245084491855
1,2022-09-14,source_adjusted,0.0008215453054389781,0.0008215453054389781
1,2022-09-15,source_adjusted,-0.009801947508421897,-0.009801947508421897
1,2022-09-16,source_adjusted,-0.0035583349190101226,-0.0035583349190101226
1,2022-09-19,source_adjusted,-0.011526992755737079,-0.011526992755737079
1,2022-09-20,source_adjusted,-0.038299414659565344,-0.038299414659565344
1,2022-09-21,source_adjusted,0.018448823256757042,0.018448823256757042
1,2022-09-22,source_adjusted,0.001029274917887641,0.001029274917887641
1,2022-09-23,source_adjusted,0.0015861856868023211,0.0015861856868023211
1,2022-09-26,source_adjusted,0.013166397276086612,0.013166397276086612
1,2022-09-27,source_adjusted,-0.027660932059422192,-0.027660932059422192
1,2022-09-28,source_adjusted,0.005105414426498753,0.005105414426498753
1,2022-09-29,source_adjusted,-0.015984990762672797,-0.015984990762672797
1,2022-09-30,source_adjusted,-0.020126419255712853,-0.020126419255712853
1,2022-09-01,research_total_return_candidate,0.012244212548335564,0.007885881595970812
1,2022-09-02,research_total_return_candidate,0.0,0.0
1,2022-09-05,research_total_return_candidate,0.0,0.0
1,2022-09-06,research_total_return_candidate,0.0016332225902625872,0.0016332225902625872
1,2022-09-07,research_total_return_candidate,0.0004225359573134333,0.0004225359573134333
1,2022-09-08,research_total_return_candidate,-0.0317136778708362,-0.0317136778708362
1,2022-09-09,research_total_return_candidate,-0.012838401853258692,-0.012838401853258692
1,2022-09-12,research_total_return_candidate,0.0049595248073871995,0.0049595248073871995
1,2022-09-13,research_total_return_candidate,-0.0031351916250906176,-0.0031351916250906176
1,2022-09-14,research_total_return_candidate,0.0008214870688067788,0.0008214870688067788
1,2022-09-15,research_total_return_candidate,-0.009801947616823202,-0.009801947616823202
1,2022-09-16,research_total_return_candidate,-0.0035583365936124873,-0.0035583365936124873
1,2022-09-19,research_total_return_candidate,-0.011526990505874624,-0.011526990505874624
1,2022-09-20,research_total_return_candidate,-0.038299415788341125,-0.038299415788341125
1,2022-09-21,research_total_return_candidate,0.018448786360271308,0.018448786360271308
1,2022-09-22,research_total_return_candidate,0.0010293377860296966,0.0010293377860296966
1,2022-09-23,research_total_return_candidate,0.001586224328237624,0.001586224328237624
1,2022-09-26,research_total_return_candidate,0.013166312104314053,0.013166312104314053
1,2022-09-27,research_total_return_candidate,-0.027660891549648462,-0.027660891549648462
1,2022-09-28,research_total_return_candidate,0.0051053830898347705,0.0051053830898347705
1,2022-09-29,research_total_return_candidate,-0.01598491240021093,-0.01598491240021093
1,2022-09-30,research_total_return_candidate,-0.020126477935254808,-0.020126477935254808
2,2023-01-02,raw_close,-0.03914088922087401,-0.043314225530837525
2,2023-01-03,raw_close,0.0,0.0
2,2023-01-04,raw_close,0.060598234860453765,0.060598234860453765
2,2023-01-05,raw_close,-0.03221703535283514,-0.03221703535283514
2,2023-01-06,raw_close,-0.018936595604991273,-0.018936595604991273
2,2023-01-09,raw_close,0.005117994624608811,0.005117994624608811
2,2023-01-10,raw_close,0.02948251430953061,0.02948251430953061
2,2023-01-11,raw_close,0.03052749030423728,0.03052749030423728
2,2023-01-12,raw_close,0.017307962115076063,0.017307962115076063
2,2023-01-13,raw_close,-0.018710163616166852,-0.018710163616166852
2,2023-01-16,raw_close,-0.022668431945062604,-0.022668431945062604
2,2023-01-17,raw_close,-0.03032972858768516,-0.03032972858768516
2,2023-01-18,raw_close,0.027470529151473008,0.027470529151473008
2,2023-01-19,raw_close,0.013860714388608327,0.013860714388608327
2,2023-01-20,raw_close,0.015208630527950691,0.015208630527950691
2,2023-01-23,raw_close,0.0,0.0
2,2023-01-24,raw_close,0.0,0.0
2,2023-01-25,raw_close,0.0,0.0
2,2023-01-26,raw_close,0.0,0.0
2,2023-01-27,raw_close,0.0,0.0
2,2023-01-30,raw_close,0.015134382109464625,0.015134382109464625
2,2023-01-31,raw_close,0.006059278003538834,0.006059278003538834
2,2023-01-02,source_adjusted,-0.03914088922087401,-0.043314225530837525
2,2023-01-03,source_adjusted,0.0,0.0
2,2023-01-04,source_adjusted,0.060598234860453765,0.060598234860453765
2,2023-01-05,source_adjusted,-0.03221703535283514,-0.03221703535283514
2,2023-01-06,source_adjusted,-0.018936595604991273,-0.018936595604991273
2,2023-01-09,source_adjusted,0.005117994624608811,0.005117994624608811
2,2023-01-10,source_adjusted,0.02948251430953061,0.02948251430953061
2,2023-01-11,source_adjusted,0.03052749030423728,0.03052749030423728
2,2023-01-12,source_adjusted,0.017307962115076063,0.017307962115076063
2,2023-01-13,source_adjusted,-0.018710163616166852,-0.018710163616166852
2,2023-01-16,source_adjusted,-0.022668431945062604,-0.022668431945062604
2,2023-01-17,source_adjusted,-0.03032972858768516,-0.03032972858768516
2,2023-01-18,source_adjusted,0.027470529151473008,0.027470529151473008
2,2023-01-19,source_adjusted,0.013860714388608327,0.013860714388608327
2,2023-01-20,source_adjusted,0.015208630527950691,0.015208630527950691
2,2023-01-23,source_adjusted,0.0,0.0
2,2023-01-24,source_adjusted,0.0,0.0
2,2023-01-25,source_adjusted,0.0,0.0
2,2023-01-26,source_adjusted,0.0,0.0
2,2023-01-27,source_adjusted,0.0,0.0
2,2023-01-30,source_adjusted,0.015134382109464625,0.015134382109464625
2,2023-01-31,source_adjusted,0.006059278003538834,0.006059278003538834
2,2023-01-02,research_total_return_candidate,-0.03914088922087401,-0.043314225530837525
2,2023-01-03,research_total_return_candidate,0.0,0.0
2,2023-01-04,research_total_return_candidate,0.060598234860453765,0.060598234860453765
2,2023-01-05,research_total_return_candidate,-0.03221703535283514,-0.03221703535283514
2,2023-01-06,research_total_return_candidate,-0.018936595604991273,-0.018936595604991273
2,2023-01-09,research_total_return_candidate,0.005117994624608811,0.005117994624608811
2,2023-01-10,research_total_return_candidate,0.02948251430953061,0.02948251430953061
2,2023-01-11,research_total_return_candidate,0.03052749030423728,0.03052749030423728
2,2023-01-12,research_total_return_candidate,0.017307962115076063,0.017307962115076063
2,2023-01-13,research_total_return_candidate,-0.018710163616166852,-0.018710163616166852
2,2023-01-16,research_total_return_candidate,-0.022668431945062604,-0.022668431945062604
2,2023-01-17,research_total_return_candidate,-0.03032972858768516,-0.03032972858768516
2,2023-01-18,research_total_return_candidate,0.027470529151473008,0.027470529151473008
2,2023-01-19,research_total_return_candidate,0.013860714388608327,0.013860714388608327
2,2023-01-20,research_total_return_candidate,0.015208630527950691,0.015208630527950691
2,2023-01-23,research_total_return_candidate,0.0,0.0
2,2023-01-24,research_total_return_candidate,0.0,0.0
2,2023-01-25,research_total_return_candidate,0.0,0.0
2,2023-01-26,research_total_return_candidate,0.0,0.0
2,2023-01-27,research_total_return_candidate,0.0,0.0
2,2023-01-30,research_total_return_candidate,0.015134382109464625,0.015134382109464625
2,2023-01-31,research_total_return_candidate,0.006059278003538834,0.006059278003538834
3,2023-05-01,raw_close,0.007658435176980563,0.0032420398814356766
3,2023-05-02,raw_close,0.0,0.0
3,2023-05-03,raw_close,0.0,0.0
3,2023-05-04,raw_close,0.0,0.0
3,2023-05-05,raw_close,0.0076354948421384124,0.0076354948421384124
3,2023-05-08,raw_close,-0.0003793611584198371,-0.0003793611584198371
3,2023-05-09,raw_close,-0.0006594685137730574,-0.0006594685137730574
3,2023-05-10,raw_close,0.004581903275160343,0.004581903275160343
3,2023-05-11,raw_close,0.0037363036264666995,0.0037363036264666995
3,2023-05-12,raw_close,0.0013478546836975143,0.0013478546836975143
3,2023-05-15,raw_close,0.009135908479172316,0.009135908479172316
3,2023-05-16,raw_close,-0.0015350211266019274,-0.0015350211266019274
3,2023-05-17,raw_close,0.008744604961963285,0.008744604961963285
3,2023-05-18,raw_close,-0.005751505848904803,-0.005751505848904803
3,2023-05-19,raw_close,-0.0012669295368064521,-0.0012669295368064521
3,2023-05-22,raw_close,0.0025798453526014575,0.0025798453526014575
3,2023-05-23,raw_close,0.01086720310435114,0.01086720310435114
3,2023-05-24,raw_close,0.004102586339694351,0.004102586339694351
3,2023-05-25,raw_close,0.0,0.0
3,2023-05-26,raw_close,-0.010531746940529725,-0.010531746940529725
3,2023-05-29,raw_close,0.002201830401405382,0.002201830401405382
3,2023-05-30,raw_close,0.02872302596433024,0.02872302596433024
3,2023-05-01,source_adjusted,0.007658429938752364,0.003242034666165683
3,2023-05-02,source_adjusted,0.0,0.0
3,2023-05-03,source_adjusted,0.0,0.0
3,2023-05-04,source_adjusted,0.0,0.0
3,2023-05-05,source_adjusted,0.00763550838244779,0.00763550838244779
3,2023-05-08,source_adjusted,-0.00037936677689717974,-0.00037936677689717974
3,2023-05-09,source_adjusted,-0.000659477105223921,-0.000659477105223921
3,2023-05-10,source_adjusted,0.0045819155527438305,0.0045819155527438305
3,2023-05-11,source_adjusted,0.0037362816182424535,0.0037362816182424535
3,2023-05-12,source_adjusted,0.0013478718816374048,0.0013478718816374048
3,2023-05-15,source_adjusted,0.00913592071922172,0.00913592071922172
3,2023-05-16,source_adjusted,-0.0015350289507199424,-0.0015350289507199424
3,2023-05-17,source_adjusted,0.00874462474115501,0.00874462474115501
3,2023-05-18,source_adjusted,-0.0057515201930727,-0.0057515201930727
3,2023-05-19,source_adjusted,-0.001266933751153386,-0.001266933751153386
3,2023-05-22,source_adjusted,0.002579842044838977,0.002579842044838977
3,2023-05-23,source_adjusted,0.010867204600268032,0.010867204600268032
3,2023-05-24,source_adjusted,0.00410259984299157,0.00410259984299157
3,2023-05-25,source_adjusted,0.0,0.0
3,2023-05-26,source_adjusted,-0.010531742272307293,-0.010531742272307293
3,2023-05-29,source_adjusted,0.0022018290959849593,0.0022018290959849593
3,2023-05-30,source_adjusted,0.04288844622629359,0.04288844622629359
3,2023-05-01,research_total_return_candidate,0.007658435176980563,0.0032420398814356766
3,2023-05-02,research_total_return_candidate,0.0,0.0
3,2023-05-03,research_total_return_candidate,0.0,0.0
3,2023-05-04,research_total_return_candidate,0.0,0.0
3,2023-05-05,research_total_return_candidate,0.0076354948421384124,0.0076354948421384124
3,2023-05-08,research_total_return_candidate,-0.0003793611584198371,-0.0003793611584198371
3,2023-05-09,research_total_return_candidate,-0.0006594685137730574,-0.0006594685137730574
3,2023-05-10,research_total_return_candidate,0.004581903275160343,0.004581903275160343
3,2023-05-11,research_total_return_candidate,0.0037363036264666995,0.0037363036264666995
3,2023-05-12,research_total_return_candidate,0.0013478546836975143,0.0013478546836975143
3,2023-05-15,research_total_return_candidate,0.009135908479172316,0.009135908479172316
3,2023-05-16,research_total_return_candidate,-0.0015350211266019274,-0.0015350211266019274
3,2023-05-17,research_total_return_candidate,0.008744604961963285,0.008744604961963285
3,2023-05-18,research_total_return_candidate,-0.005751505848904803,-0.005751505848904803
3,2023-05-19,research_total_return_candidate,-0.0012669295368064521,-0.0012669295368064521
3,2023-05-22,research_total_return_candidate,0.0025798453526014575,0.0025798453526014575
3,2023-05-23,research_total_return_candidate,0.01086720310435114,0.01086720310435114
3,2023-05-24,research_total_return_candidate,0.004102586339694351,0.004102586339694351
3,2023-05-25,research_total_return_candidate,0.0,0.0
3,2023-05-26,research_total_return_candidate,-0.010531746940529725,-0.010531746940529725
3,2023-05-29,research_total_return_candidate,0.023766902936888056,0.023766902936888056
3,2023-05-30,research_total_return_candidate,0.030408073974162224,0.030408073974162224
4,2023-09-01,raw_close,0.026046341960175034,0.021345012825749743
4,2023-09-04,raw_close,0.0,0.0
4,2023-09-05,raw_close,0.0,0.0
4,2023-09-06,raw_close,-0.010614326160640845,-0.010614326160640845
4,2023-09-07,raw_close,-0.01373380677258205,-0.01373380677258205
4,2023-09-08,raw_close,-0.0023627436839688412,-0.0023627436839688412
4,2023-09-11,raw_close,0.004042326360087669,0.004042326360087669
4,2023-09-12,raw_close,-0.0010988941052988716,-0.0010988941052988716
4,2023-09-13,raw_close,0.010250443998744915,0.010250443998744915
4,2023-09-14,raw_close,0.00374246170940704,0.00374246170940704
4,2023-09-15,raw_close,0.0002621629202884516,0.0002621629202884516
4,2023-09-18,raw_close,0.0012880113980922301,0.0012880113980922301
4,2023-09-19,raw_close,0.005432397503451091,0.005432397503451091
4,2023-09-20,raw_close,-0.004526513876199765,-0.004526513876199765
4,2023-09-21,raw_close,0.0011340631545949274,0.0011340631545949274
4,2023-09-22,raw_close,-0.00044952919635285037,-0.00044952919635285037
4,2023-09-25,raw_close,-0.001395363027117391,-0.001395363027117391
4,2023-09-26,raw_close,-0.006264396174185571,-0.006264396174185571
4,2023-09-27,raw_close,0.004324620853629266,0.004324620853629266
4,2023-09-28,raw_close,0.00040721786075166404,0.00040721786075166404
4,2023-09-29,raw_close,0.006877900013465646,0.006877900013465646
4,2023-09-01,source_adjusted,0.026046288724582332,0.0213449598340818
4,2023-09-04,source_adjusted,0.0,0.0
4,2023-09-05,source_adjusted,0.0,0.0
4,2023-09-06,source_adjusted,-0.01061436959140147,-0.01061436959140147
4,2023-09-07,source_adjusted,-0.013733664826509078,-0.013733664826509078
4,2023-09-08,source_adjusted,-0.0023628445319701964,-0.0023628445319701964
4,2023-09-11,source_adjusted,0.004042323516940841,0.004042323516940841
4,2023-09-12,source_adjusted,-0.0010988486048712437,-0.0010988486048712437
4,2023-09-13,source_adjusted,0.010250431820811087,0.010250431820811087
4,2023-09-14,source_adjusted,0.00374246764709061,0.00374246764709061
4,2023-09-15,source_adjusted,0.000262167040230246,0.000262167040230246
4,2023-09-18,source_adjusted,0.0012879778417374528,0.0012879778417374528
4,2023-09-19,source_adjusted,0.005432472390351786,0.005432472390351786
4,2023-09-20,source_adjusted,-0.004526517582616547,-0.004526517582616547
4,2023-09-21,source_adjusted,0.0011339933029235526,0.0011339933029235526
4,2023-09-22,source_adjusted,-0.000449541681258712,-0.000449541681258712
4,2023-09-25,source_adjusted,-0.00139529208770757,-0.00139529208770757
4,2023-09-26,source_adjusted,-0.006264437106698213,-0.006264437106698213
4,2023-09-27,source_adjusted,0.004324617933159289,0.004324617933159289
4,2023-09-28,source_adjusted,0.00040722257082579077,0.00040722257082579077
4,2023-09-29,source_adjusted,0.006877881516908613,0.006877881516908613
4,2023-09-01,research_total_return_candidate,0.026046341960175034,0.021345012825749743
4,2023-09-04,research_total_return_candidate,0.0,0.0
4,2023-09-05,research_total_return_candidate,0.0,0.0
4,2023-09-06,research_total_return_candidate,-0.010614326160640845,-0.010614326160640845
4,2023-09-07,research_total_return_candidate,-0.01373380677258205,-0.01373380677258205
4,2023-09-08,research_total_return_candidate,-0.0023627436839688412,-0.0023627436839688412
4,2023-09-11,research_total_return_candidate,0.004042326360087669,0.004042326360087669
4,2023-09-12,research_total_return_candidate,-0.0010988941052988716,-0.0010988941052988716
4,2023-09-13,research_total_return_candidate,0.010250443998744915,0.010250443998744915
4,2023-09-14,research_total_return_candidate,0.00374246170940704,0.00374246170940704
4,2023-09-15,research_total_return_candidate,0.0002621629202884516,0.0002621629202884516
4,2023-09-18,research_total_return_candidate,0.0012880113980922301,0.0012880113980922301
4,2023-09-19,research_total_return_candidate,0.005432397503451091,0.005432397503451091
4,2023-09-20,research_total_return_candidate,-0.004526513876199765,-0.004526513876199765
4,2023-09-21,research_total_return_candidate,0.0011340631545949274,0.0011340631545949274
4,2023-09-22,research_total_return_candidate,-0.00044952919635285037,-0.00044952919635285037
4,2023-09-25,research_total_return_candidate,-0.001395363027117391,-0.001395363027117391
4,2023-09-26,research_total_return_candidate,-0.006264396174185571,-0.006264396174185571
4,2023-09-27,research_total_return_candidate,0.004324620853629266,0.004324620853629266
4,2023-09-28,research_total_return_candidate,0.00040721786075166404,0.00040721786075166404
4,2023-09-29,research_total_return_candidate,0.006877900013465646,0.006877900013465646
5,2024-01-01,raw_close,0.011714897895519783,0.0073328342711815875
5,2024-01-02,raw_close,0.0,0.0
5,2024-01-03,raw_close,-0.0007665407409950822,-0.0007665407409950822
5,2024-01-04,raw_close,0.018684882945685218,0.018684882945685218
5,2024-01-05,raw_close,-0.006930436347667751,-0.006930436347667751
5,2024-01-08,raw_close,0.008408625763047196,0.008408625763047196
5,2024-01-09,raw_close,0.0232891315166809,0.0232891315166809
5,2024-01-10,raw_close,-0.012187136309499092,-0.012187136309499092
5,2024-01-11,raw_close,-0.009965499309447266,-0.009965499309447266
5,2024-01-12,raw_close,0.0037636091854801354,0.0037636091854801354
5,2024-01-15,raw_close,-0.021955488457553303,-0.021955488457553303
5,2024-01-16,raw_close,-0.018537154604849906,-0.018537154604849906
5,2024-01-17,raw_close,0.008023599526659186,0.008023599526659186
5,2024-01-18,raw_close,0.009283040279497229,0.009283040279497229
5,2024-01-19,raw_close,0.012883747861137572,0.012883747861137572
5,2024-01-22,raw_close,0.0010083321874138794,0.0010083321874138794
5,2024-01-23,raw_close,0.0017378058584832472,0.0017378058584832472
5,2024-01-24,raw_close,-0.0009481731589335163,-0.0009481731589335163
5,2024-01-25,raw_close,-0.005843078706785873,-0.005843078706785873
5,2024-01-26,raw_close,0.0,0.0
5,2024-01-29,raw_close,-0.0032465732712331917,-0.0032465732712331917
5,2024-01-30,raw_close,0.004232357932021528,0.004232357932021528
5,2024-01-31,raw_close,0.006646952449507349,0.006646952449507349
5,2024-01-01,source_adjusted,0.011714899052636393,0.007332835423286221
5,2024-01-02,source_adjusted,0.0,0.0
5,2024-01-03,source_adjusted,-0.0007665599125588182,-0.0007665599125588182
5,2024-01-04,source_adjusted,0.01868490710748691,0.01868490710748691
5,2024-01-05,source_adjusted,-0.00693043944105634,-0.00693043944105634
5,2024-01-08,source_adjusted,0.008408615476903159,0.008408615476903159
5,2024-01-09,source_adjusted,0.023289133668990977,0.023289133668990977
5,2024-01-10,source_adjusted,-0.012187114502417478,-0.012187114502417478
5,2024-01-11,source_adjusted,-0.00996552172656153,-0.00996552172656153
5,2024-01-12,source_adjusted,0.0037636203943468326,0.0037636203943468326
5,2024-01-15,source_adjusted,-0.021955513146340484,-0.021955513146340484
5,2024-01-16,source_adjusted,-0.018537133735658424,-0.018537133735658424
5,2024-01-17,source_adjusted,0.00802357846800049,0.00802357846800049
5,2024-01-18,source_adjusted,0.00928308055824201,0.00928308055824201
5,2024-01-19,source_adjusted,0.01288373088935491,0.01288373088935491
5,2024-01-22,source_adjusted,0.0010083121475514636,0.0010083121475514636
5,2024-01-23,source_adjusted,0.0017378414501467436,0.0017378414501467436
5,2024-01-24,source_adjusted,-0.0009481947203672001,-0.0009481947203672001
5,2024-01-25,source_adjusted,-0.00584307520511927,-0.00584307520511927
5,2024-01-26,source_adjusted,0.0,0.0
5,2024-01-29,source_adjusted,-0.0032465879153042864,-0.0032465879153042864
5,2024-01-30,source_adjusted,0.004232393795010954,0.004232393795010954
5,2024-01-31,source_adjusted,0.006646926914009615,0.006646926914009615
5,2024-01-01,research_total_return_candidate,0.011714897895519783,0.0073328342711815875
5,2024-01-02,research_total_return_candidate,0.0,0.0
5,2024-01-03,research_total_return_candidate,-0.0007665407409950822,-0.0007665407409950822
5,2024-01-04,research_total_return_candidate,0.018684882945685218,0.018684882945685218
5,2024-01-05,research_total_return_candidate,-0.006930436347667751,-0.006930436347667751
5,2024-01-08,research_total_return_candidate,0.008408625763047196,0.008408625763047196
5,2024-01-09,research_total_return_candidate,0.0232891315166809,0.0232891315166809
5,2024-01-10,research_total_return_candidate,-0.012187136309499092,-0.012187136309499092
5,2024-01-11,research_total_return_candidate,-0.009965499309447266,-0.009965499309447266
5,2024-01-12,research_total_return_candidate,0.0037636091854801354,0.0037636091854801354
5,2024-01-15,research_total_return_candidate,-0.021955488457553303,-0.021955488457553303
5,2024-01-16,research_total_return_candidate,-0.018537154604849906,-0.018537154604849906
5,2024-01-17,research_total_return_candidate,0.008023599526659186,0.008023599526659186
5,2024-01-18,research_total_return_candidate,0.009283040279497229,0.009283040279497229
5,2024-01-19,research_total_return_candidate,0.012883747861137572,0.012883747861137572
5,2024-01-22,research_total_return_candidate,0.0010083321874138794,0.0010083321874138794
5,2024-01-23,research_total_return_candidate,0.0017378058584832472,0.0017378058584832472
5,2024-01-24,research_total_return_candidate,-0.0009481731589335163,-0.0009481731589335163
5,2024-01-25,research_total_return_candidate,-0.005843078706785873,-0.005843078706785873
5,2024-01-26,research_total_return_candidate,0.0,0.0
5,2024-01-29,research_total_return_candidate,-0.0032465732712331917,-0.0032465732712331917
5,2024-01-30,research_total_return_candidate,0.004232357932021528,0.004232357932021528
5,2024-01-31,research_total_return_candidate,0.006646952449507349,0.006646952449507349
6,2024-04-01,raw_close,-0.014551806732020297,-0.018819194070312295
6,2024-04-02,raw_close,-0.007487905694937199,-0.007487905694937199
6,2024-04-03,raw_close,0.017843441927588,0.017843441927588
6,2024-04-04,raw_close,-0.01781253058128293,-0.01781253058128293
6,2024-04-05,raw_close,-0.01882192940120407,-0.01882192940120407
6,2024-04-08,raw_close,-0.019116303268324687,-0.019116303268324687
6,2024-04-09,raw_close,-0.0054264323767160266,-0.0054264323767160266
6,2024-04-10,raw_close,0.014172623594873337,0.014172623594873337
6,2024-04-11,raw_close,-0.017143034601217303,-0.017143034601217303
6,2024-04-12,raw_close,-0.0005093757009235894,-0.0005093757009235894
6,2024-04-15,raw_close,0.0029173253885995763,0.0029173253885995763
6,2024-04-16,raw_close,-0.06901182151523406,-0.06901182151523406
6,2024-04-17,raw_close,-0.024417402563370903,-0.024417402563370903
6,2024-04-18,raw_close,-0.029915403824647455,-0.029915403824647455
6,2024-04-19,raw_close,0.0,0.0
6,2024-04-22,raw_close,-0.04474086375859708,-0.04474086375859708
6,2024-04-23,raw_close,0.02312613234145375,0.02312613234145375
