qa_seed,aur_sharpe,qaur_sharpe,qaur_minus_aur_sharpe,mean_qaur_objective_advantage
7,1.3735020718962785,1.3617576039656913,-0.011744467930587144,0.049357151158707674
42,1.3735020718962785,1.3381896932349333,-0.03531237866134518,0.04930947147099404
99,1.3735020718962785,1.3617576039656913,-0.011744467930587144,0.049357151158707674
